#{"t_start": 1567806438.9572582, "env_id": null}
r,l,t
-5281.483409,1001,5.697125
-5542.330362,1001,10.930126
-5906.619836,1001,13.569591
-6921.312955,1001,17.495461
-5313.532288,1001,20.740637
-4526.715149,1001,23.889464
-4462.489804,1001,26.90037
-9035.527889,1001,29.894698
-4855.002256,1001,32.610415
-9193.236996,1001,35.405387
-6024.499152,1001,38.093987
-4389.873144,1001,40.728022
-5846.366809,1001,43.527987
-4430.983444,1001,46.129544
-5863.52136,1001,49.140124
-4461.720142,1001,54.238581
-3488.029074,1001,62.120703
-3838.165504,1001,66.365007
-3540.799617,1001,69.413274
-6263.782527,1001,72.443643
-4966.840058,1001,75.485849
-3671.955798,1001,78.543826
-3306.226564,1001,82.030469
-4142.272433,1001,84.815725
-4153.837869,1001,87.427973
-4455.575574,1001,90.056515
-5064.557391,1001,92.62957
-3937.170517,1001,95.222418
-5154.230639,1001,97.7996
-7555.041952,1001,100.360824
-3654.182835,1001,102.927266
-5767.36226,1001,105.74323
-3960.872798,1001,108.456068
-2327.940223,1001,111.104766
-2469.092904,1001,113.938786
-2378.882351,1001,118.497762
-3096.666127,1001,123.186388
-4127.288176,1001,127.854581
-3435.625157,1001,132.577103
-4270.485579,1001,136.990242
-3584.914933,1001,141.465181
-4555.332788,1001,145.106029
-4738.156194,1001,147.857273
-3735.800012,1001,153.307599
-3534.025703,1001,164.785408
-3596.157581,1001,177.862004
-4386.395425,1001,188.4987
-2579.332138,1001,198.070522
-4133.67698,1001,208.547528
-4116.035374,1001,219.712723
-2677.729727,1001,232.506155
-3266.257888,1001,245.015582
-3223.676256,1001,256.367177
-3008.706214,1001,267.289382
-1724.234923,1001,278.513584
-2330.939458,1001,290.192091
-1658.014049,1001,301.752069
-2199.057533,1001,313.124658
-1334.594056,1001,319.758841
-1374.719718,1001,322.514406
-1865.388992,1001,325.61194
-1893.292004,1001,328.976156
-2084.927547,1001,331.549873
-1923.298733,1001,334.343323
-1709.840345,1001,337.150908
-1758.724983,1001,339.940993
-1313.507466,1001,342.713166
-1748.660269,1001,345.52896
-1090.761956,1001,348.314209
-2374.604772,1001,351.110738
-992.520127,1001,353.88574
-2220.434627,1001,356.668144
-1160.872998,1001,359.450746
-1457.243046,1001,362.233858
-3443.054553,1001,364.997235
-1650.393032,1001,367.777208
-2705.763762,1001,370.557291
-3001.558747,1001,373.329797
-1223.837049,1001,376.146198
-2292.211497,1001,378.9272
-2295.008397,1001,381.707247
-2435.301547,1001,384.485395
-2794.733316,1001,387.31114
-1562.205715,1001,390.110059
-1910.653431,1001,392.881357
-1648.508133,1001,395.677851
-1710.361735,1001,398.306358
-2123.806584,1001,402.029292
-1979.055272,1001,404.721742
-1634.127146,1001,407.921359
-1890.55387,1001,410.587971
-2375.515086,1001,413.762272
-1679.779346,1001,420.109522
-2518.708443,1001,427.697259
-1796.215048,1001,431.068178
-1681.401308,1001,434.119872
-1999.218171,1001,437.164204
-1818.266645,1001,440.180852
-2182.657672,1001,443.455002
-1949.129265,1001,446.69153
-2066.488007,1001,449.494266
-1795.558453,1001,452.110592
-1405.524184,1001,454.719292
-1480.409739,1001,457.349501
-1459.658836,1001,459.949338
-1317.018818,1001,462.551201
-1643.216634,1001,465.153027
-1540.935855,1001,467.825266
-1971.723058,1001,470.60055
-1424.7052,1001,473.326704
-1775.846888,1001,476.007968
-1510.019132,1001,478.669762
-1100.931148,1001,482.836023
-1706.655341,1001,487.725146
-1642.031626,1001,492.343201
-1027.550786,1001,496.890341
-1106.593178,1001,501.329755
-1705.190154,1001,506.178332
-1528.979787,1001,509.97472
-2005.900192,1001,512.853738
-932.563517,1001,516.327272
-1362.783136,1001,527.797399
-1507.017929,1001,539.545323
-1402.379743,1001,549.450603
-1098.352498,1001,560.32576
-1821.959926,1001,571.824565
-1267.566905,1001,584.844406
-1856.887476,1001,594.679979
-1260.026622,1001,601.114704
-1181.287908,1001,612.159658
-1242.797301,1001,623.806258
-1872.772445,1001,635.215956
-857.291025,1001,644.921657
-968.19669,1001,654.519013
-1457.081796,1001,665.482393
-1118.62406,1001,674.710878
-1006.64482,1001,684.201919
-911.359322,1001,688.711258
-1301.684318,1001,691.488894
-811.47958,1001,695.245596
-1273.986661,1001,697.833058
-1360.950819,1001,700.420443
-1292.989967,1001,703.264982
-1099.558937,1001,706.078002
-985.7191,1001,708.896777
-1221.878541,1001,711.711519
-1026.796887,1001,714.523083
-1129.587114,1001,717.305395
-1169.400914,1001,720.081032
-1231.128715,1001,722.869925
-1338.383313,1001,725.686108
-1261.953903,1001,728.485732
-1061.056165,1001,731.09093
-1139.780291,1001,733.619839
-1005.894732,1001,736.177102
-1211.006945,1001,738.761714
-844.872048,1001,742.096569
-1169.927864,1001,744.700843
-1067.115821,1001,747.335657
-970.288569,1001,750.055767
-1032.479962,1001,752.64369
-1070.793911,1001,755.527247
-831.375938,1001,758.146382
-962.655413,1001,761.350568
-992.023983,1001,764.389947
-1184.738414,1001,772.142479
-1003.049538,1001,779.723489
-1586.384008,1001,785.814599
-1062.549617,1001,788.875131
-992.279845,1001,791.911765
-935.475982,1001,794.933608
-1415.717038,1001,797.954215
-796.878946,1001,801.015829
-847.18481,1001,804.010226
-915.706583,1001,807.014923
-1056.53497,1001,810.506699
-792.755641,1001,813.974772
-1071.692539,1001,816.784724
-1018.675142,1001,819.417736
-914.622676,1001,822.044634
-1146.591673,1001,824.657109
-785.092281,1001,827.307158
-630.469405,1001,829.940555
-1044.399834,1001,832.547229
-706.700434,1001,835.14912
-1146.596879,1001,837.75969
-883.922744,1001,840.38901
-721.116271,1001,842.990838
-831.187455,1001,845.632555
-1039.572771,1001,848.531691
-981.866318,1001,851.202767
-1054.758449,1001,853.875125
-880.558922,1001,857.497961
-796.805291,1001,862.217241
-866.442125,1001,867.079533
-1069.4089,1001,872.171474
-1609.289128,1001,876.655343
-985.185629,1001,881.557853
-1123.135587,1001,885.341109
-1243.056547,1001,888.514934
-805.025314,1001,896.645898
-734.145014,1001,907.334202
-1031.470474,1001,917.870003
-990.893236,1001,929.359311
-1173.003648,1001,941.374927
-1016.376789,1001,953.416529
-1233.229837,1001,962.799178
-982.019648,1001,974.270256
-908.342972,1001,985.093386
-898.077051,1001,995.669728
-677.299473,1001,1005.851958
-1061.48021,1001,1017.45774
-1049.91168,1001,1027.459682
-974.856705,1001,1037.786015
-793.128806,1001,1049.91382
-1010.615232,1001,1058.651378
-1030.599159,1001,1062.154346
-1027.803688,1001,1065.167389
-1043.743141,1001,1068.857596
-1462.109397,1001,1071.435665
-1123.960427,1001,1073.995851
-987.594745,1001,1077.312838
-1055.667398,1001,1080.114549
-1129.8788,1001,1082.886301
-1148.372124,1001,1085.662071
-946.972111,1001,1088.434041
-1199.59609,1001,1091.234241
-1338.76811,1001,1094.005023
-1019.833809,1001,1096.784158
-1583.674425,1001,1099.57581
-3289.694286,1001,1102.351737
-1217.392235,1001,1105.152988
-987.836553,1001,1107.967238
-844.126746,1001,1110.731095
-1411.151622,1001,1113.476444
-1203.986888,1001,1116.026121
-1336.18784,1001,1118.559588
-1310.257441,1001,1121.098495
-1063.11779,1001,1123.670897
-1290.78986,1001,1126.74791
-1027.85599,1001,1130.115195
-1093.258289,1001,1132.850848
-1183.510602,1001,1135.54868
-1224.579222,1001,1138.227535
-1202.102963,1001,1141.086711
-1191.600639,1001,1144.010734
-1174.912126,1001,1147.222971
-1191.258013,1001,1154.816702
-1244.385208,1001,1159.828382
-1560.102466,1001,1162.864565
-955.4147,1001,1165.881895
-804.581977,1001,1168.897587
-833.442447,1001,1172.30117
-818.239804,1001,1175.369797
-1105.274972,1001,1178.132585
-909.344488,1001,1180.759772
-998.939771,1001,1183.363178
-811.189757,1001,1185.985566
-1118.480371,1001,1188.597805
-801.848493,1001,1191.216007
-1243.78557,1001,1193.905078
-620.885062,1001,1196.756382
-1074.68122,1001,1199.437569
-658.867793,1001,1202.111589
-761.321072,1001,1206.274963
-571.944053,1001,1210.976415
-1086.57577,1001,1215.821894
-799.64248,1001,1220.902861
-1280.212008,1001,1225.799414
-1211.689228,1001,1230.421468
-636.04919,1001,1233.724674
-661.248425,1001,1236.494485
-632.802565,1001,1244.0165
-769.598099,1001,1256.170728
-1036.113144,1001,1268.462079
-812.060536,1001,1278.375134
-813.496536,1001,1289.547058
-872.916146,1001,1299.137987
-796.144527,1001,1312.531912
-791.197504,1001,1324.980864
-1076.557438,1001,1337.495966
-1394.59789,1001,1346.12113
-1082.568557,1001,1358.10441
-665.734646,1001,1370.256181
-905.858887,1001,1377.585406
-1594.513424,1001,1387.259492
-1057.226485,1001,1398.147523
-841.412628,1001,1406.159765
-839.741013,1001,1408.761634
-1123.118434,1001,1413.219234
-610.551068,1001,1416.502644
-596.230359,1001,1419.525878
-1069.804584,1001,1422.831012
-693.906257,1001,1425.574812
-478.506732,1001,1428.351007
-1053.319537,1001,1431.101978
-1237.414739,1001,1433.869539
-785.691123,1001,1436.622174
-842.803685,1001,1439.372193
-959.785232,1001,1442.139155
-773.085307,1001,1444.893896
-377.347355,1001,1447.653052
-787.769499,1001,1450.405626
-674.908318,1001,1453.152854
-987.696723,1001,1455.917251
-692.919566,1001,1458.666863
-1079.377361,1001,1461.470413
-1276.068927,1001,1464.242236
-1194.158929,1001,1467.013629
-860.310011,1001,1469.778586
-1030.510521,1001,1472.528372
-1093.346795,1001,1475.149913
-720.332691,1001,1478.810124
-949.99966,1001,1482.963284
-827.525343,1001,1487.098802
-1061.700643,1001,1489.679404
