#{"t_start": 1565158974.5633707, "env_id": null}
r,l,t
-1959.812906,1001,68.692913
-2008.460487,1001,76.143196
-1155.038016,1001,83.540687
-1577.117531,1001,90.588357
-1769.788568,1001,97.619998
-1340.448649,1001,104.477005
-1678.647338,1001,111.479036
-1483.436109,1001,118.581018
-1812.835469,1001,125.334145
-900.21495,1001,132.453542
-1566.755945,1001,140.087882
-1874.592689,1001,145.946094
-1307.188005,1001,153.313461
-821.461985,1001,160.715235
-1890.203784,1001,167.790457
-1296.550293,1001,174.361156
-1134.950537,1001,180.900927
-1887.483437,1001,188.244412
-1282.65542,1001,195.443369
-891.298537,1001,202.535486
-1736.119836,1001,210.061481
-735.954852,1001,217.660028
-1816.092372,1001,224.468425
-963.891843,1001,231.733047
-1432.241176,1001,239.287737
-1065.362034,1001,246.256619
-1195.334212,1001,253.456865
-1953.868503,1001,260.168655
-1756.074525,1001,267.236346
-1475.581024,1001,275.081296
-1892.022163,1001,282.295735
-1516.044905,1001,289.492772
-1119.301023,1001,296.742124
-890.428321,1001,303.578512
-1145.493793,1001,310.379846
-2059.142764,1001,317.918513
-1661.231604,1001,324.908213
-1103.729174,1001,332.6777
-466.382006,1001,339.293859
-762.473957,1001,346.730011
-1113.503273,1001,353.885723
-665.880217,1001,360.505749
-1075.212452,1001,368.621716
-928.827051,1001,375.647448
-1492.738911,1001,382.243094
-1114.237011,1001,389.140432
-1010.287902,1001,396.369353
-1546.311773,1001,403.186392
-1398.948472,1001,410.41129
-1551.423516,1001,417.621984
-900.213168,1001,424.621509
-1024.440879,1001,432.219281
-736.928661,1001,439.863428
-1128.414464,1001,447.290154
-255.687877,1001,454.379779
-560.991453,1001,461.0465
-482.762775,1001,468.450891
-947.287883,1001,475.99349
-1177.819707,1001,483.891181
-905.026902,1001,490.679257
-1274.82515,1001,498.372482
-1172.714624,1001,505.48253
-1628.816676,1001,513.086274
-1132.88921,1001,520.720037
-1222.080347,1001,527.815771
-466.295047,1001,535.391253
-1974.879895,1001,542.023028
-863.932157,1001,549.061577
-1997.061527,1001,555.947541
-1170.015317,1001,563.68729
-888.161054,1001,571.067632
-883.851232,1001,578.287067
-1314.719254,1001,584.720197
-631.693182,1001,591.949959
-1851.626804,1001,599.181668
-407.512649,1001,606.172152
-1427.655679,1001,613.462387
-866.436,1001,620.915492
-917.639699,1001,628.835848
-917.475683,1001,636.52834
-1357.441139,1001,644.234988
-915.484348,1001,651.412169
-1237.353549,1001,659.012781
-1349.782455,1001,665.544569
-1093.463097,1001,672.877918
-686.96332,1001,679.460847
-512.787858,1001,686.739443
-1225.356699,1001,693.741773
-1066.257904,1001,701.203146
-739.237262,1001,708.161188
-628.172777,1001,715.763819
-434.420662,1001,722.531343
-598.098562,1001,729.808447
-317.96265,1001,737.26536
-845.717496,1001,744.144886
-1287.69162,1001,751.344814
-647.103186,1001,758.674659
-1135.397217,1001,765.960057
-1772.199687,1001,773.2618
-299.916114,1001,780.684377
-1135.332823,1001,787.144471
-827.787196,1001,794.08172
-617.144995,1001,801.377752
-1031.014174,1001,807.980171
-1393.335788,1001,814.957829
-998.462955,1001,821.705007
-1237.782823,1001,828.909035
-1126.405401,1001,836.096971
-1758.384847,1001,843.735192
-1895.166799,1001,850.513034
-1517.73621,1001,857.56372
-1460.310232,1001,863.821655
-1023.887873,1001,871.05326
-1250.309848,1001,878.688874
-1269.676738,1001,886.06004
-1022.647026,1001,893.103004
-1300.284767,1001,899.421061
-983.092609,1001,907.193213
-948.777373,1001,914.242057
-1016.551382,1001,920.96946
-869.8324,1001,927.84218
-686.15166,1001,935.695558
-1162.836205,1001,942.614501
-938.749607,1001,949.90029
-1242.807213,1001,956.740465
-998.660615,1001,964.112739
-1165.444936,1001,971.041423
-1293.84946,1001,977.57605
-1296.052266,1001,984.809518
-1061.337011,1001,992.123781
-561.229241,1001,999.540738
-1008.645109,1001,1007.344778
-446.248147,1001,1014.614154
-1087.013561,1001,1021.082745
-1145.621111,1001,1028.029863
-916.551591,1001,1035.180028
-975.487536,1001,1042.616468
-1102.639518,1001,1049.776782
-977.000918,1001,1057.46986
-637.088901,1001,1064.749146
-1714.307334,1001,1072.008024
-1103.766421,1001,1079.901227
-499.200398,1001,1087.386461
-588.208509,1001,1094.337667
-569.514906,1001,1101.359458
-966.914199,1001,1108.243258
-1134.126447,1001,1115.782839
-1184.408551,1001,1123.510196
-1791.490042,1001,1130.651513
-957.655395,1001,1137.89427
-1672.806324,1001,1144.322155
-666.410016,1001,1151.544475
-1237.3585,1001,1158.274932
-1525.034482,1001,1165.662903
-1234.463214,1001,1172.551944
-523.579956,1001,1179.121855
-1588.157092,1001,1186.293252
-761.450449,1001,1193.769426
-847.640139,1001,1200.898927
-608.385117,1001,1208.331483
-924.511355,1001,1215.600019
-1031.300283,1001,1222.149175
-1377.048699,1001,1229.481928
-579.732324,1001,1236.640104
-1649.022209,1001,1243.833608
-838.776021,1001,1251.15171
-537.100034,1001,1257.73743
-302.91152,1001,1264.948447
-702.881479,1001,1272.35467
-1124.628099,1001,1279.398462
-669.163395,1001,1286.488353
-1080.914863,1001,1293.82002
-1774.533143,1001,1300.114162
-1327.044898,1001,1306.971042
-972.537639,1001,1313.749811
-693.552972,1001,1320.966107
-1043.741014,1001,1327.915666
-433.841518,1001,1335.634303
-895.880623,1001,1342.649444
-1353.674444,1001,1350.317498
-1591.032784,1001,1357.596508
-1224.909019,1001,1365.563957
-604.109519,1001,1373.427131
-1472.937784,1001,1380.301495
-1268.061617,1001,1387.346273
-1061.971337,1001,1394.871796
-1228.591765,1001,1401.814445
-596.862924,1001,1408.783675
-1114.464805,1001,1416.964612
-1169.791313,1001,1423.831517
-1110.008418,1001,1430.780821
-1521.563682,1001,1437.644083
-1131.812151,1001,1444.39076
-1693.410757,1001,1451.433538
-970.23609,1001,1457.704321
-1456.746627,1001,1464.625984
-1891.293311,1001,1471.590766
-1571.386349,1001,1478.096426
-1613.983477,1001,1485.450506
-629.283742,1001,1492.874526
-704.873674,1001,1499.130339
-1117.730604,1001,1506.315992
-460.711906,1001,1513.562448
-678.873164,1001,1520.522682
-1017.953504,1001,1527.590202
-1279.774167,1001,1533.823969
-315.039964,1001,1541.427784
-788.258304,1001,1548.65647
-523.664835,1001,1556.734111
-1646.881283,1001,1563.91655
-604.316248,1001,1571.375439
-938.197961,1001,1577.981032
-884.867086,1001,1585.522447
-820.136658,1001,1592.936495
-685.19919,1001,1599.986883
-1631.587904,1001,1607.676848
-824.866778,1001,1614.656244
-633.656585,1001,1621.124671
-894.023317,1001,1627.791594
-522.637559,1001,1635.186269
-848.438219,1001,1641.985435
-1061.214345,1001,1649.426129
-1152.942114,1001,1655.544985
-465.794317,1001,1662.972787
-1834.553811,1001,1669.889442
-985.288884,1001,1676.912339
-867.141556,1001,1683.382323
-1279.31894,1001,1690.371323
-703.299951,1001,1697.189258
-1360.062925,1001,1704.378251
-469.896568,1001,1711.34596
-382.697913,1001,1718.498952
-874.038307,1001,1725.938092
-928.56281,1001,1732.485531
-1255.655167,1001,1740.336055
-819.788547,1001,1747.675318
-523.687667,1001,1754.623848
-1036.529055,1001,1761.480399
-678.182515,1001,1767.991084
-933.888934,1001,1775.061561
-1218.115606,1001,1781.763141
-1040.520735,1001,1788.586327
-1160.988804,1001,1795.910586
-883.97631,1001,1803.235496
-286.235812,1001,1809.912932
-1517.300385,1001,1816.723228
-894.030635,1001,1823.73309
