#{"t_start": 1567806012.9498441, "env_id": null}
r,l,t
-6370.145103,1001,5.933922
-5903.789984,1001,11.022008
-6077.391425,1001,16.293814
-5806.203175,1001,21.39199
-4573.585511,1001,26.415529
-6681.971537,1001,31.847123
-5396.472489,1001,37.146811
-5961.823343,1001,42.026032
-5271.703058,1001,46.789331
-3969.721008,1001,52.042747
-5505.522088,1001,56.853071
-4532.245112,1001,61.564651
-4995.98951,1001,66.337556
-4742.302908,1001,71.240516
-2715.878242,1001,75.874814
-4107.350178,1001,81.210726
-3385.376072,1001,86.352562
-1896.544146,1001,91.978815
-1608.976422,1001,98.091457
-2056.813056,1001,103.804913
-3602.718455,1001,109.367158
-3004.092215,1001,115.294013
-1230.901088,1001,121.520654
-1779.565032,1001,127.857041
-2136.544276,1001,133.684968
-1601.745973,1001,139.126159
-1511.198265,1001,144.02434
-1253.014989,1001,156.453085
-1916.468362,1001,173.206057
-1662.058851,1001,187.186399
-1908.140184,1001,199.786549
-1865.212801,1001,213.358082
-1760.751496,1001,227.939766
-2079.138161,1001,242.283206
-1331.310986,1001,256.983385
