#{"t_start": 1567801611.3625436, "env_id": null}
r,l,t
-7536.822418,1001,3.214845
-5745.973215,1001,6.022548
-7559.549035,1001,8.570625
-5467.209617,1001,11.125008
-7606.40044,1001,13.619333
-5814.489219,1001,16.158625
-7854.635079,1001,18.75618
-6827.746374,1001,21.228767
-5489.605838,1001,23.820984
-6067.473819,1001,26.363084
-6435.489743,1001,28.940485
-5783.375387,1001,31.553062
-3380.482411,1001,34.10184
-4702.362165,1001,36.737775
-3133.478587,1001,39.240103
-4065.028281,1001,41.735119
-3700.301423,1001,44.368816
-5530.997872,1001,47.041072
-3515.549777,1001,49.544933
-6302.698993,1001,52.22337
-4247.832333,1001,54.725459
-4819.714473,1001,57.258137
-2526.961799,1001,59.835896
-4213.3735,1001,62.46476
-2335.7311,1001,64.993663
-3862.244527,1001,67.475052
-3248.180747,1001,69.969721
-3588.716147,1001,72.484565
-2725.340632,1001,74.976458
-2186.941832,1001,77.648644
-4011.334895,1001,80.238219
-4152.308551,1001,82.863411
-5007.481922,1001,85.356507
-4949.203711,1001,88.055959
-4649.228179,1001,90.64906
-5211.454973,1001,93.309777
-2541.872165,1001,95.826656
-5934.644711,1001,98.357153
-4334.575338,1001,100.920788
-2443.047607,1001,103.606659
-5396.79246,1001,106.138153
-6435.471693,1001,108.640437
-2115.240573,1001,111.142478
-2664.131122,1001,113.751781
-1991.954551,1001,116.389997
-2236.05727,1001,118.885592
-3176.099952,1001,121.462038
-2010.71444,1001,124.042009
-3190.957227,1001,126.707036
-3518.229977,1001,129.321371
-2383.421508,1001,131.886056
-5573.513243,1001,134.419199
-3078.712779,1001,137.034786
-3065.031412,1001,139.583527
-3568.140896,1001,142.163743
-4006.166891,1001,144.857842
-3541.59902,1001,147.479536
-4847.176892,1001,150.107205
-2985.51568,1001,152.708301
-1969.040895,1001,155.322992
-1598.259635,1001,157.863953
-3046.515095,1001,160.445934
-2081.14358,1001,163.0081
-3313.979154,1001,165.558343
-2112.229288,1001,168.06715
-1939.823401,1001,170.668671
-3397.590753,1001,173.242233
-1617.651796,1001,175.895408
-2129.014862,1001,178.454519
-1879.503445,1001,181.16142
-2344.730117,1001,183.687791
-1950.493026,1001,186.242593
-2308.593326,1001,188.785145
-2204.000236,1001,191.294441
-1508.217254,1001,193.900724
-1380.335738,1001,196.585257
-2075.979335,1001,199.284922
-2418.162396,1001,201.973153
-1670.540408,1001,204.512496
-3414.828828,1001,207.127313
-2728.512393,1001,209.766425
-1852.605485,1001,212.311904
-2278.882888,1001,214.99087
-2336.834248,1001,217.575618
-1187.478631,1001,220.121
-2270.925106,1001,222.788572
-2140.769145,1001,225.331677
-3446.567114,1001,227.85486
-1249.160333,1001,230.410743
-3245.890173,1001,233.211307
-3218.879359,1001,235.850331
-2860.05534,1001,238.458438
-2359.453739,1001,241.055572
-2952.44134,1001,243.655117
-2180.757383,1001,246.168126
-2554.546823,1001,248.812456
-1890.994043,1001,251.352255
-2198.345042,1001,253.874635
-1776.967146,1001,256.444259
-2493.081092,1001,259.096506
-3523.888602,1001,261.710557
-3102.702713,1001,264.27198
-2038.276473,1001,266.845187
-2879.560175,1001,269.407751
-2760.347579,1001,272.052928
-2483.689541,1001,274.565505
-2263.143304,1001,277.170154
-2192.14669,1001,279.757709
-2420.146375,1001,282.321113
-2670.835649,1001,285.021615
-3077.020687,1001,287.590326
-3330.945675,1001,290.151458
-2754.537181,1001,292.661069
-2098.145953,1001,295.282423
-2226.058822,1001,297.785418
-3001.553831,1001,300.30689
-2611.496258,1001,302.846643
-2784.522043,1001,305.410383
-2313.317583,1001,308.071257
-3064.245401,1001,310.645361
-3183.362714,1001,313.173119
-2576.39625,1001,315.831866
-1732.810511,1001,318.526031
-1679.992083,1001,321.285157
-2880.314872,1001,323.859534
-2770.900819,1001,326.603672
-2946.047662,1001,329.262034
-3334.711139,1001,331.967941
-3183.470068,1001,334.47704
-1587.24755,1001,337.114474
-3228.738058,1001,339.89604
-3960.492644,1001,342.655913
-3123.00572,1001,345.352816
-3551.998029,1001,347.894827
-2738.166492,1001,350.449509
-1874.366117,1001,352.964929
-2655.942191,1001,355.499917
-3504.27107,1001,358.166573
-1103.648131,1001,360.75284
-2361.891667,1001,363.258671
-1389.858402,1001,365.876405
-2446.24765,1001,368.381814
-1282.937488,1001,370.898206
-1284.555755,1001,373.498784
-1030.380497,1001,376.037025
-1725.760896,1001,378.575835
-2128.55307,1001,381.206747
-1959.516075,1001,383.959704
-1954.279023,1001,386.57736
-1270.781449,1001,389.138875
-992.867811,1001,391.791941
-1363.940838,1001,394.36064
-1285.63329,1001,396.955655
-1138.076402,1001,399.620828
-1076.977071,1001,402.31142
-1749.133005,1001,404.895383
-1247.039542,1001,407.615042
-1266.306351,1001,410.146459
-978.724608,1001,412.665489
-1012.123346,1001,415.311705
-1270.439719,1001,417.971089
-1275.910581,1001,420.587262
-833.677922,1001,423.104518
-1714.875996,1001,425.722892
-1113.772888,1001,428.333875
-1487.859899,1001,430.854334
-1004.846023,1001,433.399416
-1458.856184,1001,435.976904
-1000.643829,1001,438.680342
-810.814242,1001,441.188611
-941.999533,1001,443.914374
-1673.761116,1001,446.536276
-1479.533209,1001,449.271661
-754.923313,1001,451.959146
-1772.853088,1001,454.502893
-1489.373584,1001,457.014952
-1160.44312,1001,459.609519
-758.65646,1001,462.194404
-672.920484,1001,465.010011
-870.842359,1001,467.622394
-1001.166632,1001,470.192584
-1143.695563,1001,472.769459
-1036.876655,1001,475.325747
-977.952731,1001,478.086373
-241.279116,1001,480.71721
-851.856255,1001,483.418097
-712.156591,1001,485.937721
-1297.01708,1001,488.528622
-783.74505,1001,491.108491
-677.02112,1001,493.6302
-748.089926,1001,496.177551
-731.203391,1001,498.838406
-930.254027,1001,501.552671
-829.842431,1001,504.228055
-695.283653,1001,506.839527
-1298.734128,1001,509.38543
-685.548884,1001,511.911214
-615.361092,1001,514.524606
-1395.157033,1001,517.15162
-569.853515,1001,519.812727
-1020.463981,1001,522.411881
-667.654311,1001,524.96509
-1361.771177,1001,527.620233
-1422.6717,1001,530.334813
-633.495628,1001,533.131708
-912.617196,1001,535.833232
-832.365178,1001,538.520484
-1124.882675,1001,541.094209
-565.809408,1001,543.69454
-739.888066,1001,546.262956
-734.909822,1001,548.911094
-683.167667,1001,551.577955
-769.64695,1001,554.170315
-786.550824,1001,556.79837
-1262.112531,1001,559.39911
-808.282699,1001,561.899307
-1020.798772,1001,564.425122
-888.684294,1001,566.943719
-1035.237397,1001,569.444229
-761.128749,1001,572.089736
-695.722434,1001,574.676666
-846.272802,1001,577.192826
-691.907086,1001,579.760601
-915.949907,1001,582.349867
-735.601152,1001,584.889359
-611.028098,1001,587.477839
-604.737892,1001,590.132499
-493.381697,1001,592.709806
-868.224939,1001,595.2725
-718.253246,1001,597.912924
-948.075811,1001,600.444629
-860.943094,1001,603.05005
-804.728295,1001,605.563692
-1291.549483,1001,608.063605
-973.367019,1001,610.566714
-994.644333,1001,613.108431
-919.596867,1001,615.689636
-1055.075024,1001,618.24196
-921.537688,1001,620.748131
-635.843294,1001,623.391138
-1013.767519,1001,625.900603
-1420.070634,1001,628.450373
-1459.60463,1001,631.082289
-1000.266352,1001,633.650971
-1331.986027,1001,636.27408
-1042.387324,1001,639.021765
-1398.795197,1001,641.603898
-718.617346,1001,644.197664
-634.781369,1001,646.801339
-747.126548,1001,649.29718
-1140.649542,1001,651.874893
-1134.188945,1001,654.412692
-1061.114771,1001,656.966017
-1048.613416,1001,659.569529
-1214.697789,1001,662.199717
-845.144428,1001,664.83219
-705.412737,1001,667.379977
-909.380643,1001,669.945064
-815.635087,1001,672.506126
-310.326731,1001,675.000571
-995.90038,1001,677.59646
-1003.237308,1001,680.295424
-779.032045,1001,682.806045
-1077.206414,1001,685.333163
-1436.463399,1001,687.89431
-1163.264589,1001,690.466118
-776.37703,1001,692.985682
-1122.405292,1001,695.629464
-884.938624,1001,698.187898
-846.713921,1001,700.750722
-1048.052016,1001,703.338877
-1006.987674,1001,705.851191
-615.198725,1001,708.394189
-1280.400941,1001,710.907325
-1536.084592,1001,713.424973
-991.090775,1001,715.953671
-631.21762,1001,718.476813
-1464.935791,1001,721.002166
-986.43803,1001,723.58228
-1347.723498,1001,726.175512
-1095.361572,1001,728.839723
-1544.355374,1001,731.41499
-820.178088,1001,734.29492
-622.861498,1001,737.025563
-899.25946,1001,739.725731
-947.550554,1001,742.591489
-1292.772333,1001,745.413629
-1318.505564,1001,748.047696
-1518.841153,1001,750.678259
-867.291754,1001,753.259073
-1784.448234,1001,755.865587
-1418.33414,1001,758.409545
-803.964945,1001,760.974479
-1388.054204,1001,763.563621
-726.18076,1001,766.114243
-1022.128028,1001,768.693541
-570.055837,1001,771.244019
-844.086338,1001,773.861296
