#{"t_start": 1568239262.571719, "env_id": null}
r,l,t
-1541.514484,1001,5.007686
-2007.964425,1001,9.212848
-2176.623984,1001,13.466038
-1847.479631,1001,17.752542
-735.639199,1001,21.885228
-972.262775,1001,26.097883
-423.551472,1001,30.161564
-709.311635,1001,34.536513
-1038.491632,1001,38.838879
-380.791555,1001,43.118986
-421.253994,1001,47.422313
-707.45259,1001,51.625076
-794.323213,1001,55.941894
-1474.299368,1001,60.264769
-425.582048,1001,64.416943
-656.111174,1001,68.58387
-575.199502,1001,72.812081
-515.041415,1001,76.974296
-1122.569588,1001,81.230282
-681.720386,1001,85.412267
-794.441486,1001,89.682309
-237.479077,1001,93.760391
-708.687835,1001,97.95261
-199.273898,1001,102.166418
-195.337043,1001,106.37226
-168.595711,1001,110.554499
-212.348534,1001,114.782685
-354.186162,1001,118.873482
-333.169332,1001,123.081625
-472.63335,1001,127.329559
-294.070831,1001,131.541437
-359.708774,1001,135.789832
-309.943048,1001,139.943233
-336.020888,1001,144.15642
-437.022726,1001,148.430397
-472.212934,1001,152.701184
-458.759768,1001,157.218224
-296.591259,1001,161.531512
-435.431603,1001,165.857458
-470.56605,1001,170.072638
-349.395422,1001,174.338298
-444.506094,1001,178.406301
-337.946291,1001,182.611563
-170.687692,1001,186.830179
-296.740121,1001,191.136418
-399.421876,1001,195.428429
-222.839867,1001,199.645705
-204.98273,1001,203.82362
-246.643468,1001,208.006629
-248.084144,1001,212.127786
-230.447745,1001,216.293839
-220.591635,1001,220.571747
-648.12808,1001,224.962048
-310.633828,1001,229.237854
-293.395508,1001,233.45426
-164.955355,1001,237.651833
-211.428252,1001,242.00974
-289.989105,1001,246.386928
-279.522192,1001,250.850731
-200.850134,1001,255.067423
-259.978175,1001,259.289759
-236.593983,1001,263.497529
-175.27472,1001,267.697376
-189.420968,1001,271.89468
-205.567166,1001,276.226467
-242.931379,1001,280.433427
-192.767544,1001,284.724382
-277.551353,1001,289.021768
-217.859393,1001,293.203238
-232.430471,1001,297.636657
-218.796958,1001,301.884955
-319.828617,1001,306.126539
-176.900545,1001,310.44399
