#{"t_start": 1567030915.452725, "env_id": null}
r,l,t
-2842.308403,1001,52.193537
-1920.381857,1001,59.589529
-1845.074015,1001,66.134711
-2945.975622,1001,72.372962
-1390.827549,1001,79.041082
-2392.642812,1001,85.415133
-1404.317718,1001,92.283814
-1235.982913,1001,98.789665
-1762.909963,1001,105.096173
-2029.480323,1001,111.918088
-1234.591459,1001,118.106176
-2308.041085,1001,124.102414
-2060.528654,1001,130.542876
-1969.973343,1001,137.488853
-1689.19139,1001,144.353334
-1336.732844,1001,150.945499
-2178.353769,1001,156.648287
-2824.814688,1001,162.712079
-1528.373845,1001,169.576305
-2292.774208,1001,175.941709
-1976.0497,1001,182.388305
-1755.669902,1001,188.906132
-1818.468058,1001,194.814016
-1892.362368,1001,200.987505
-1494.051653,1001,207.983827
-2073.382574,1001,214.762096
-2237.24833,1001,221.202235
-2404.653838,1001,227.201241
-2026.524842,1001,233.352211
-1649.610828,1001,239.731601
-2044.119805,1001,246.423811
-2341.837551,1001,252.954946
-2151.804945,1001,259.545321
-1620.751135,1001,265.727946
-2198.896204,1001,272.342971
-2249.387075,1001,278.578224
-2829.06994,1001,285.089474
-1432.748798,1001,291.631142
-1604.184141,1001,297.758489
-2885.019761,1001,304.021579
-2208.81486,1001,310.580464
-1947.343471,1001,316.877265
-1767.825093,1001,323.212937
-2434.572639,1001,329.78377
-1423.18826,1001,335.23717
-2377.534356,1001,341.383922
-1454.973702,1001,348.018435
-1836.473434,1001,354.317881
-1966.707467,1001,360.704044
-2014.387631,1001,367.001817
-2001.688692,1001,372.729108
-1438.580405,1001,379.137624
-1448.57595,1001,385.683648
-1410.733352,1001,391.77141
-1273.855107,1001,398.024219
-1839.10927,1001,404.109315
-2197.732484,1001,410.463377
-1908.80759,1001,416.676236
-2395.386246,1001,422.908195
-1868.976739,1001,429.348969
-1909.901535,1001,435.904823
-1380.794722,1001,442.015203
-1672.063788,1001,448.69981
-1840.003384,1001,455.036882
-1843.472071,1001,461.718006
-1883.283516,1001,468.033705
-1340.365702,1001,473.72619
-2090.702592,1001,480.296022
-2207.14765,1001,486.660624
-1981.541409,1001,493.42226
-2340.924574,1001,500.166019
-2079.704273,1001,506.705545
-1670.667045,1001,512.370542
-1511.903098,1001,519.170812
-1893.255846,1001,525.961399
-2522.90946,1001,532.456705
-1733.497622,1001,538.980728
-2357.128903,1001,545.205235
-2275.067655,1001,551.840052
-2489.75034,1001,558.04529
-2036.140773,1001,564.728678
-1939.605178,1001,571.578485
-2626.633908,1001,577.724689
-1614.451261,1001,583.77668
-1730.300415,1001,590.193407
-1768.82636,1001,596.771333
-1933.39349,1001,603.180867
-1674.884865,1001,609.571216
-1930.856242,1001,615.966814
-2283.448864,1001,622.425483
-2246.760578,1001,629.008889
-2361.497907,1001,635.565611
-2222.283613,1001,641.724204
-1777.059771,1001,648.476044
-1266.552687,1001,654.587604
-2052.7998,1001,661.130923
-1523.348254,1001,667.71529
-1857.887234,1001,674.203958
-1354.210873,1001,680.403021
-1994.559669,1001,687.324868
-2283.966578,1001,693.054087
-2469.724332,1001,699.703146
-1360.481765,1001,706.33543
-2074.452343,1001,713.209394
-2445.147203,1001,719.603877
-1304.017928,1001,725.716316
-2482.762572,1001,732.154383
-2230.356219,1001,738.575686
-1551.085804,1001,744.900757
-1338.57887,1001,751.183397
-1991.406726,1001,757.642096
-2157.594719,1001,763.496196
-1633.860829,1001,769.682688
-1810.987144,1001,775.980805
-1813.950791,1001,782.545839
-1213.564822,1001,789.164705
-2252.910134,1001,795.031174
-1910.436917,1001,801.33753
-1854.17911,1001,807.731154
-1780.173951,1001,813.605491
-1658.727623,1001,820.423011
-2081.540533,1001,827.113997
-1772.181852,1001,833.119365
-2172.544698,1001,839.73875
-1730.818902,1001,846.419993
-1688.997562,1001,852.865597
-1693.094451,1001,859.541074
-2376.052049,1001,865.514789
-1362.597791,1001,872.591597
-1849.286962,1001,878.956264
-1183.501267,1001,885.280202
-1853.227189,1001,891.96238
-1894.18246,1001,898.473602
