#{"t_start": 1567030915.4528112, "env_id": null}
r,l,t
-2819.341996,1001,52.569421
-1962.756252,1001,59.211708
-1933.871075,1001,65.85201
-3106.2964,1001,72.239475
-1451.699725,1001,78.706608
-2389.495708,1001,84.722403
-1457.506095,1001,91.13146
-1246.378909,1001,97.292254
-1803.265031,1001,103.873368
-2026.079316,1001,110.381298
-1292.907777,1001,117.00259
-2376.957247,1001,122.964306
-2067.734474,1001,129.594137
-1960.164812,1001,136.128468
-1704.346882,1001,142.614844
-1350.930158,1001,149.247487
-2189.572911,1001,155.64608
-2812.213443,1001,162.474907
-1520.908515,1001,168.725385
-2279.850118,1001,175.167727
-2008.477529,1001,181.910858
-1711.005709,1001,188.300331
-1821.741953,1001,194.190964
-1925.158543,1001,201.053815
-1499.957927,1001,207.294323
-2087.737897,1001,213.952682
-2283.12218,1001,220.271019
-2414.129759,1001,225.921322
-2060.785675,1001,232.383974
-1655.397084,1001,239.171899
-2062.53421,1001,245.860987
-2362.041389,1001,252.349841
-2156.848179,1001,258.570229
-1637.895758,1001,264.528687
-2197.867108,1001,271.113671
-2333.529982,1001,277.639339
-2935.286456,1001,284.099612
-1499.98721,1001,290.829733
-1639.637418,1001,296.719296
-2900.115849,1001,303.242024
-2285.453832,1001,309.928637
-2027.694594,1001,316.090871
-1796.887122,1001,322.440892
-2498.679482,1001,329.438467
-1582.665926,1001,335.260395
-2434.637139,1001,342.236691
-1676.880921,1001,348.462573
-1923.946418,1001,355.11839
-2071.396368,1001,361.346317
-2091.828126,1001,367.896688
-2019.351736,1001,373.881089
-1540.033275,1001,380.310663
-1526.960884,1001,386.762308
-1424.527576,1001,393.325234
-1296.188779,1001,399.681072
-1854.238776,1001,405.463215
-2203.963137,1001,412.255367
-1910.404638,1001,419.009374
-2395.152798,1001,425.361454
-1846.473076,1001,431.766362
-1886.239269,1001,437.93379
-1394.375704,1001,444.027571
-1660.291826,1001,450.714732
-1830.622192,1001,457.25446
-1825.997429,1001,463.96521
-1865.911406,1001,470.36783
-1391.063411,1001,476.317741
-2069.000358,1001,482.854774
-2166.848042,1001,489.047993
-1968.709888,1001,495.510523
-2311.729715,1001,501.919726
-2052.845491,1001,508.462754
-1703.62671,1001,514.677786
-1531.156118,1001,520.839956
-1873.098984,1001,527.084743
-2519.62741,1001,533.769174
-1725.634278,1001,540.043606
-2361.086072,1001,545.738577
-2264.627863,1001,552.351844
-2511.982858,1001,559.260853
-2025.517815,1001,565.686188
-1890.860928,1001,572.260536
-2637.67062,1001,578.846757
-1651.083539,1001,585.063573
-1765.429187,1001,591.270827
-1615.785812,1001,597.824746
-1825.570445,1001,604.10395
-1780.305496,1001,610.305744
-1995.786749,1001,616.708584
-2414.434328,1001,622.108777
-2311.163965,1001,628.510115
-2128.91793,1001,634.820852
-2031.687645,1001,641.060212
-1650.392137,1001,647.154589
-1287.925299,1001,653.284375
-2001.275105,1001,659.490967
-1403.132255,1001,666.203167
-1954.422237,1001,672.614295
-1367.550119,1001,678.803177
-2087.165036,1001,685.191669
-2357.607352,1001,690.976984
-2565.155785,1001,697.546984
-1366.276497,1001,703.932854
-2023.226763,1001,710.34337
-2439.904928,1001,716.565794
-1329.712984,1001,722.382429
-2420.360063,1001,728.993289
-2236.434045,1001,735.316781
-1537.07052,1001,741.764062
-1217.466499,1001,748.06314
-1898.574777,1001,754.656458
-2014.584993,1001,760.721663
-1432.39644,1001,767.326674
-1728.139352,1001,773.60553
-1709.948081,1001,780.636963
-1161.005304,1001,786.803756
-2353.801716,1001,793.059535
-2148.324688,1001,799.727768
-1959.336272,1001,806.100782
-1878.63527,1001,812.590668
-1747.068147,1001,819.147944
-2076.61091,1001,825.561213
-1804.229525,1001,831.3093
-2333.055854,1001,837.544204
