#{"t_start": 1561668031.1685023, "env_id": null}
r,l,t
-4.478368,601,2.454645
-6.152539,601,4.028826
-4.51259,601,5.267951
-4.922305,601,6.52352
-3.387256,601,8.059623
-4.412922,601,9.576023
-5.43065,601,11.096747
-7.858082,601,12.613799
-3.159149,601,14.143018
-2.239283,601,15.683471
-4.900572,601,17.223823
-6.302163,601,18.759086
-3.17197,601,20.277135
-3.516077,601,21.801887
-3.332329,601,23.339563
-4.183704,601,24.948712
-2.049181,601,26.279144
-5.739324,601,27.661938
-4.261197,601,29.030649
-4.799551,601,30.289837
-1.924712,601,31.528194
-5.573236,601,32.845646
-7.698711,601,34.226577
-6.844186,601,35.648554
-7.55006,601,37.196488
-3.388714,601,38.732192
-4.206589,601,40.503653
-4.412135,601,42.016562
-3.288364,601,43.724524
-4.717512,601,45.439812
-3.162739,601,47.138744
-3.263624,601,48.842958
-3.336271,601,50.556854
-4.669507,601,52.270748
-3.036704,601,53.990913
-6.422593,601,55.711317
-3.270227,601,57.43354
-6.003921,601,59.00561
-4.024849,601,60.281091
-1.84219,601,61.536807
-5.856995,601,62.988822
-5.07623,601,64.6857
-5.656557,601,66.398899
-3.142358,601,68.120118
-4.978238,601,69.833632
-2.11223,601,71.533892
-2.853759,601,73.247689
-4.145015,601,74.969141
-2.095827,601,76.670362
-4.640543,601,78.377075
-3.28234,601,80.07809
-3.961689,601,81.774143
-3.563987,601,83.489023
-2.570827,601,85.212928
-4.357234,601,86.931883
-3.339386,601,88.638277
-3.222461,601,90.370855
-4.092148,601,92.086737
-3.157366,601,93.810388
-2.861265,601,95.101933
-5.06934,601,96.467856
-3.403571,601,97.714156
-4.274843,601,99.366093
-6.071227,601,100.840417
-4.247928,601,102.795315
-4.233271,601,104.757774
-5.034896,601,106.708026
-4.390968,601,108.646521
-3.793754,601,110.607863
-2.420817,601,112.543734
-3.082219,601,114.515424
-5.328874,601,116.452625
-3.347931,601,118.402897
-2.780085,601,120.317274
-4.95349,601,121.598979
-2.494,601,122.887764
-2.964994,601,124.225943
-1.352807,601,125.634933
-2.950726,601,126.984532
-1.509353,601,128.396395
-2.691845,601,129.795012
-3.146058,601,131.191703
-2.320348,601,132.537486
-3.37257,601,134.073645
-1.74228,601,135.629071
-5.827898,601,137.283375
-2.897179,601,138.729761
-4.336327,601,140.179092
-4.34909,601,141.743423
-2.098032,601,143.346131
-2.368769,601,144.971075
-3.613855,601,146.577394
-2.197247,601,148.185981
-1.830134,601,149.794232
-5.714586,601,151.414825
-2.264844,601,153.023221
-1.450246,601,154.626948
-4.987784,601,156.222198
-3.727054,601,157.81132
-5.083355,601,159.42629
-2.146668,601,160.77771
-4.529329,601,162.161974
-2.58041,601,163.698723
-4.753153,601,165.236998
-3.600414,601,166.772103
-2.52282,601,168.314225
-2.300957,601,169.853822
-2.506639,601,171.41142
-2.248463,601,173.068936
-2.135473,601,174.789921
-4.240115,601,176.512983
-1.737981,601,178.240114
-1.002064,601,179.969512
-1.96353,601,181.704236
-1.850316,601,183.425303
-2.259389,601,185.148361
-3.346183,601,186.86724
-1.761378,601,188.601315
-2.116541,601,190.142357
-4.066562,601,191.399944
-3.822856,601,192.954881
-1.93104,601,194.910781
-1.982774,601,196.862945
-2.242088,601,198.771047
-3.361501,601,200.116517
-1.595204,601,201.621291
-5.743714,601,203.17768
-3.395804,601,204.583222
-1.756044,601,205.937994
-1.164899,601,207.269837
-1.24755,601,208.813134
-1.195403,601,210.164977
-2.05303,601,211.522091
-1.760572,601,213.118766
-2.35745,601,214.985656
-1.913396,601,216.875437
-2.219106,601,218.731262
-2.900077,601,220.37361
-2.27308,601,221.644978
-4.146257,601,222.918474
-5.459528,601,224.43547
-4.979421,601,225.840842
-1.96789,601,227.20233
-4.371419,601,228.611074
-2.322358,601,230.007605
-1.700355,601,231.30299
-3.178465,601,232.809387
-1.896565,601,234.750108
-2.509882,601,236.720931
-2.39553,601,238.654281
-3.107053,601,240.606695
-2.847959,601,242.565812
-3.527017,601,244.505763
-4.2386,601,246.461707
-1.959765,601,248.409638
-2.038177,601,250.602943
-1.480826,601,252.997667
-2.483625,601,254.756894
-1.519219,601,256.35847
-2.696237,601,258.036284
-1.276853,601,259.820336
-2.539241,601,261.609799
-2.815491,601,263.40658
-3.555717,601,265.208586
-3.435348,601,267.031898
-2.045625,601,268.825728
-0.919674,601,270.60819
-1.522156,601,272.389744
-1.526539,601,274.178572
-2.207657,601,275.970257
-5.580045,601,277.751572
-2.786524,601,279.536813
-2.892186,601,280.989895
-1.629551,601,282.530097
-0.705626,601,284.075157
-1.563043,601,285.604714
-1.947303,601,287.137047
-3.243075,601,288.687475
-3.256421,601,290.335814
-3.926116,601,292.047384
-2.184272,601,293.773416
-2.2059,601,295.499235
-1.757742,601,297.230146
-1.96749,601,298.958851
-2.786391,601,300.680318
-4.14747,601,302.382825
-2.864268,601,304.108702
-1.854353,601,305.832802
-1.567563,601,307.560792
-2.251119,601,309.286274
-1.197288,601,311.012179
-1.349173,601,312.733717
-2.135141,601,314.448418
-3.084408,601,316.185145
-2.265181,601,317.906509
-2.735396,601,319.638515
-1.803293,601,321.349849
-2.389818,601,323.050361
-2.213538,601,324.923218
-3.491607,601,326.880797
-2.061799,601,328.83742
-2.428944,601,330.785797
-3.025577,601,332.726504
-1.935075,601,334.076397
-1.390194,601,335.335293
-1.10743,601,336.746686
-1.872418,601,338.123825
-0.889734,601,339.623688
-1.505143,601,341.102662
-0.910927,601,342.651982
-1.738448,601,344.181401
-3.227209,601,345.76666
-1.105089,601,347.483124
-1.55526,601,349.205592
-1.134181,601,350.922055
-4.619841,601,352.654264
-2.176305,601,354.378677
-2.71634,601,356.139669
-1.278706,601,357.862248
-5.046568,601,359.590385
-1.728574,601,361.292799
-1.306648,601,362.999472
-1.220207,601,364.72288
-1.213497,601,366.449916
-1.061911,601,368.167714
-0.91745,601,369.876187
-2.11851,601,371.595721
-4.038819,601,373.322013
-2.881536,601,375.035872
-0.620868,601,376.752251
-1.172508,601,378.456331
-0.913976,601,380.168397
-2.919863,601,381.886297
-1.829753,601,383.61815
-2.639486,601,385.335992
-1.1674,601,387.04713
-1.618147,601,388.761914
-3.050234,601,390.495303
-2.639635,601,392.212597
-3.795501,601,393.750043
-1.572206,601,395.02716
-3.58457,601,396.413372
-0.900626,601,397.895405
-2.132505,601,399.852968
-3.261921,601,401.143723
-1.540857,601,402.697136
-1.994158,601,404.081475
-3.00658,601,405.507295
-3.311303,601,407.050419
-2.262992,601,408.597349
-1.838613,601,410.132925
-1.892383,601,411.687038
-1.796623,601,413.42189
-1.69099,601,414.952906
-1.348964,601,416.45434
-1.584394,601,417.972704
-1.723719,601,419.469041
-1.266578,601,420.982408
-4.054585,601,422.685286
-2.325734,601,424.11549
-2.221944,601,425.378486
-2.490303,601,426.750787
-2.434418,601,428.146667
-2.335121,601,429.663142
-1.52029,601,431.195084
-1.444925,601,432.567722
-0.91865,601,433.928743
-2.2121,601,435.527896
-0.873,601,437.234509
-0.927281,601,438.983393
-1.841599,601,440.9238
-2.032203,601,442.858484
-1.41874,601,444.809106
-1.02083,601,446.725038
-1.054737,601,448.650968
-0.78341,601,450.570808
-1.262395,601,452.501318
-1.856782,601,454.4484
-1.864727,601,456.370019
-0.690138,601,458.29915
-1.030803,601,460.114211
-1.738735,601,461.545624
-1.39012,601,463.080484
-2.508144,601,464.680822
-2.164173,601,466.376657
-2.521552,601,468.107533
-1.61233,601,469.89903
-2.250976,601,472.144959
-1.448331,601,474.371236
-1.625434,601,476.591182
-4.749485,601,478.832132
-0.636703,601,481.051322
-0.964641,601,483.274715
-0.962964,601,485.506083
-2.151381,601,487.727694
-1.247561,601,489.984727
-1.019186,601,492.226434
-1.985146,601,494.1184
-0.984355,601,495.971171
-1.846082,601,497.817103
-0.730432,601,499.367724
-0.647416,601,500.755311
-3.745022,601,502.274091
-0.805398,601,503.886387
-0.548375,601,505.58584
-0.812473,601,507.304066
-1.560597,601,509.012302
-1.027108,601,510.712801
-2.321742,601,512.410443
-0.924048,601,514.119179
-1.875523,601,515.812627
-1.22725,601,517.518254
-1.068727,601,519.218535
-1.480563,601,520.716947
-1.24944,601,522.237134
-1.907547,601,524.108405
-2.164606,601,526.054105
-0.45856,601,527.974314
-1.528317,601,529.907639
-1.041524,601,531.819249
-2.065303,601,533.740344
-0.920761,601,535.671649
-1.565758,601,537.622075
-0.634329,601,539.53824
-1.396309,601,541.463394
-3.495089,601,543.376239
-0.86481,601,545.319427
-0.890173,601,547.245506
-0.666327,601,549.175612
-1.001209,601,551.107009
-1.217997,601,553.043552
-0.681087,601,554.967084
-2.520375,601,556.886212
-1.172601,601,558.793469
-2.886679,601,560.734451
-0.626774,601,562.647688
-2.475188,601,564.58619
-2.51739,601,566.518377
-0.989173,601,568.437016
-1.745674,601,570.360447
-0.939003,601,572.318566
-1.087059,601,574.245386
-2.654684,601,576.176066
-1.594788,601,578.102785
-4.104764,601,579.977591
-0.889212,601,581.242358
-1.703337,601,582.633787
-2.658746,601,584.132131
-0.823418,601,585.82523
-1.469813,601,587.524808
-2.162221,601,589.222157
-0.914711,601,590.933441
-2.71917,601,592.638213
-0.838383,601,594.332123
-1.044589,601,596.024194
-1.312656,601,597.728069
-2.140691,601,599.207965
-1.576997,601,600.812087
-1.920989,601,602.506481
-1.088761,601,604.213141
-2.38601,601,605.843551
-1.204697,601,607.25559
-0.793143,601,608.921196
-1.164842,601,610.62085
-1.289888,601,612.544691
-4.92526,601,614.393725
-1.368928,601,616.234194
-1.189259,601,618.069178
-1.152715,601,619.90235
-2.37735,601,621.745124
-1.072446,601,623.588281
-1.014456,601,625.455673
-2.062171,601,627.283333
-1.141372,601,628.959814
-1.961709,601,630.275628
-0.941673,601,631.739797
-2.025907,601,633.277158
-1.100951,601,634.861148
-0.751093,601,636.549466
-2.08684,601,638.24546
-2.11495,601,639.919409
-0.569361,601,641.287821
-1.148853,601,642.80874
-1.727665,601,644.423711
-0.831488,601,646.125795
-3.517065,601,647.828664
-0.927024,601,649.535157
-1.053663,601,651.23068
-0.777018,601,652.931482
-8.048715,601,654.627369
-1.873949,601,656.322842
-8.466067,601,658.037345
-0.668895,601,659.747072
-2.150221,601,661.439091
-1.415159,601,663.134267
-2.272857,601,664.837472
-0.911607,601,666.38806
-2.050322,601,667.643005
-1.256289,601,668.879714
-0.674689,601,670.360574
-1.061778,601,671.96132
-0.726546,601,673.58562
-0.673509,601,675.386146
-1.195351,601,677.246594
-2.056895,601,679.089926
-0.674841,601,680.945506
-1.682043,601,682.780982
-1.242289,601,684.618458
-0.936564,601,686.467688
-1.102682,601,688.321631
-1.94468,601,690.184393
-0.923088,601,692.042728
-1.486393,601,693.88906
-2.110528,601,695.725457
-1.431256,601,697.553865
-1.821651,601,699.372818
-1.07521,601,700.714683
-5.458505,601,702.311124
-2.286227,601,704.013409
-2.296456,601,705.640533
-1.614144,601,707.237439
-1.0163,601,708.878873
-1.730143,601,710.524312
-2.500147,601,712.17632
-0.382848,601,713.808356
-0.910294,601,715.56513
-3.629391,601,717.40529
-3.638734,601,719.253794
-2.092181,601,721.094127
-0.951899,601,722.940071
-1.678334,601,724.792305
-1.579743,601,726.638362
-1.031494,601,728.494222
-1.248263,601,730.340284
-0.765994,601,732.19381
-1.794186,601,734.05953
-1.179059,601,735.901485
-0.799415,601,737.755478
-0.80437,601,739.586373
-0.915422,601,741.429051
-0.858639,601,743.291162
-1.143932,601,745.12263
-0.640297,601,746.979266
-0.285224,601,748.817547
-1.47954,601,750.662692
-1.050914,601,752.527462
-1.392485,601,754.376456
-0.458138,601,756.214705
-0.416973,601,758.041209
-0.811098,601,759.881419
-0.872179,601,761.414861
-1.50376,601,763.119665
-1.853375,601,764.811558
-1.782743,601,766.509756
-0.416344,601,768.2124
-0.961581,601,769.926342
-2.652131,601,771.619827
-0.912237,601,773.322462
-1.013681,601,775.028988
-1.120467,601,776.741017
-0.914067,601,778.435254
-1.147395,601,780.137675
-0.935083,601,781.83685
-0.717142,601,783.778384
-0.80861,601,785.722744
-0.533823,601,787.660564
-1.850793,601,789.50022
-1.984303,601,791.351275
-1.080317,601,793.196575
-2.473836,601,795.042031
-2.620494,601,796.892989
-1.756419,601,798.723001
-0.480105,601,800.165627
-3.265945,601,801.687685
-0.480062,601,803.216395
-1.165634,601,804.776609
-0.738548,601,806.464313
-0.772908,601,808.163931
-1.829285,601,809.877867
-5.176022,601,811.593037
-1.180217,601,813.302945
-0.473449,601,815.014117
-2.09472,601,816.715679
-0.865395,601,818.403146
-2.446215,601,820.053482
-1.329758,601,821.515103
-1.897178,601,823.201335
-1.116819,601,824.885731
-2.233186,601,826.59324
-2.015975,601,828.286871
-5.4698,601,830.001713
-2.355978,601,831.700068
-2.501847,601,833.206458
-3.428253,601,834.841902
-1.46749,601,836.543634
-1.053712,601,838.237856
-1.43606,601,839.933615
-0.954554,601,841.64286
-1.282522,601,843.356748
-2.393092,601,845.057231
-1.433036,601,846.748302
-2.307623,601,848.454957
-1.157206,601,850.164433
-1.416185,601,851.860893
-2.567698,601,853.559685
-3.274931,601,855.265533
-2.350207,601,856.972183
-0.519533,601,858.661164
-1.682473,601,860.363277
-0.562439,601,862.061645
-2.705388,601,863.76423
-1.038728,601,865.478869
-1.284656,601,867.176069
-1.006776,601,868.892627
-1.214648,601,870.614069
-0.446103,601,872.337971
-0.607875,601,874.04796
-0.963339,601,875.75119
-1.037057,601,877.431642
-3.899224,601,878.796543
-1.217674,601,880.189188
-2.862149,601,881.658729
-2.374225,601,883.377563
-1.747179,601,885.102913
-0.531212,601,886.963689
-1.724804,601,888.941334
-1.129767,601,891.079137
-0.858181,601,893.357844
-2.354334,601,895.626374
-1.839351,601,897.894491
-1.051351,601,900.160637
-1.38227,601,902.417541
-2.039231,601,904.331422
-2.366335,601,905.906483
-1.008717,601,907.553116
-1.765016,601,909.323163
-1.270256,601,911.106123
-0.640085,601,912.882394
-1.702036,601,914.641768
-1.39364,601,916.428242
-0.76323,601,918.199726
-2.231452,601,919.974911
-1.341157,601,921.752284
-1.277,601,923.276967
-1.001169,601,924.71851
-1.492629,601,926.247274
-0.908534,601,927.925053
-1.220099,601,929.619202
-0.631002,601,931.309445
-1.837239,601,933.012918
-0.837457,601,934.72072
-0.780033,601,936.549334
-0.680459,601,938.169551
-1.471861,601,939.442215
-2.908501,601,940.862448
-1.107127,601,942.391747
-1.000285,601,943.915128
-1.10617,601,945.448959
-1.349504,601,947.100399
-1.613248,601,948.354825
-1.367592,601,949.674045
-0.851382,601,951.380249
-1.691785,601,953.069683
-1.191174,601,954.773514
-2.895467,601,956.484879
-1.510763,601,958.191987
-1.595091,601,959.899729
-1.323678,601,961.592924
-0.905878,601,963.28636
-0.750509,601,964.981504
-1.253336,601,966.675603
-0.956906,601,968.381314
-0.854083,601,970.072443
-0.846936,601,971.769509
-0.605772,601,973.48228
-1.266654,601,975.178155
-0.99333,601,976.875643
-2.063742,601,978.684597
-1.946002,601,980.630587
-1.137582,601,982.578249
-1.003047,601,984.495296
-1.550717,601,986.404608
-0.665732,601,988.342683
-4.098114,601,990.058877
-0.708157,601,991.711613
-1.566086,601,993.348198
-1.700493,601,995.063087
-1.48601,601,996.908279
-2.087984,601,998.736691
-0.790136,601,1000.373691
-0.645404,601,1001.873014
-1.43095,601,1003.51172
-1.149623,601,1005.241235
-1.088548,601,1007.142902
-1.175561,601,1009.087952
-0.734518,601,1011.024615
-2.070727,601,1012.955537
-0.671072,601,1014.885304
-0.66659,601,1016.805995
-1.506586,601,1018.743421
-1.17195,601,1020.670105
-1.476274,601,1022.594239
-1.441168,601,1024.528964
-1.33094,601,1026.459736
-1.566718,601,1028.38221
-0.867791,601,1030.304306
