#{"t_start": 1565133244.4048984, "env_id": null}
r,l,t
-1416.067599,1001,66.143318
-901.985333,1001,74.691044
-974.958554,1001,81.750214
-866.471151,1001,88.792639
-780.172808,1001,95.605279
-1242.777587,1001,102.205647
-1299.80245,1001,109.284271
-794.504237,1001,116.374866
-933.619199,1001,123.692399
-1077.316437,1001,130.777775
-1968.174009,1001,138.061275
-1953.756229,1001,145.129408
-964.08236,1001,152.490077
-1534.784265,1001,159.543392
-1838.344021,1001,166.912384
-1215.617418,1001,174.081655
-1161.219971,1001,180.230982
-1186.779031,1001,187.329278
-1134.895024,1001,193.901925
-1962.584946,1001,201.216505
-1625.558576,1001,207.825085
-1220.281157,1001,214.67814
-1887.879199,1001,221.384614
-1426.607418,1001,228.741532
-1303.709698,1001,236.187464
-1744.831626,1001,243.652914
-1464.01792,1001,250.951279
-912.644996,1001,257.223256
-824.149895,1001,263.968683
-1327.105732,1001,270.862406
-1301.908683,1001,278.012394
-1343.281942,1001,285.591652
-1934.662074,1001,292.480655
-1608.163544,1001,298.433568
-956.120024,1001,305.47132
-1651.250966,1001,313.13595
-1069.146917,1001,320.170825
-1275.171945,1001,327.241268
-1033.605814,1001,334.036827
-979.53279,1001,341.613106
-605.342229,1001,349.168857
-1620.02331,1001,356.133221
-1133.823181,1001,363.041918
-609.625282,1001,370.740159
-524.472526,1001,377.438712
-673.151941,1001,385.078921
-977.616569,1001,392.547707
-1225.661754,1001,399.887984
-1001.111437,1001,406.749872
-896.418086,1001,413.976682
-1561.075591,1001,420.476618
-1619.761427,1001,427.683573
-813.906504,1001,434.671029
-1332.547357,1001,441.745696
-1763.158011,1001,448.910369
-1126.10902,1001,455.503977
-624.634442,1001,462.797146
-1206.678183,1001,470.107856
-886.692734,1001,477.547724
-393.743547,1001,484.824621
-391.120846,1001,491.800987
-928.556785,1001,498.013035
-230.867124,1001,505.307979
-870.951311,1001,512.662975
-697.752529,1001,519.922894
-1318.979319,1001,527.12617
-531.988922,1001,534.038777
-1888.96394,1001,541.589547
-1407.323595,1001,549.071377
-1851.43152,1001,556.701151
-742.503455,1001,563.890893
-769.673605,1001,570.97571
-876.344731,1001,577.347852
-321.601226,1001,583.862519
-1607.891652,1001,590.532608
-1649.336012,1001,596.92017
-520.40602,1001,603.960138
-801.380447,1001,610.338177
-414.649293,1001,617.324709
-1187.726157,1001,624.131886
-665.864489,1001,631.319456
-681.607396,1001,637.710872
-576.458164,1001,644.581563
-500.864082,1001,650.9669
-543.7679,1001,657.722464
-864.605788,1001,664.608829
-808.704781,1001,671.96913
-197.093206,1001,678.991868
-1172.340645,1001,685.702379
-533.06688,1001,692.432117
-1775.65613,1001,699.668236
-785.206156,1001,706.529121
-1439.989997,1001,713.491727
-1849.555311,1001,719.97007
-987.132434,1001,726.060892
-854.094909,1001,732.939535
-383.826613,1001,739.785087
-1324.000807,1001,746.658708
-734.044754,1001,753.30933
-980.649652,1001,759.784584
-649.231723,1001,766.433288
-1145.971117,1001,773.573873
-1290.719631,1001,780.603965
-1126.816088,1001,787.316685
-1007.70763,1001,795.009821
-1165.663035,1001,801.669087
-775.475067,1001,808.557075
-581.668204,1001,815.309146
-805.334116,1001,822.406494
-764.570102,1001,829.292332
-1494.773438,1001,836.107711
-1389.347514,1001,843.188696
-1123.728853,1001,850.69745
-372.576514,1001,857.667175
-975.532999,1001,864.836452
-485.635295,1001,872.43553
-1078.592613,1001,878.781475
-1363.234803,1001,885.886059
-932.692577,1001,893.042156
-645.689937,1001,899.93944
-660.483943,1001,907.210088
-1169.483537,1001,914.407942
-759.645467,1001,920.759269
-1281.271691,1001,928.309652
-1412.172231,1001,934.998383
-917.578731,1001,941.74468
-832.917825,1001,948.88461
-675.678804,1001,955.868456
-334.568388,1001,963.258429
-633.428704,1001,970.434077
-1230.80926,1001,977.028281
-594.144161,1001,983.587293
-446.194093,1001,990.413467
-1126.755115,1001,997.040783
