#{"t_start": 1567030915.4462574, "env_id": null}
r,l,t
-2813.019681,1001,53.129875
-1952.634463,1001,60.193582
-1889.060829,1001,66.864972
-3045.931832,1001,73.13355
-1433.478097,1001,79.461606
-2397.23628,1001,85.537311
-1437.98693,1001,91.850896
-1245.914165,1001,98.326922
-1812.723242,1001,105.140027
-2086.25371,1001,111.679803
-1357.805108,1001,118.278146
-2414.259657,1001,124.204434
-2228.682577,1001,130.986686
-1848.891753,1001,137.216499
-1576.886652,1001,143.687674
-1401.222664,1001,150.112285
-2018.182372,1001,156.287197
-2970.772927,1001,162.642693
-1661.430814,1001,169.537139
-1730.273801,1001,175.960304
-1789.653147,1001,182.287207
-1408.385357,1001,188.682449
-1193.513635,1001,194.853695
-1885.2145,1001,201.447067
-1523.249726,1001,208.25833
-2088.858414,1001,214.22244
-2254.535422,1001,221.048222
-2470.470329,1001,226.828614
-1989.734046,1001,233.444747
-1705.17439,1001,240.114086
-2128.664979,1001,246.174018
-2374.88571,1001,252.764455
-2237.283028,1001,258.909941
-1741.501791,1001,264.933995
-2282.957928,1001,271.70578
-2314.613712,1001,278.335602
-2826.739342,1001,284.642876
-1466.664327,1001,290.978336
-1594.558295,1001,297.050171
-2754.598164,1001,303.698314
-2250.92704,1001,309.772364
-1980.431085,1001,316.063165
-1838.098842,1001,322.334226
-2485.303998,1001,328.464509
-1468.647929,1001,334.49035
-2373.363687,1001,340.571321
-1548.695605,1001,347.421452
-1845.010487,1001,354.057528
-1989.977189,1001,360.509162
-2030.594983,1001,366.921899
-1993.950353,1001,372.661379
-1460.058708,1001,379.175532
-1495.403286,1001,385.66874
-1543.852127,1001,391.835836
-1345.888774,1001,398.125734
-1856.852392,1001,404.000507
-2236.262189,1001,410.346081
-1905.325861,1001,416.915191
-2401.429226,1001,423.823868
-1855.392281,1001,430.185259
-1938.386477,1001,436.966458
-1388.838454,1001,442.487513
-1672.254344,1001,448.691863
-1843.946857,1001,455.136103
-1837.880896,1001,461.700211
-1891.984695,1001,468.130946
-1353.371314,1001,474.012459
-2092.91334,1001,480.775927
-2219.822905,1001,487.217098
-1968.2147,1001,493.819423
-2352.82981,1001,500.09837
-2085.33629,1001,506.549723
-1666.128116,1001,512.361231
-1527.791475,1001,519.135602
-1849.834775,1001,525.804465
-2547.29057,1001,532.015429
-1740.412275,1001,538.488545
-2369.726714,1001,544.329188
-2262.398336,1001,550.664735
-2522.036451,1001,557.238393
-2023.388068,1001,563.625845
-1893.57648,1001,570.175419
-2630.561471,1001,577.108201
-1634.849826,1001,582.89765
-1703.772026,1001,589.796164
-1624.701591,1001,596.289354
-1990.057859,1001,602.97317
-1745.637203,1001,609.690648
-2103.108659,1001,615.92273
-2420.127074,1001,622.025857
-2282.574845,1001,628.56745
-2401.519653,1001,635.107302
-2270.496458,1001,641.908517
-1807.036886,1001,648.356187
-1137.310256,1001,654.183263
-2162.146888,1001,660.65916
-1608.181411,1001,666.945833
-1905.95039,1001,673.332713
-1494.524118,1001,679.643105
-2266.755245,1001,685.997226
-2544.596036,1001,692.03216
-2777.216194,1001,698.304363
-1141.845456,1001,705.03346
-2412.158312,1001,711.475337
-2738.850126,1001,717.775723
-1421.885049,1001,723.539547
