#{"t_start": 1563236150.129408, "env_id": null}
r,l,t
-589.020082,1001,4.455899
-234.43064,1001,7.449873
-164.148642,1001,10.324962
-245.949883,1001,13.190154
-177.253563,1001,16.058056
-169.262784,1001,18.964882
-887.242859,1001,21.871703
-296.367444,1001,24.738153
-322.501941,1001,27.611338
-158.42255,1001,30.507692
-1522.915616,1001,33.382419
-143.603149,1001,36.3174
-162.937638,1001,39.200205
-168.393463,1001,42.24833
-148.824896,1001,45.275944
-194.789891,1001,48.153359
-130.907272,1001,51.015761
-812.300575,1001,53.887178
-470.157968,1001,56.757238
-135.288759,1001,59.665655
-185.01861,1001,62.686989
-164.580717,1001,65.574038
-433.350038,1001,68.517996
-1203.297143,1001,71.400717
-144.974593,1001,74.272094
-97.767034,1001,77.133529
-105.603288,1001,80.020741
-77.573207,1001,82.924525
-188.649525,1001,85.959686
-128.72334,1001,88.850451
-97.702609,1001,91.760971
-81.550459,1001,94.682212
-143.747787,1001,97.593768
-93.559268,1001,100.474084
-56.619005,1001,103.495459
-172.161495,1001,106.362069
-224.800763,1001,109.229622
-175.773721,1001,112.103271
-106.351483,1001,114.992166
-123.954582,1001,117.88182
-110.672979,1001,120.815163
-211.881508,1001,123.697228
-173.208829,1001,126.598768
-253.71778,1001,129.578632
-123.649464,1001,132.463121
-102.850226,1001,135.535932
-85.902327,1001,138.517627
-73.629641,1001,141.395791
-126.62369,1001,144.273844
-129.275961,1001,147.170716
-90.255179,1001,150.069463
-385.923343,1001,152.969442
-163.30859,1001,155.882452
-117.236711,1001,158.908328
-114.350361,1001,161.791638
-130.088398,1001,164.682157
-183.124522,1001,167.594647
-62.537835,1001,170.46783
-218.443395,1001,173.355437
-114.9533,1001,176.243863
-66.075168,1001,179.157664
-184.798298,1001,182.061108
-107.009758,1001,184.994062
-201.681725,1001,187.881948
-886.125077,1001,190.786353
-110.576469,1001,193.699616
-137.134303,1001,196.620815
-115.680262,1001,199.510311
-121.294879,1001,202.386153
-106.381332,1001,205.280913
-148.142827,1001,208.229437
-135.655005,1001,211.265946
-165.06879,1001,214.338613
-117.750631,1001,217.336583
-75.423341,1001,220.296773
-74.000556,1001,223.276656
-147.590188,1001,226.388161
-98.443799,1001,229.276017
-132.481801,1001,232.182245
-108.658609,1001,235.270092
-131.685857,1001,238.148246
-57.935027,1001,241.055232
-73.595638,1001,243.939493
-85.09161,1001,246.841583
-86.307178,1001,249.722712
-154.155931,1001,252.619413
-166.642424,1001,255.523109
-93.511445,1001,258.409778
-101.814767,1001,261.417359
-184.427499,1001,264.521942
-116.391631,1001,267.529454
-84.309912,1001,270.55438
-114.316759,1001,273.449435
-365.490739,1001,276.404107
-159.240581,1001,279.368328
-133.48727,1001,282.384516
-163.555229,1001,285.324577
-73.970335,1001,288.385556
-74.205406,1001,291.453602
-76.167308,1001,294.501557
-104.734635,1001,297.385004
-70.662138,1001,300.362095
-96.056217,1001,303.401882
-99.208924,1001,306.399114
-71.160181,1001,309.433078
-121.965977,1001,312.332562
-111.663366,1001,315.247734
-105.599836,1001,318.158149
-84.683313,1001,321.050753
-123.877041,1001,324.025573
-115.020796,1001,327.061909
-65.079394,1001,330.123666
-51.765272,1001,333.215713
-128.558161,1001,336.160373
-66.489414,1001,339.078741
-85.524563,1001,342.03526
-64.521085,1001,344.93672
-91.601359,1001,347.827192
-60.949046,1001,350.725294
-84.143842,1001,353.643929
-156.22923,1001,356.539358
-57.668229,1001,359.429724
-92.055579,1001,362.360394
-79.991154,1001,365.35356
-207.886359,1001,368.285233
-99.608256,1001,371.360653
