#{"t_start": 1565133244.5589721, "env_id": null}
r,l,t
-1356.706227,1001,60.566804
-949.6365,1001,68.273496
-835.135475,1001,75.210629
-1301.476672,1001,82.882854
-1235.47147,1001,89.503501
-1454.917828,1001,96.371984
-1068.331423,1001,103.560077
-1356.575581,1001,111.142922
-1426.921203,1001,118.759422
-1342.673968,1001,126.379355
-1581.626722,1001,133.548622
-901.186072,1001,141.414278
-1131.650321,1001,148.29629
-942.959303,1001,156.009466
-1091.814352,1001,163.090726
-1225.546972,1001,170.630671
-1168.914036,1001,177.139796
-1450.689222,1001,183.765971
-1004.410172,1001,190.878312
-1217.501325,1001,198.180495
-720.954532,1001,205.167304
-1450.972691,1001,212.16803
-1138.928084,1001,218.792536
-974.66487,1001,225.448568
-982.15113,1001,232.329734
-1149.738948,1001,239.543485
-1527.026258,1001,246.818884
-1475.336561,1001,253.47633
-2023.211024,1001,260.164417
-1002.557043,1001,268.12225
-903.710838,1001,274.739253
-1485.070601,1001,281.895997
-425.177606,1001,288.839738
-643.012667,1001,295.40902
-1309.67668,1001,303.431556
-551.529869,1001,310.354711
-1373.465609,1001,317.323413
-941.050444,1001,324.243736
-1158.929587,1001,331.187814
-1203.87548,1001,338.599006
-1568.192117,1001,345.705644
-567.075715,1001,353.019471
-1435.311003,1001,360.401153
-1616.060816,1001,367.186107
-1637.952059,1001,374.188136
-1516.604243,1001,381.777268
-1186.573977,1001,389.243295
-1142.847594,1001,396.220551
-1230.410952,1001,403.065424
-1747.008231,1001,410.36127
-615.357516,1001,416.90532
-587.637177,1001,423.799636
-1384.097932,1001,431.230778
-822.409945,1001,438.937038
-446.423592,1001,446.201323
-1421.476061,1001,452.572398
-1524.160063,1001,460.066108
-1021.432157,1001,467.224982
-1731.741057,1001,474.023641
-1772.416148,1001,481.108934
-1767.389283,1001,488.415122
-1225.339757,1001,495.450571
-1982.280855,1001,502.228496
-1313.754139,1001,509.327835
-1752.973947,1001,516.325701
-1292.192831,1001,523.512422
-1611.837259,1001,530.720592
-296.060562,1001,538.030341
-795.442681,1001,545.48684
-423.613358,1001,552.895584
-1424.455474,1001,560.122364
-1412.586131,1001,567.636445
-1268.505706,1001,573.911598
-1958.916367,1001,580.641596
-553.534919,1001,587.931756
-500.926119,1001,594.591755
-1873.009993,1001,601.92111
-1407.311444,1001,608.792272
-2127.807534,1001,615.929223
-941.565481,1001,623.039621
-1456.17275,1001,629.870199
-1645.704428,1001,637.822336
-1721.798414,1001,645.16679
-1646.068439,1001,652.031486
-1617.022567,1001,659.629388
-1258.808821,1001,667.045792
-1358.6205,1001,674.130098
-1955.030825,1001,681.545599
-974.771968,1001,688.485078
-1605.03868,1001,695.420957
-370.094706,1001,702.914903
-1838.776595,1001,709.890624
-706.105637,1001,717.084677
-315.348535,1001,723.971931
-1235.73307,1001,730.400401
-1651.973458,1001,737.596791
-1809.354381,1001,744.559112
-801.210853,1001,751.412976
-1382.61995,1001,758.273759
-1140.636218,1001,765.212242
-1496.287605,1001,771.747646
-973.49693,1001,778.719315
-850.928986,1001,786.053109
-1001.790359,1001,793.158242
-1752.274797,1001,800.617948
-961.934992,1001,807.24564
-1376.502482,1001,814.973268
-1786.897336,1001,822.151409
-1339.425661,1001,829.152294
-1386.880668,1001,835.789086
-639.759566,1001,842.696068
-784.527463,1001,849.236389
-1009.801704,1001,857.480218
-2162.20797,1001,864.538907
-1194.389735,1001,871.892512
-1669.449001,1001,879.351747
-1423.591315,1001,885.52018
-803.86554,1001,892.250685
-1538.197301,1001,899.155627
-1496.838524,1001,905.917991
-1508.833519,1001,913.095439
-949.917741,1001,921.033608
-1371.655598,1001,928.051994
-1526.629225,1001,935.219538
-713.005243,1001,942.362743
-1254.238274,1001,949.510774
-1361.113173,1001,956.964039
-1535.299566,1001,963.89973
-2200.442203,1001,970.612077
-1527.549282,1001,978.266063
-945.16969,1001,985.549371
-1812.321866,1001,992.705701
-2139.880831,1001,1000.138471
-1013.042752,1001,1006.690061
-1830.464155,1001,1014.011529
-1259.922538,1001,1021.624907
-1263.963275,1001,1029.142493
-1334.543762,1001,1036.097144
-1150.363978,1001,1043.33787
-1869.768436,1001,1049.498731
-1936.351436,1001,1056.616599
-1970.735916,1001,1063.87445
-1114.503476,1001,1071.351453
-967.42019,1001,1078.165468
-704.658011,1001,1084.519985
-2122.414519,1001,1091.497682
-1483.218314,1001,1097.848723
-1011.918075,1001,1105.307263
-503.207083,1001,1112.38774
-719.697525,1001,1119.777981
-1392.76854,1001,1126.296652
-915.750103,1001,1133.125487
-1968.084616,1001,1140.674904
-369.752937,1001,1147.753386
-1347.983774,1001,1154.476704
-930.479871,1001,1161.131119
-911.53025,1001,1168.736998
-1531.602294,1001,1175.158786
-1537.418876,1001,1182.785516
-1033.444453,1001,1190.294833
-1281.127085,1001,1197.328715
-1125.772435,1001,1204.429809
-962.472997,1001,1211.287353
-1430.713384,1001,1219.163773
