#{"t_start": 1565158974.5379853, "env_id": null}
r,l,t
-1823.750325,1001,67.473413
-1495.349869,1001,75.698001
-889.251151,1001,82.888713
-1281.508383,1001,89.804596
-1674.086398,1001,96.737297
-880.94769,1001,103.19811
-1108.842024,1001,110.139418
-1264.232527,1001,117.131417
-1148.25631,1001,124.062823
-1262.899673,1001,131.181493
-1163.388975,1001,138.412215
-1054.901552,1001,145.458583
-1038.782011,1001,152.446925
-1347.637959,1001,159.217328
-1790.684257,1001,166.576655
-1086.759574,1001,173.408038
-873.559491,1001,179.970307
-1771.825389,1001,186.955755
-918.767601,1001,194.578988
-930.925621,1001,201.644192
-1795.92183,1001,208.341906
-715.349832,1001,215.133134
-1751.171033,1001,221.253109
-1361.947191,1001,228.061798
-1084.996009,1001,234.941811
-845.506197,1001,241.757396
-1202.981901,1001,249.169203
-2070.698711,1001,255.509759
-1967.537041,1001,262.408679
-1767.738038,1001,269.818811
-2090.987612,1001,277.307457
-1934.201221,1001,284.634233
-1653.725887,1001,291.642762
-1474.123674,1001,298.45261
-1803.624245,1001,305.286707
-1165.431431,1001,312.886756
-1674.487637,1001,319.809894
-1466.278033,1001,327.228976
-1275.75057,1001,333.727699
-1298.270685,1001,340.816306
-1654.112687,1001,347.914626
-935.238833,1001,354.76547
-2011.049953,1001,361.854206
-1502.73875,1001,368.613859
-689.526545,1001,375.052731
-1475.642959,1001,382.021454
-880.692265,1001,388.680941
-1376.083586,1001,395.974072
-548.45168,1001,403.26612
-1139.401079,1001,410.759405
-837.081832,1001,417.626412
-1980.253133,1001,424.62506
-1036.310803,1001,432.327643
-2108.057399,1001,439.738649
-1213.276965,1001,446.90752
-1540.295485,1001,453.352794
-1446.506204,1001,460.405178
-1371.501263,1001,467.388826
-1723.875855,1001,474.640362
-695.397531,1001,480.991412
-1046.339523,1001,487.612387
-2150.922238,1001,494.706857
-834.243563,1001,501.655826
-358.91114,1001,509.004315
-1119.870127,1001,516.444592
-1459.75062,1001,523.390581
-1214.678262,1001,530.345782
-1851.061712,1001,537.95445
