#{"t_start": 1561679554.9268124, "env_id": null}
r,l,t
-4.759738,1001,2.959341
-5.078609,1001,5.170902
-4.905022,1001,7.52679
-7.473585,1001,9.679677
-6.411647,1001,12.105234
-5.092872,1001,15.133167
-5.899638,1001,18.315501
-4.574679,1001,21.498186
-8.45352,1001,25.010463
-5.830381,1001,28.707172
-4.390282,1001,32.38671
-5.325055,1001,36.068072
-8.223017,1001,38.725467
-8.543702,1001,41.518783
-6.668084,1001,44.328013
-6.588662,1001,47.136456
-10.807425,1001,49.959042
-5.287533,1001,52.757984
-8.671513,1001,56.135566
-6.861701,1001,60.458651
-13.475593,1001,64.790907
-9.22706,1001,69.134875
-5.152934,1001,73.458027
-6.656806,1001,76.418313
-5.662011,1001,79.034403
-7.023574,1001,81.839199
-11.369984,1001,84.651242
-4.591709,1001,87.441642
-13.712294,1001,90.246811
-9.141746,1001,93.199593
-6.931527,1001,96.353761
-9.033946,1001,98.539562
-12.687184,1001,101.163665
-9.146808,1001,103.980533
-7.469603,1001,106.965721
-6.123031,1001,110.164619
-9.646435,1001,112.542436
-10.17199,1001,115.090549
-6.078819,1001,117.393289
-6.317336,1001,119.700011
-9.29323,1001,122.198651
-6.109963,1001,124.55943
-5.135364,1001,126.896636
-10.585352,1001,129.071272
-5.518573,1001,131.557725
-14.386111,1001,133.963478
-2.12856,1001,136.756409
-2.977397,1001,139.584425
-5.377137,1001,142.415524
-2.920191,1001,145.240831
-9.012776,1001,147.732236
-6.833005,1001,149.875106
-8.234569,1001,151.951068
-2.314936,1001,154.124353
-6.221299,1001,156.305371
-5.849322,1001,158.713297
-5.384096,1001,161.106401
-7.594866,1001,163.257527
-6.37813,1001,165.716009
-6.466334,1001,168.260937
-4.635168,1001,170.808738
-4.575078,1001,173.37909
-5.59723,1001,176.305355
-4.554584,1001,179.534178
-4.263442,1001,182.737497
-2.376192,1001,186.277789
-2.136225,1001,190.01598
-4.546461,1001,193.713277
-4.910404,1001,197.428437
-2.097519,1001,201.127465
-2.719209,1001,204.848076
-9.017154,1001,208.5792
-1.915821,1001,212.296427
-1.800109,1001,216.003941
-3.151429,1001,218.477409
-3.340048,1001,221.012512
-4.740001,1001,223.623735
-1.412964,1001,226.444704
-4.425072,1001,229.285259
-4.733418,1001,232.191857
-3.943849,1001,235.415624
-5.343331,1001,238.622746
-5.381543,1001,241.82228
-3.077031,1001,245.049203
-2.975579,1001,248.262522
-2.670443,1001,251.496035
-3.079463,1001,254.72239
-3.928737,1001,257.93108
-4.795634,1001,261.153819
-3.48982,1001,264.371473
-3.721436,1001,267.587626
-6.571791,1001,270.796372
-5.62507,1001,274.011916
-2.704007,1001,276.861621
-8.873619,1001,279.534647
-8.186571,1001,282.136404
-11.164667,1001,284.695564
-1.824616,1001,287.44569
-3.453936,1001,290.266826
-3.736127,1001,293.091158
-7.400941,1001,295.940821
-5.296108,1001,299.117062
-7.699753,1001,302.336472
-3.74275,1001,305.822464
-7.612136,1001,308.966983
-4.067908,1001,311.198575
-3.71958,1001,313.50884
-1.705892,1001,315.858413
-7.170038,1001,318.312884
-2.114313,1001,321.125012
-5.09086,1001,323.960819
-2.099665,1001,327.089967
-3.749846,1001,330.301251
-3.263129,1001,332.813401
-4.071918,1001,335.231347
-7.152806,1001,337.460766
-10.282204,1001,339.72543
-2.393307,1001,342.204341
-2.236402,1001,345.182229
-1.869425,1001,348.39951
-3.116506,1001,351.634875
-3.22891,1001,354.369072
-3.786875,1001,357.378736
-5.782042,1001,360.446862
-2.703174,1001,363.520303
-1.203213,1001,366.603518
-1.2225,1001,369.676768
-1.891843,1001,372.752831
-1.508235,1001,375.611526
-3.424126,1001,378.293955
-3.021454,1001,381.146262
-2.040574,1001,384.001837
-1.234028,1001,387.105962
-4.014604,1001,390.333785
