#{"t_start": 1565158974.895527, "env_id": null}
r,l,t
-1786.00294,1001,69.048309
-1847.607749,1001,77.129777
-1057.960748,1001,84.761433
-1370.986777,1001,92.397962
-1623.09442,1001,99.277287
-963.410794,1001,106.329995
-1430.985416,1001,113.885232
-915.678952,1001,121.519207
-833.468398,1001,128.976825
-1479.851767,1001,136.022114
-1203.950016,1001,142.915221
-1026.013686,1001,149.606852
-1074.527468,1001,156.549273
-1803.203494,1001,163.796886
-1338.827314,1001,170.377121
-907.641834,1001,177.388441
-880.55803,1001,183.897882
-1798.015426,1001,190.382444
-930.3676,1001,197.429538
-906.594105,1001,204.884579
-1640.895879,1001,212.849499
-824.444629,1001,219.628621
-1932.126673,1001,226.263109
-1365.007233,1001,233.143919
-1208.49562,1001,240.185019
-838.04523,1001,247.32755
-1188.57572,1001,254.672605
-2075.665551,1001,260.993256
-1966.095895,1001,268.289084
-1754.384563,1001,275.21122
-2083.198048,1001,282.239398
-1919.446499,1001,289.66325
-1650.839293,1001,296.632698
-1454.049725,1001,303.262341
-1786.098855,1001,310.598001
-1137.09737,1001,317.830049
-1656.905376,1001,324.799071
-1460.833912,1001,331.965972
-1275.743646,1001,338.727364
-1298.958296,1001,345.848341
-1646.337964,1001,353.079101
-928.670295,1001,360.008176
-2011.646659,1001,367.381192
-1503.736494,1001,374.48511
-687.620151,1001,380.987228
-1475.526659,1001,388.225038
-880.594587,1001,395.154818
-1383.202404,1001,402.715788
-556.422266,1001,409.24879
-1140.517842,1001,417.131493
-842.35606,1001,423.951202
-1983.429668,1001,431.912508
-1034.239102,1001,439.024746
-2105.518887,1001,446.199279
-1215.996025,1001,453.265154
-1538.939794,1001,459.663471
-1443.413433,1001,466.960476
-1364.248666,1001,474.357458
-1721.820765,1001,481.729069
-698.044462,1001,488.866532
-1043.470236,1001,496.018442
-2151.353582,1001,502.709554
-831.264146,1001,509.670239
-356.614526,1001,516.868609
-1116.193659,1001,523.927313
-1462.485575,1001,531.569144
-1218.342365,1001,537.747976
-1850.522229,1001,545.018129
-1185.187655,1001,552.156122
-1391.646857,1001,559.367231
-932.809799,1001,566.210914
-938.800964,1001,573.534497
-2315.985013,1001,580.254592
-1413.104971,1001,587.642274
-1362.468073,1001,594.970657
-1035.387507,1001,602.242182
-1311.517001,1001,609.430403
-1808.50837,1001,617.039479
-1917.898153,1001,624.329038
-764.547415,1001,631.07268
-1597.429984,1001,637.830461
-530.609124,1001,645.332582
-2236.832683,1001,652.266721
-2357.4531,1001,658.706499
-2092.360112,1001,666.413227
-1286.581245,1001,673.413004
-1555.286326,1001,680.676053
-1650.986921,1001,688.127751
-2068.26017,1001,695.260129
-1071.086968,1001,701.890069
-1632.833474,1001,709.341311
-1348.603533,1001,716.919298
-1596.247194,1001,723.755579
-1261.317869,1001,731.809679
-679.485871,1001,738.177861
-1862.820188,1001,744.935801
-1111.185767,1001,751.943583
-1358.474604,1001,758.782655
-1164.901978,1001,766.240085
-1193.451139,1001,773.399042
-1407.871164,1001,780.138206
-1047.098038,1001,787.021996
-1563.683141,1001,794.57009
-518.046196,1001,802.092105
-1166.074657,1001,809.555813
-1129.630691,1001,816.104524
-1192.476391,1001,823.246709
-776.710343,1001,830.360905
-1457.597801,1001,837.095226
-1296.154723,1001,844.192606
-1066.599284,1001,851.015593
-1424.407483,1001,857.314579
-1712.797169,1001,864.803963
-956.152865,1001,872.054802
-853.220369,1001,879.568015
-519.509267,1001,887.069787
-1350.045505,1001,893.510812
-1973.454837,1001,901.207378
-1209.902195,1001,908.625721
-2002.667028,1001,915.632343
-1205.325903,1001,922.861865
-903.904044,1001,929.915214
-2162.811134,1001,936.470067
-1910.351384,1001,943.68322
-2233.333972,1001,950.945614
-452.300556,1001,957.939364
-406.303553,1001,965.471099
-1157.821769,1001,971.804207
-1070.574149,1001,979.119546
-1146.536067,1001,986.340291
-1084.691278,1001,993.116096
-1294.915602,1001,1000.168306
-1441.352561,1001,1007.466753
-1031.319321,1001,1013.729665
-338.660837,1001,1021.215656
-1425.010123,1001,1028.448585
-574.774842,1001,1035.737976
-1018.586371,1001,1043.125575
-1633.581488,1001,1050.613318
-1236.211168,1001,1057.282024
-1204.622637,1001,1064.939541
-2082.053905,1001,1071.814291
-1485.592653,1001,1078.781595
-907.033815,1001,1085.400193
-893.231065,1001,1091.477813
-1771.819926,1001,1098.394681
-2133.298814,1001,1105.42742
-2182.361939,1001,1112.022516
-1261.710285,1001,1119.13707
