#{"t_start": 1565133245.092409, "env_id": null}
r,l,t
-1389.673752,1001,68.28962
-943.373457,1001,76.187951
-810.176223,1001,83.457174
-1043.362578,1001,90.989772
-1024.201465,1001,97.873046
-1247.857688,1001,104.590609
-1177.065575,1001,111.489125
-788.269157,1001,118.582575
-1074.133261,1001,125.75552
-1071.920738,1001,132.936499
-1194.046,1001,140.725682
-1604.373692,1001,148.0831
-1855.29246,1001,155.030583
-1588.084383,1001,162.50028
-1457.715456,1001,169.790164
-1020.869156,1001,177.093101
-1245.794628,1001,184.003781
-956.499101,1001,191.550335
-1172.293727,1001,198.285553
-1792.153331,1001,205.292403
-1668.453355,1001,212.189811
-903.378463,1001,219.089592
-1741.888721,1001,225.707468
-1250.419911,1001,233.196728
-1273.690391,1001,239.787586
-1714.502007,1001,247.586891
-1111.683701,1001,255.189265
-913.323298,1001,262.255588
-1779.991214,1001,269.500495
-2068.729728,1001,276.311989
-1999.570741,1001,283.437548
-487.158854,1001,291.089846
-1306.976256,1001,298.340164
-1703.272332,1001,305.101072
-1396.594625,1001,311.792509
-1326.504489,1001,319.486928
-2000.878942,1001,326.981549
-1719.34093,1001,333.989504
-1255.608044,1001,340.463777
-1015.867031,1001,347.084336
-1234.699959,1001,354.292335
-1057.473554,1001,361.625103
-1940.595261,1001,369.550669
-1150.399678,1001,377.212156
-1084.856143,1001,384.295033
-787.242664,1001,391.400397
-963.130663,1001,398.181365
-2155.467975,1001,405.596
-511.6716,1001,413.350894
-1875.423544,1001,420.432448
-879.70438,1001,427.353015
-762.127987,1001,434.666041
-801.367253,1001,441.709756
-1701.922361,1001,449.476171
-1014.954379,1001,457.072371
-1970.62479,1001,463.222399
-1453.576118,1001,470.33529
-393.751286,1001,477.813803
-1828.264911,1001,485.359218
-1341.581319,1001,492.290641
-1077.292022,1001,499.242094
-1014.315004,1001,505.708812
-1183.741607,1001,512.668457
-737.206478,1001,519.986926
-1687.071741,1001,526.975701
-2309.268862,1001,533.814029
-1372.672799,1001,540.065445
-1329.243423,1001,547.047856
-1075.746033,1001,554.359078
-1032.406337,1001,561.166912
-1654.778336,1001,568.11415
-1739.729505,1001,575.546457
-1050.625247,1001,582.228301
-1305.829363,1001,589.694973
-1024.738929,1001,597.351045
-1230.995306,1001,604.537156
-1510.120529,1001,611.489408
-1780.003386,1001,618.367909
-1400.622807,1001,625.660666
-1539.327287,1001,632.921514
-1516.059906,1001,640.003756
-1663.738296,1001,646.827244
-1559.511711,1001,654.21366
-1112.249779,1001,660.443718
-808.939111,1001,667.359063
-1477.187304,1001,674.409825
-606.17833,1001,681.987719
-1148.745587,1001,688.997349
-857.490296,1001,695.696623
-1251.295938,1001,702.040324
-1431.588791,1001,709.263877
-1777.986325,1001,716.274384
-1059.445562,1001,724.449605
-1165.027308,1001,731.877506
-1965.304162,1001,737.98527
-1847.055205,1001,744.930618
-1356.749773,1001,751.838992
-1679.779732,1001,759.156131
-1666.746481,1001,766.24767
-1763.624795,1001,773.412916
-969.349699,1001,779.991978
-1858.102276,1001,786.709857
-1225.20619,1001,793.62176
-1468.767408,1001,800.800941
-2008.164677,1001,807.808259
-1486.661081,1001,813.72126
-880.70675,1001,820.741653
-1566.459282,1001,828.06188
-998.512323,1001,835.236709
-992.873985,1001,842.00116
-1494.740198,1001,849.406612
-682.076203,1001,855.627577
-1538.54602,1001,862.500442
-1370.862098,1001,869.234213
-728.918475,1001,876.379114
-974.950653,1001,883.566251
-2070.82277,1001,890.190759
-895.668937,1001,897.393111
-1922.815816,1001,904.816721
-1008.176511,1001,911.996316
-747.926924,1001,918.971603
-1919.460545,1001,925.703296
-1262.789736,1001,931.858419
-2285.897473,1001,939.093125
-1672.059781,1001,946.031529
-629.568299,1001,953.823766
-1809.412328,1001,960.571519
-1653.044464,1001,967.226419
-1329.206165,1001,974.207119
-853.600941,1001,981.451114
-491.53446,1001,988.74844
-1583.693134,1001,995.467823
-1446.579494,1001,1002.095546
-1255.783031,1001,1008.598726
-1469.629041,1001,1015.68968
-754.944956,1001,1022.922219
-1903.103247,1001,1029.384009
-1797.714443,1001,1036.012853
-790.014854,1001,1043.322343
-1481.309434,1001,1049.925127
-1340.51445,1001,1056.940019
-1688.496348,1001,1063.99114
-489.53049,1001,1070.854455
-1071.089098,1001,1078.198812
-1774.588961,1001,1084.569229
-1244.155818,1001,1091.691393
-1061.278482,1001,1098.881409
-476.151748,1001,1105.908314
-1039.661364,1001,1113.443031
-1218.95215,1001,1121.101048
-1402.816319,1001,1127.406183
-1480.718943,1001,1134.412073
-1482.304579,1001,1141.615198
-1120.752675,1001,1148.95377
-1215.450697,1001,1156.345413
-747.90089,1001,1162.451917
-893.447244,1001,1169.687861
-1953.237227,1001,1177.155068
-1860.333101,1001,1184.513697
-1007.268338,1001,1191.295673
-1854.63342,1001,1198.129979
-1003.789926,1001,1204.718332
-871.603947,1001,1211.829445
-2136.441582,1001,1219.17398
-817.720179,1001,1226.308171
-2073.201879,1001,1233.640387
-1583.155284,1001,1240.320524
-1363.832129,1001,1247.942643
-650.139381,1001,1255.117133
-1088.728434,1001,1262.037193
-1723.701564,1001,1269.185645
-1231.625441,1001,1276.488636
-1129.926761,1001,1283.358886
-1206.544174,1001,1291.073154
-815.528424,1001,1298.042409
-822.814944,1001,1305.354912
-1151.700589,1001,1312.47556
-1101.238668,1001,1319.476377
-809.996121,1001,1326.005348
-1389.618886,1001,1332.914242
-1790.04507,1001,1340.28928
-746.025036,1001,1347.578903
-831.173811,1001,1354.745678
-708.48023,1001,1361.026387
-1213.191403,1001,1368.952371
-1962.586803,1001,1376.355755
-798.988357,1001,1383.763877
-2300.353386,1001,1391.061414
-1084.383956,1001,1398.264655
-1300.535232,1001,1404.980949
-715.588803,1001,1411.581409
-2293.565459,1001,1418.302574
-1081.483833,1001,1425.069143
-1186.652835,1001,1432.343364
-888.961761,1001,1439.350412
-1455.097735,1001,1446.814335
-1458.635145,1001,1454.454383
-1320.952662,1001,1461.476244
-1559.683452,1001,1468.212548
-940.85755,1001,1474.935632
-994.340323,1001,1481.228004
-1099.945395,1001,1488.358663
-1718.026685,1001,1495.548622
-599.662409,1001,1502.523897
-1484.360882,1001,1509.439789
-1185.614602,1001,1516.16815
-1881.465483,1001,1522.743508
-1652.799797,1001,1529.854563
-1577.468378,1001,1536.867949
-739.836422,1001,1544.029173
-698.467783,1001,1551.252381
-715.001514,1001,1558.995744
-526.93854,1001,1565.898142
-2147.853029,1001,1573.270368
-1843.572666,1001,1580.994875
-1761.605288,1001,1588.655674
-516.949518,1001,1596.249089
-1665.509019,1001,1602.152179
-1427.242306,1001,1609.609749
-1229.055844,1001,1616.552727
-1672.415227,1001,1623.827897
-1528.060497,1001,1631.310252
-772.836324,1001,1637.756024
-800.670718,1001,1645.358384
-1024.639298,1001,1652.522799
-823.556762,1001,1660.053237
-2130.438931,1001,1667.151074
-1681.026503,1001,1673.902252
-1509.870001,1001,1680.322119
-1548.69304,1001,1686.950935
-851.515529,1001,1693.873141
-1703.850282,1001,1701.603773
-1606.202594,1001,1708.701719
-941.00498,1001,1715.438204
-1198.931744,1001,1722.60314
-897.432017,1001,1729.647397
-1023.040848,1001,1737.171815
-1734.247508,1001,1744.326653
-1349.687524,1001,1751.780268
-655.696059,1001,1758.29416
-971.554662,1001,1765.32024
-2048.249501,1001,1772.582747
-1456.7204,1001,1780.807344
-1657.160021,1001,1787.654093
-1588.205929,1001,1794.39716
-1194.705033,1001,1801.61198
-445.804949,1001,1808.706579
-1176.894063,1001,1816.262423
-936.911308,1001,1822.777576
-967.58422,1001,1830.339597
-1310.059294,1001,1836.860893
-1605.257008,1001,1843.852391
-730.247924,1001,1851.926853
-1203.210743,1001,1858.929157
-1147.819111,1001,1866.471142
-1266.549473,1001,1873.29123
-1311.14102,1001,1879.865329
-1378.621052,1001,1887.246746
-1768.432479,1001,1895.25339
-1089.50458,1001,1902.52905
-1547.88717,1001,1910.15738
-1045.152526,1001,1917.012399
-734.822256,1001,1923.85931
-766.929595,1001,1930.759557
-1290.474931,1001,1937.595176
-809.437071,1001,1944.894448
-1226.119059,1001,1951.697945
-1840.026566,1001,1958.287745
-857.597991,1001,1965.757081
-373.61181,1001,1973.385659
-1600.494352,1001,1980.798779
-1352.581315,1001,1988.135939
-1322.975834,1001,1994.151815
-2136.33408,1001,2001.301652
-1840.983489,1001,2008.674121
-2002.526789,1001,2015.93484
-2110.214824,1001,2022.928815
-1234.398081,1001,2030.423259
-1752.211188,1001,2037.225608
-734.107172,1001,2044.16213
-1083.76474,1001,2051.339271
-1641.63723,1001,2058.105921
-564.775762,1001,2065.483616
-1791.995574,1001,2072.111966
-1241.793656,1001,2079.304873
-1239.864761,1001,2086.369784
-1255.307667,1001,2092.956774
-725.835199,1001,2099.66522
-1371.87885,1001,2107.233534
-1290.291131,1001,2114.32861
-1190.522551,1001,2121.363848
-950.266619,1001,2128.092694
-1098.945666,1001,2135.404208
-1153.947067,1001,2142.4347
-870.992891,1001,2149.338298
-1114.007806,1001,2156.498943
-947.587833,1001,2163.852412
-1008.667624,1001,2170.939546
-1415.334283,1001,2177.742233
-1261.96493,1001,2184.99696
-780.024725,1001,2191.54391
-627.612159,1001,2198.427295
-907.899621,1001,2205.098984
-1333.435189,1001,2212.905827
-857.083639,1001,2220.196196
-1194.818069,1001,2227.177137
-1537.282044,1001,2233.395814
-664.6235,1001,2240.22206
-1291.322492,1001,2247.517577
-592.263665,1001,2254.60886
-1355.846422,1001,2261.873093
-2272.132575,1001,2268.983466
-1093.570658,1001,2275.77385
-1375.036164,1001,2282.572739
-654.856231,1001,2289.842203
-819.13679,1001,2297.136151
-940.615329,1001,2304.342835
-2027.870074,1001,2310.358605
-874.496348,1001,2317.412478
-971.454803,1001,2324.673394
-687.096868,1001,2332.562771
-844.847996,1001,2340.087441
-881.588374,1001,2346.647362
-564.743112,1001,2353.746609
-1230.447237,1001,2360.900082
-1216.991215,1001,2367.944434
-644.833592,1001,2375.051168
-541.234607,1001,2382.405521
-797.975345,1001,2388.759521
-907.270423,1001,2395.835458
-718.852258,1001,2402.918095
-1222.29874,1001,2409.541808
-1232.88645,1001,2416.724857
-1486.158233,1001,2424.084902
-1456.858592,1001,2430.801678
-780.730895,1001,2437.42644
-1444.787107,1001,2444.254583
-492.9474,1001,2451.564127
-532.223921,1001,2458.724138
-795.108405,1001,2465.149439
-1181.454478,1001,2472.420611
-931.799505,1001,2479.044361
-1158.373008,1001,2485.66767
-2087.902233,1001,2492.465876
-1943.072639,1001,2499.641599
-896.148221,1001,2506.482217
-1266.197603,1001,2513.621595
-835.556639,1001,2520.500991
-1534.928477,1001,2527.147608
-1101.111899,1001,2533.522333
-1306.596874,1001,2540.165939
-2131.22617,1001,2547.358314
-1835.708687,1001,2554.147295
-2017.097152,1001,2560.954314
-1949.482454,1001,2568.72648
-786.53158,1001,2576.181921
-1557.330492,1001,2582.694717
-1605.009261,1001,2590.234505
-2275.869684,1001,2597.556315
-1134.270098,1001,2604.527172
-2248.056311,1001,2612.486487
-1057.541738,1001,2619.374242
-955.455345,1001,2626.883114
-669.099782,1001,2633.918365
-788.528892,1001,2641.12298
-1483.139647,1001,2648.097492
-636.782054,1001,2655.050495
-1204.393931,1001,2661.548432
-1037.968906,1001,2668.763675
-1829.191997,1001,2676.169734
-1235.272405,1001,2683.38846
-394.582574,1001,2690.0456
-1905.27258,1001,2697.138273
-1360.791739,1001,2704.061072
-1187.926552,1001,2710.865452
-1246.735466,1001,2718.508999
-1814.599177,1001,2725.67409
-1414.764056,1001,2732.73212
-1200.448731,1001,2739.261116
-795.782132,1001,2746.269075
-1040.907368,1001,2753.445376
-1081.941918,1001,2760.549191
-930.297796,1001,2767.404324
-1576.103279,1001,2773.76979
-1525.696993,1001,2781.4222
-1137.315556,1001,2788.364327
-774.843726,1001,2795.476241
-1052.418061,1001,2802.279977
-875.041357,1001,2809.687939
-1186.772754,1001,2816.441436
-510.690814,1001,2823.490676
-535.012848,1001,2829.862982
-1602.043408,1001,2836.608681
-1535.246302,1001,2843.974103
-1066.486032,1001,2851.315353
-587.897317,1001,2858.039196
-1032.517369,1001,2865.318484
-1364.391363,1001,2872.376207
-989.002793,1001,2879.132593
-490.971313,1001,2886.217414
-1218.159134,1001,2892.987819
-2255.300804,1001,2899.731751
-627.200507,1001,2907.284372
-1614.865104,1001,2914.624728
-1371.876935,1001,2921.56643
-1177.404502,1001,2928.33885
-2141.503072,1001,2934.63004
-1258.919738,1001,2941.911013
-961.504682,1001,2949.314432
-937.869904,1001,2956.502264
-2301.867732,1001,2963.675603
