#{"t_start": 1568234306.5230742, "env_id": null}
r,l,t
-1518.095355,1001,5.687781
-794.734249,1001,10.344357
-1943.62569,1001,15.127745
-1621.924479,1001,19.734597
-1189.241705,1001,24.410241
-1029.238324,1001,29.040567
-698.845893,1001,33.616337
-1244.769378,1001,38.214478
-2691.593692,1001,42.771862
-822.836448,1001,47.428424
-497.50995,1001,52.078256
-396.310344,1001,56.670516
-415.438185,1001,61.168153
-387.023374,1001,65.787122
-280.273411,1001,70.453396
-140.746599,1001,75.133563
-162.150936,1001,79.740967
-500.11675,1001,84.38589
-762.625085,1001,88.915542
-457.959445,1001,93.573577
-938.692647,1001,98.197164
-605.347728,1001,102.87761
-341.876637,1001,107.58092
-455.221023,1001,112.179433
-343.865401,1001,116.738874
-353.618156,1001,121.354904
-110.09563,1001,125.861954
-131.031061,1001,130.401849
-364.92603,1001,134.957936
-63.059891,1001,139.557054
-41.71212,1001,144.047522
-82.749342,1001,148.613369
-195.159451,1001,153.206257
-308.092388,1001,157.820829
-405.083898,1001,162.366942
-340.524985,1001,166.916785
-161.540816,1001,171.551197
-302.946538,1001,176.200387
-119.532136,1001,180.831582
-280.750933,1001,185.401058
-102.181083,1001,189.89029
-151.0113,1001,194.404559
-128.614015,1001,198.953066
-123.629958,1001,203.491153
-154.302465,1001,207.959566
-65.755425,1001,211.881294
-168.392864,1001,215.724088
-110.726209,1001,219.522377
-77.739449,1001,223.356739
-139.889236,1001,227.18765
-99.692938,1001,230.96565
-40.287268,1001,234.740389
-42.386394,1001,238.500539
-102.606866,1001,242.418997
-60.754245,1001,246.213014
-45.278782,1001,250.05076
-85.020399,1001,253.817971
-130.840849,1001,257.619709
-148.066963,1001,261.468443
-33.507982,1001,265.28451
-34.245384,1001,269.085035
-27.663441,1001,272.852704
-213.799985,1001,276.700834
-252.360833,1001,280.556377
-25.844986,1001,284.357366
-20.174636,1001,288.153747
-46.33876,1001,291.917559
-55.175888,1001,295.74548
-69.162864,1001,299.541934
-58.653051,1001,303.395687
-177.505793,1001,307.276322
-102.518861,1001,311.040342
-33.354672,1001,314.876865
-44.805917,1001,318.7096
-120.472717,1001,322.490125
-131.155366,1001,326.262618
-91.889501,1001,330.05499
-109.871388,1001,333.889077
-89.468749,1001,337.71801
-145.647906,1001,341.53183
-188.738505,1001,345.303243
-116.015222,1001,349.160236
-110.621153,1001,352.997079
-166.969357,1001,356.781659
-63.989835,1001,360.590981
-110.134392,1001,364.395538
-162.153576,1001,368.247399
-76.949856,1001,372.05929
-115.856402,1001,375.830324
-169.165141,1001,379.68494
-130.87632,1001,383.529264
-40.155739,1001,387.344568
-43.495452,1001,391.193708
-176.045463,1001,394.963223
-58.76122,1001,398.773149
-126.4139,1001,402.562359
-135.765453,1001,406.367154
-154.286786,1001,410.148238
-128.121734,1001,413.930038
-74.317863,1001,417.805021
-179.438918,1001,421.607022
-168.125293,1001,425.428543
-137.746156,1001,429.280513
-123.414795,1001,433.058439
-38.301693,1001,436.875083
-191.159915,1001,440.696507
-157.846987,1001,444.491387
-48.241154,1001,448.311159
-159.938216,1001,452.107769
-168.861468,1001,455.958728
-44.557293,1001,459.807523
-51.883561,1001,463.641208
-205.21924,1001,467.491226
-26.667272,1001,471.324104
-110.477787,1001,475.206264
-109.670517,1001,479.024823
-159.57415,1001,482.850706
-82.965492,1001,486.638298
-95.037592,1001,490.464771
-174.164004,1001,494.286149
-104.347127,1001,498.08078
-19.597408,1001,501.892034
-117.885877,1001,505.746591
-27.719071,1001,509.546362
-62.391708,1001,513.330548
-18.90368,1001,517.162012
-18.77392,1001,520.943345
-128.052392,1001,524.729333
-69.364703,1001,528.494172
-47.601511,1001,532.269629
-139.897106,1001,536.076321
-18.949557,1001,539.901971
-53.144187,1001,543.677871
-15.924852,1001,547.530458
-28.495779,1001,551.372379
-85.903815,1001,555.200881
-97.221086,1001,559.041291
-26.343305,1001,562.79756
-11.678375,1001,566.582041
-14.086416,1001,570.344978
-66.846919,1001,574.111822
-55.454909,1001,577.918015
-30.30445,1001,581.723373
-61.323658,1001,585.586112
-28.739626,1001,589.381436
-42.328022,1001,593.160527
-116.760425,1001,596.97559
-90.099585,1001,600.777802
-47.530826,1001,604.630897
-61.419787,1001,608.440016
-27.600758,1001,612.243323
-132.401198,1001,616.038991
-74.220048,1001,619.858547
-13.890833,1001,623.691784
-122.753191,1001,627.424925
-57.895568,1001,631.230773
-131.07565,1001,634.998714
-32.476402,1001,638.781304
-22.315205,1001,642.564509
