#{"t_start": 1565158974.6820815, "env_id": null}
r,l,t
-1770.50444,1001,61.170291
-1522.872449,1001,68.686845
-902.306765,1001,75.070864
-1336.353786,1001,82.089771
-1802.50678,1001,89.403842
-1028.278455,1001,95.730435
-1559.850743,1001,102.824226
-1677.44495,1001,109.609982
-1639.65025,1001,117.182292
-821.174825,1001,125.164645
-1405.652922,1001,132.635917
-1728.827991,1001,139.029553
-1362.656584,1001,147.002341
-984.084644,1001,154.671242
-1636.052734,1001,161.343975
-1032.661009,1001,168.356162
-869.403393,1001,175.133291
-1891.949471,1001,181.479844
-1228.667539,1001,189.019984
-944.899933,1001,195.618878
-1684.729637,1001,202.917488
-660.702518,1001,210.018706
-1831.538089,1001,216.739976
-1330.437673,1001,224.258457
-1236.057697,1001,231.39122
-910.348874,1001,238.484743
-1199.830354,1001,245.684513
-2076.410059,1001,252.029293
-1967.758741,1001,259.016992
-1753.102903,1001,266.28054
-2095.83774,1001,273.152761
-1921.37144,1001,280.354709
-1640.602895,1001,287.204853
-1437.557577,1001,294.164505
-1709.290458,1001,301.609715
-1066.116355,1001,308.41593
-1641.79384,1001,315.79101
-1370.903312,1001,322.887777
-1737.79762,1001,329.396174
-1251.452382,1001,336.767685
-1639.730756,1001,343.79315
-953.804309,1001,351.170955
-2020.483757,1001,358.550942
-1512.19441,1001,364.919501
-683.751352,1001,371.057757
-1490.716871,1001,378.675385
-889.482015,1001,385.952657
-1393.410303,1001,392.946756
-556.024484,1001,400.143156
-1170.747431,1001,407.876815
-844.160149,1001,414.708181
-1990.665618,1001,422.153793
-1038.784018,1001,430.173297
-2104.814649,1001,438.057284
-1216.841469,1001,445.303433
-1542.871758,1001,451.708531
-1446.055144,1001,459.01715
-1370.318598,1001,465.928761
-1725.917107,1001,473.003458
-695.0641,1001,480.262769
-1043.70086,1001,487.159222
-2152.86435,1001,493.587059
-841.857239,1001,500.751832
-370.662227,1001,508.483111
-1117.865134,1001,516.159677
-1464.258959,1001,523.618062
-1220.287071,1001,530.162663
-1853.275345,1001,537.701491
-1191.474162,1001,544.702044
-1394.808197,1001,552.025115
-930.014788,1001,559.196692
-940.940937,1001,566.543381
-2316.345276,1001,572.970043
-1416.887046,1001,579.832083
-1362.352807,1001,587.123981
-1035.486727,1001,594.481854
-1314.171086,1001,601.521403
-1810.276503,1001,608.039058
-1915.82413,1001,614.84089
-770.137422,1001,621.884327
-1595.406628,1001,628.905175
-522.076862,1001,635.729639
-2235.205147,1001,642.454729
-2353.227318,1001,649.112198
-2084.435435,1001,656.601421
-1235.75017,1001,663.797171
-1497.258123,1001,671.023859
-1644.541196,1001,678.424788
-2067.392595,1001,685.416662
-1070.790278,1001,691.85772
-1633.107036,1001,698.906569
-1349.932852,1001,705.259504
-1592.583969,1001,713.133786
-1264.061609,1001,720.227398
-675.313274,1001,726.754045
-1862.771522,1001,734.17675
-1111.032292,1001,741.513258
-1355.057274,1001,748.8455
-1162.446559,1001,755.392925
-1194.082474,1001,763.021918
-1406.928326,1001,769.486217
-1040.406564,1001,776.891802
-1564.922224,1001,783.943347
-513.773955,1001,790.529054
-1164.915942,1001,797.167482
-1129.228769,1001,803.883859
-1200.428226,1001,810.927555
-778.701644,1001,818.117134
-1460.196302,1001,824.735927
-1292.065619,1001,832.115765
-1063.201246,1001,839.201187
-1428.037184,1001,845.927103
-1714.206547,1001,853.206379
-963.214875,1001,860.021485
-850.663376,1001,867.120885
-518.775535,1001,874.577429
-1349.784168,1001,881.287936
-1973.784488,1001,888.596318
-1211.416251,1001,895.554816
-2003.343042,1001,903.064011
-1204.672661,1001,909.983124
-907.21562,1001,917.536486
-2162.740692,1001,924.466477
-1910.636572,1001,931.731826
-2234.712096,1001,939.007498
-449.318642,1001,946.317607
-404.906176,1001,952.782485
-1156.443455,1001,959.13037
-1069.695011,1001,966.600903
-1143.090521,1001,974.282744
-1085.497635,1001,981.948662
-1294.616411,1001,989.45555
-1441.109047,1001,996.480289
-1033.393406,1001,1002.629204
-331.944843,1001,1009.815925
-1425.547055,1001,1017.14139
-577.975787,1001,1024.579978
-1012.397619,1001,1031.419704
-1634.342514,1001,1038.15742
-1233.519841,1001,1044.716135
-1201.089937,1001,1051.600351
-2083.169146,1001,1058.671161
-1485.841192,1001,1065.37399
-898.472771,1001,1072.291517
-891.41572,1001,1078.929012
-1771.854489,1001,1085.836046
-2132.417671,1001,1093.271413
-2182.444675,1001,1100.50272
-1266.487049,1001,1107.837096
-1589.90214,1001,1114.823671
-1321.076738,1001,1121.304323
-1025.978049,1001,1128.417768
-1081.758602,1001,1135.448817
-1656.941126,1001,1142.476907
-2228.5411,1001,1149.697006
-1235.346018,1001,1156.45029
-1449.373037,1001,1163.868077
-711.495674,1001,1170.958592
-1185.429697,1001,1178.32393
-1582.940125,1001,1185.690491
-1924.472825,1001,1192.718552
-584.857804,1001,1199.405585
-575.742221,1001,1206.450193
-1497.137347,1001,1213.403562
