#{"t_start": 1565805909.0071123, "env_id": null}
r,l,t
-1330.836832,1001,56.610402
-1150.277322,1001,64.067649
-1104.525998,1001,70.863399
-1153.11566,1001,77.301223
-1313.952699,1001,83.961092
-1534.399662,1001,89.968957
-1267.351456,1001,96.462663
-1379.092984,1001,102.841038
-1291.844012,1001,109.493432
-1219.384686,1001,115.929788
-1272.86788,1001,122.687186
-934.306249,1001,129.254994
-1700.023366,1001,136.168668
-649.084566,1001,143.048623
-1182.059839,1001,149.941372
-1779.001364,1001,156.858499
-847.754645,1001,163.147547
-2051.807585,1001,169.718392
-552.192298,1001,176.222158
-1839.577327,1001,182.746089
-1236.262621,1001,189.555796
-2138.625595,1001,196.530923
-960.799445,1001,202.830675
-1097.623395,1001,209.853905
-1259.049402,1001,216.577984
-1708.376331,1001,223.087013
-1207.648292,1001,229.650689
-1593.201659,1001,235.907669
-1324.394208,1001,242.664034
-344.275841,1001,249.55503
-1223.400454,1001,256.494947
-1455.003571,1001,263.273449
-910.898148,1001,269.863605
-1111.187887,1001,276.19803
-1325.425071,1001,282.885231
-583.777364,1001,289.774185
-1478.760732,1001,296.092733
-1713.646205,1001,302.712184
-544.684705,1001,308.747272
-482.461876,1001,315.262198
-1612.948391,1001,322.467943
-1610.252198,1001,328.798346
-1093.510113,1001,335.883708
-755.718105,1001,342.751437
-744.706542,1001,348.871931
-1778.418525,1001,355.592436
-1150.59168,1001,362.041259
-867.554284,1001,368.376364
-1136.519278,1001,375.271949
-2435.052566,1001,381.576345
-1958.913923,1001,387.272947
-1555.185414,1001,393.62958
-1505.993619,1001,400.034802
-986.390974,1001,406.426749
-1251.648129,1001,413.365589
-1435.984909,1001,419.853424
-1468.603119,1001,426.684009
-1556.496364,1001,433.017109
-800.392011,1001,439.407863
-1027.546747,1001,445.548342
-1797.999424,1001,451.954331
-970.657441,1001,458.136194
-1369.45133,1001,464.528672
-503.019886,1001,471.037211
-371.394198,1001,478.076788
-1512.081579,1001,484.704002
-2018.601588,1001,490.383175
-1523.885596,1001,496.61515
-1387.28402,1001,503.150891
-2038.694193,1001,510.003295
-998.887819,1001,516.229889
-840.49522,1001,522.726518
-920.696481,1001,528.809848
-1841.511988,1001,535.200137
-1430.757763,1001,542.27542
-813.879802,1001,548.863057
-1496.892783,1001,555.454285
-551.582848,1001,561.608266
-975.068895,1001,567.9245
-873.029371,1001,574.304908
-985.322121,1001,580.868293
-1554.812017,1001,587.173545
-1853.266343,1001,593.885684
-1962.013361,1001,600.19868
-1489.868682,1001,606.468969
-2107.411918,1001,613.565181
