#{"t_start": 1565805908.9967637, "env_id": null}
r,l,t
-1520.172648,1001,55.173439
-1172.757895,1001,62.76266
-1111.776944,1001,69.397357
-1474.534652,1001,75.863091
-1092.434134,1001,82.489959
-1270.165152,1001,88.439636
-1563.818201,1001,94.907433
-1331.496077,1001,101.196186
-1111.120938,1001,108.356688
-1378.990143,1001,115.20654
-890.857814,1001,121.590032
-701.353452,1001,127.5216
-1467.760921,1001,134.593154
-737.221643,1001,141.292433
-1076.77902,1001,148.29893
-1428.138795,1001,154.839304
-1149.065286,1001,160.70007
-1266.903918,1001,167.318086
-1251.343443,1001,174.132284
-1000.32467,1001,180.511511
-1244.37341,1001,187.393854
-1215.274156,1001,194.227064
-1483.692287,1001,200.202972
-389.964981,1001,206.837834
-282.221189,1001,213.455022
-1276.271412,1001,219.859835
-1584.484294,1001,226.660294
-1424.741323,1001,232.934659
-347.959615,1001,239.690418
-1096.493557,1001,246.207211
-1726.440512,1001,252.700104
-1614.287749,1001,259.576827
-1024.258611,1001,265.911732
-1520.636157,1001,272.261013
-693.205535,1001,278.879414
-810.239615,1001,285.423257
-871.510438,1001,292.204089
-718.314799,1001,299.110979
-1309.792499,1001,304.960524
-1001.851921,1001,311.255268
-605.167631,1001,318.139057
-628.611666,1001,324.854497
-1416.068594,1001,331.556894
-1004.203219,1001,337.845558
-1361.083483,1001,343.356284
-904.061988,1001,349.532984
-1845.275333,1001,355.783121
-1065.932124,1001,362.410063
-423.377271,1001,369.027766
-1430.995022,1001,375.236464
-1138.147225,1001,381.02022
-1000.173277,1001,387.944871
-1297.36167,1001,394.370261
-1561.394957,1001,400.661933
-1209.770766,1001,407.206903
-1150.781826,1001,413.007583
-488.242672,1001,419.588528
-666.927278,1001,425.845661
-1548.541534,1001,432.474845
-624.858525,1001,439.470126
-819.972574,1001,446.555796
-372.707422,1001,452.660587
-607.203623,1001,458.805835
-1039.524828,1001,465.523445
-1082.396787,1001,472.28728
-925.678429,1001,478.935194
-1019.293477,1001,484.906542
-1372.444263,1001,491.16187
-509.681067,1001,497.33398
-1062.691974,1001,503.613641
-394.683965,1001,510.004129
-1399.759857,1001,516.823944
-1307.290113,1001,522.867255
-1348.410825,1001,529.247281
-820.583366,1001,535.997282
-784.696762,1001,542.296132
-1286.215161,1001,548.61884
-658.45962,1001,554.417643
-1052.246404,1001,561.23744
-875.822575,1001,567.55947
-997.103466,1001,574.060459
-1561.652939,1001,580.221355
-1861.963913,1001,586.828124
-1976.385494,1001,592.682844
-1499.131206,1001,598.922926
-2111.551023,1001,605.605258
-2322.495901,1001,611.893667
-1213.059384,1001,618.206338
-1473.546241,1001,624.729677
-1579.230789,1001,630.526888
-1193.387795,1001,636.753543
-1719.729235,1001,644.081413
-1160.19344,1001,651.044696
-1519.761052,1001,657.975755
-1408.656588,1001,663.825289
-919.923913,1001,670.030248
-1145.976606,1001,676.566545
-1421.131038,1001,682.985306
-1253.247131,1001,689.234871
-2037.56143,1001,695.797998
-372.733543,1001,701.810928
-744.063803,1001,708.237976
-1750.105579,1001,715.18682
-1838.555461,1001,721.619849
-1494.280846,1001,728.000814
-2250.309597,1001,733.841974
-1289.637442,1001,740.351105
-1610.166352,1001,747.309647
-2121.448526,1001,753.817024
-849.719104,1001,760.516614
-889.261195,1001,766.988199
-1532.799453,1001,773.23091
-1831.189787,1001,779.881247
-705.752402,1001,786.426599
-1370.308043,1001,792.773628
-1729.963112,1001,799.265388
-1306.717875,1001,805.159447
-1797.359386,1001,811.727105
-1303.66606,1001,818.050599
-985.634719,1001,824.696074
-790.455154,1001,831.381473
-1393.549731,1001,837.643873
-1538.761056,1001,844.217409
-1348.384506,1001,850.532798
-942.898857,1001,857.417794
-1345.394865,1001,864.571719
-697.786827,1001,871.150827
-618.50061,1001,876.541303
-929.814776,1001,882.841696
-890.738757,1001,889.860168
-1027.527538,1001,896.588398
-1727.370671,1001,903.538958
-2059.082979,1001,910.091957
-1809.627132,1001,916.439651
-965.303568,1001,922.733728
-802.125933,1001,928.973059
-1641.125541,1001,935.609266
-473.806584,1001,941.849436
-1628.029243,1001,948.33492
-1401.65301,1001,954.614887
-1599.992035,1001,961.361314
-2110.701012,1001,967.904584
-791.84266,1001,974.193381
-1055.677809,1001,981.062909
-1188.155707,1001,986.770344
-590.952883,1001,993.447425
-1488.908067,1001,999.527841
-974.861225,1001,1005.981571
-999.89619,1001,1012.412757
-955.716751,1001,1019.129447
-1676.21413,1001,1025.220051
-1460.162615,1001,1031.973142
-1831.262544,1001,1038.69627
-2096.908874,1001,1045.209425
-1909.791009,1001,1051.833387
-1465.133826,1001,1057.641731
-1928.976042,1001,1064.493299
-1320.486491,1001,1071.14655
-944.639925,1001,1077.335788
-1402.788957,1001,1083.626291
-1118.292733,1001,1090.633435
-337.045628,1001,1096.727148
-1173.890382,1001,1103.766017
-1346.869341,1001,1110.533873
-921.580404,1001,1117.379456
-833.928493,1001,1123.956157
-1709.460969,1001,1130.253119
-570.713318,1001,1137.005687
-800.775628,1001,1143.588547
-601.406213,1001,1150.081667
-2332.212943,1001,1157.098749
-890.72139,1001,1163.88364
-1485.480281,1001,1169.924754
