#{"t_start": 1567234601.836168, "env_id": null}
r,l,t
-1744.222617,1001,5.060752
-1720.56098,1001,7.915226
-2216.12667,1001,10.804076
-2019.741166,1001,13.676488
-1365.581261,1001,16.567177
-1486.064258,1001,19.457796
-2082.155687,1001,22.330088
-1877.566833,1001,25.193331
-1308.234587,1001,28.075404
-1439.93365,1001,30.953808
-1988.942252,1001,33.82836
-1344.149762,1001,36.70735
-1522.057623,1001,39.583042
-2215.949701,1001,42.459753
-2511.776521,1001,45.309184
-2531.101791,1001,48.192267
-2062.13035,1001,51.062317
-1767.417113,1001,53.94444
-2147.026871,1001,56.827854
-1549.753521,1001,59.724383
-1891.999561,1001,62.587038
-2017.966585,1001,65.484011
-1616.024132,1001,68.373111
-1814.560664,1001,71.25164
-1995.282876,1001,74.110011
-1789.917543,1001,76.999603
-1699.05923,1001,79.891473
-1644.468283,1001,82.760079
-1848.495957,1001,85.633952
-1719.087433,1001,88.50683
-1395.589517,1001,91.390741
-2002.953483,1001,94.269137
-2097.252848,1001,97.173588
-2049.050764,1001,100.050073
-2171.116063,1001,102.942718
-1904.231464,1001,105.831962
-1421.513012,1001,108.720477
-1459.457412,1001,111.60728
-2017.962825,1001,114.499027
-1015.963105,1001,117.381283
-2128.460935,1001,120.273883
-1712.8513,1001,123.1677
-1792.92898,1001,126.058118
-1569.901689,1001,128.936244
-934.252615,1001,131.811002
-1359.28447,1001,134.714074
-1740.572051,1001,137.602413
-2355.210356,1001,140.493832
-2338.711773,1001,143.407617
-1742.204705,1001,146.319247
-1314.437858,1001,149.215312
-1746.271472,1001,152.107506
-1732.694267,1001,154.98035
-2273.66991,1001,157.858123
-1733.241003,1001,160.729451
-1645.942253,1001,163.625015
-2055.385832,1001,166.517005
-1250.324751,1001,169.393507
-1571.571929,1001,172.283845
-1944.62856,1001,175.173067
-1305.099533,1001,178.053886
-2209.113408,1001,180.930776
-1320.680639,1001,183.798498
-1565.506778,1001,186.687482
-1497.717955,1001,189.589238
-1451.066914,1001,192.478068
-1745.213276,1001,195.402727
-1676.041006,1001,198.342053
-1897.804253,1001,201.252738
-1273.322214,1001,204.137402
-1575.068196,1001,207.035102
-1696.117034,1001,209.921127
-1728.932142,1001,212.813789
-1340.603365,1001,215.708019
-2032.285721,1001,218.594772
-2138.760959,1001,221.491761
-2215.96142,1001,224.375807
-1911.553592,1001,227.26032
-1491.489718,1001,230.134707
-1396.122127,1001,233.048867
-1892.659971,1001,235.915249
-2585.295205,1001,238.810328
-1486.002382,1001,241.682142
-1549.374954,1001,244.561067
-1606.824197,1001,247.430357
-1377.906383,1001,250.329845
-1810.652365,1001,253.210098
-985.750319,1001,256.100721
-2032.161948,1001,259.00838
-1592.652894,1001,261.877493
-1513.143837,1001,264.772256
-1369.414362,1001,267.647167
-1203.721245,1001,270.561466
-1748.598852,1001,273.452111
-1592.094736,1001,276.356941
-2154.944075,1001,279.246336
-1368.457285,1001,282.148799
-2099.318337,1001,285.027439
-1825.703206,1001,287.928484
-1109.287391,1001,290.818026
-2474.814852,1001,293.710779
-2041.630106,1001,296.599499
-2479.338866,1001,299.494643
-2410.796727,1001,302.373073
-1662.316827,1001,305.243333
-2022.453359,1001,308.144822
-2265.959725,1001,311.023543
-2261.925146,1001,313.913854
-1515.545284,1001,316.79388
-1309.319987,1001,319.692598
-1731.939875,1001,322.577325
-1893.641501,1001,325.460286
-2287.712976,1001,328.340039
