#{"t_start": 1565133244.4333074, "env_id": null}
r,l,t
-1429.203222,1001,63.776481
-827.575934,1001,71.588749
-918.033821,1001,78.741184
-889.783316,1001,85.323721
-822.377884,1001,92.721989
-866.542977,1001,98.79818
-1323.468602,1001,106.629668
-860.647734,1001,113.906913
-1018.455984,1001,120.947198
-1105.335483,1001,128.245253
-747.671209,1001,135.372041
-1210.112796,1001,141.97749
-2203.743736,1001,149.708122
-1396.688555,1001,156.669521
-724.537299,1001,164.132788
-868.382874,1001,171.449263
-1407.96137,1001,178.431925
-1308.366732,1001,185.512038
-1273.488377,1001,192.285096
-2050.567606,1001,199.464818
-853.272294,1001,206.844651
-743.113629,1001,213.693014
-2165.085691,1001,220.348812
-1781.439738,1001,227.80874
-1638.755952,1001,234.64798
-2225.925962,1001,241.960144
-536.408936,1001,248.798151
-810.625464,1001,254.866186
-1670.599243,1001,262.477157
-1973.479322,1001,269.563576
-1954.104567,1001,276.938955
-465.679962,1001,284.153945
-1298.295603,1001,291.011137
-1690.228869,1001,297.767151
-1390.594493,1001,305.025898
-1321.259542,1001,312.163446
-2002.781361,1001,319.425943
-1723.07305,1001,326.050714
-1255.832443,1001,332.415239
-1015.065025,1001,339.792828
-1227.370921,1001,347.36004
-1051.856076,1001,354.582008
-1941.09436,1001,361.825724
-1150.133357,1001,369.011433
-1084.666839,1001,375.73972
-785.600096,1001,382.407181
-953.438663,1001,389.519701
-2154.307515,1001,396.3536
-512.002855,1001,403.842729
-1878.309236,1001,410.863727
-883.343305,1001,417.051424
-761.541735,1001,423.865797
-805.704554,1001,430.43263
-1702.04492,1001,437.740538
-1017.144088,1001,445.022756
-1970.510781,1001,451.44576
-1453.931256,1001,458.533065
-385.632231,1001,465.638067
-1829.099762,1001,473.424139
-1340.823771,1001,480.522029
-1082.617992,1001,487.58897
-1014.858853,1001,494.572932
-1191.866309,1001,501.481347
-752.886527,1001,508.536077
-1686.186706,1001,515.845504
-2311.151326,1001,522.578849
-1375.13311,1001,529.519256
-1336.668452,1001,536.520669
-1081.865338,1001,543.662457
-1045.43482,1001,551.082556
-1657.618471,1001,558.131165
-1741.316047,1001,565.528943
-1052.377898,1001,571.661744
-1304.271217,1001,578.146556
-1025.891004,1001,585.224604
-1225.527924,1001,592.389951
-1510.109837,1001,599.19019
-1779.838125,1001,605.495101
-1405.449096,1001,612.647518
-1538.943552,1001,619.614353
-1517.73337,1001,627.420653
-1664.57731,1001,634.621516
-1557.597243,1001,641.948447
-1118.709111,1001,648.820845
-811.370014,1001,656.652757
-1481.76229,1001,664.457203
-620.267866,1001,671.338053
-1151.820043,1001,678.419941
-863.114205,1001,686.096419
-1256.324392,1001,692.46507
-1441.764194,1001,699.49725
-1780.413486,1001,706.595067
-1064.164223,1001,714.216793
-1163.838863,1001,721.422847
-1965.557142,1001,728.160162
-1847.215846,1001,735.381655
-1356.51593,1001,742.736904
-1678.515047,1001,749.70252
-1665.449894,1001,756.908205
-1761.632562,1001,764.573337
-972.299268,1001,771.132844
-1856.287265,1001,778.514741
-1220.661173,1001,785.65797
-1469.340773,1001,793.083442
-2009.135406,1001,800.179714
-1485.526072,1001,806.778213
-882.645637,1001,814.218941
-1565.562583,1001,821.393667
-996.673454,1001,827.979065
-996.405431,1001,834.853365
-1491.520584,1001,842.649727
-679.638671,1001,849.242121
-1534.64196,1001,856.269278
-1368.331825,1001,863.704019
-734.108866,1001,870.578125
-974.772426,1001,877.717185
-2070.998156,1001,884.540853
-899.093096,1001,891.548152
-1923.203454,1001,899.211752
-1009.578529,1001,906.648488
-746.054592,1001,913.893562
-1919.377568,1001,921.297496
-1260.124806,1001,927.812666
-2286.094389,1001,935.41469
-1669.528453,1001,942.883409
-631.791429,1001,950.114599
-1809.93227,1001,957.046924
-1652.674623,1001,963.576286
-1323.917334,1001,970.676542
-858.500092,1001,977.692024
-492.170601,1001,985.005251
-1582.872701,1001,992.686278
-1445.292718,1001,1000.256327
-1255.328314,1001,1006.967402
-1466.675019,1001,1014.170481
-751.983773,1001,1021.225447
-1904.849173,1001,1028.418401
-1799.469272,1001,1036.128342
-794.480583,1001,1043.321069
-1481.043874,1001,1050.3334
-1340.389694,1001,1058.135601
-1686.903735,1001,1065.634617
-493.269616,1001,1072.934012
-1071.765721,1001,1079.983109
-1771.280905,1001,1086.760481
-1246.590187,1001,1093.876158
-1019.088186,1001,1101.535245
-462.267983,1001,1108.512377
-1024.230654,1001,1115.664551
-1215.827099,1001,1123.073264
