#{"t_start": 1567192333.9290626, "env_id": null}
r,l,t
-1167.182492,1001,5.070261
-955.964007,1001,7.935464
-582.908986,1001,10.767915
-1179.133549,1001,13.618167
-1387.170321,1001,16.437538
-815.45468,1001,19.259382
-1043.971556,1001,22.049865
-1098.803985,1001,24.903169
-696.504219,1001,27.690909
-1172.078414,1001,30.521586
-1383.549673,1001,33.340329
-544.20552,1001,36.145156
-621.094584,1001,38.970322
-880.709775,1001,41.782474
-702.224741,1001,44.613198
-626.445125,1001,47.419749
-532.403675,1001,50.238546
-712.624768,1001,53.038014
-339.384103,1001,55.879372
-454.912262,1001,58.75307
-513.399713,1001,61.573323
-676.292379,1001,64.44732
-551.51468,1001,67.260503
-642.151367,1001,70.089603
-891.280165,1001,72.877361
-350.144113,1001,75.679673
-756.77954,1001,78.541944
-441.254949,1001,81.353334
-378.892224,1001,84.150177
-647.544285,1001,86.952388
-517.603628,1001,89.736104
-344.757978,1001,92.588756
-462.056208,1001,95.403554
-529.838471,1001,98.235917
-457.548747,1001,101.058871
-517.35822,1001,103.842561
-331.846159,1001,106.633524
-746.119099,1001,109.434792
-426.856026,1001,112.262297
-553.777277,1001,115.079105
-512.238056,1001,117.865492
-427.8074,1001,120.653776
-465.333767,1001,123.506616
-457.498003,1001,126.32172
-635.355436,1001,129.153907
-329.465552,1001,131.979861
-501.246012,1001,134.815276
-693.782492,1001,137.67514
-543.141253,1001,140.479507
-417.30312,1001,143.31262
-470.474404,1001,146.098109
-519.966242,1001,148.913545
-362.411307,1001,151.692197
-452.500504,1001,154.515555
-333.639564,1001,157.313361
-859.855478,1001,160.151705
-290.554995,1001,162.932221
-576.587867,1001,165.773925
-411.125166,1001,168.629214
-618.11327,1001,171.418488
-475.496687,1001,174.264155
-345.719329,1001,177.123539
-210.425809,1001,179.942904
-263.837597,1001,182.840313
-412.615348,1001,185.802354
-760.205881,1001,188.771038
-305.357527,1001,191.752774
-496.168789,1001,194.756271
-418.267993,1001,197.749988
-459.629314,1001,200.678701
-354.257266,1001,203.654869
-271.719887,1001,206.636304
-394.377622,1001,209.604812
-281.397999,1001,212.481889
-228.982313,1001,215.402115
-532.622937,1001,218.319132
-259.549413,1001,221.238274
-398.419678,1001,224.244981
-351.238407,1001,227.218525
-198.426931,1001,230.204078
-269.316959,1001,233.14352
-249.836585,1001,236.075459
-219.754466,1001,238.938113
-185.4092,1001,241.88383
-313.692185,1001,244.784418
-352.015208,1001,247.695115
