#{"t_start": 1565805908.9988256, "env_id": null}
r,l,t
-1651.958625,1001,54.756686
-1429.511208,1001,62.175628
-1833.568557,1001,68.966853
-2063.351455,1001,75.78395
-1156.710478,1001,82.049917
-734.10351,1001,88.774405
-1386.605996,1001,95.611053
-429.374778,1001,102.700871
-1649.814431,1001,109.477376
-1555.556672,1001,116.21957
-943.861503,1001,123.384746
-774.081404,1001,129.983343
-1594.095089,1001,136.67666
-578.905989,1001,143.550265
-1199.611855,1001,150.084551
-1762.660758,1001,157.182556
-834.428261,1001,163.404547
-2037.714093,1001,170.429765
-545.83635,1001,177.111369
-1824.591788,1001,183.90658
-1230.178669,1001,190.772906
-2130.881425,1001,197.757372
-948.692362,1001,203.863995
-1091.00043,1001,210.997576
-1261.213384,1001,217.899688
-1709.411931,1001,224.962307
-1202.599905,1001,231.672339
-1591.027489,1001,238.008892
-1328.926027,1001,244.981447
-349.150433,1001,251.656903
-1236.546824,1001,258.044291
-1459.356884,1001,265.529182
-905.355184,1001,272.878598
-1111.0279,1001,278.860858
-1321.261903,1001,285.504414
-566.895301,1001,292.724147
-1475.298392,1001,299.847247
-1708.033817,1001,307.291152
-523.975688,1001,313.741956
-465.07038,1001,320.527875
-1607.37814,1001,326.919901
-1609.744369,1001,333.703054
-1085.620084,1001,341.000731
-749.968179,1001,347.5576
-753.730999,1001,353.924214
-1777.917832,1001,360.552949
-1146.900002,1001,366.998157
-864.985666,1001,374.142889
-1130.838653,1001,380.964113
-2434.921387,1001,387.831613
-1958.308985,1001,393.982039
-1554.585478,1001,400.653232
-1512.271743,1001,407.08697
-988.937896,1001,413.533268
-1254.07919,1001,420.048107
-1435.999043,1001,426.17869
-1472.197982,1001,432.970159
-1561.478845,1001,439.928542
-808.887775,1001,447.061944
-1031.767806,1001,453.513362
-1803.733873,1001,461.195611
-999.697714,1001,467.787784
-1379.546687,1001,474.86255
-517.551743,1001,481.760725
-378.167585,1001,488.453544
-1535.200204,1001,495.447739
-2034.690235,1001,502.072575
-1648.817076,1001,508.960343
-1105.618654,1001,515.596858
-1225.895605,1001,522.338825
-430.385981,1001,529.305565
-1426.994053,1001,535.731387
-1329.711593,1001,541.874845
-1017.435881,1001,549.16172
-723.417969,1001,556.072132
-800.229556,1001,562.890016
-1070.177997,1001,569.603928
-824.071391,1001,575.507934
-1104.482605,1001,582.860891
-482.337161,1001,589.281657
-722.744541,1001,595.789966
-562.020336,1001,602.542119
-1334.330978,1001,609.483141
-1160.264108,1001,615.467592
-822.659795,1001,622.268252
-1112.05873,1001,628.896749
-1328.905217,1001,635.834526
-1436.889297,1001,642.355601
-1743.417451,1001,648.710007
-736.537117,1001,654.396352
-1997.373013,1001,661.049985
-763.24678,1001,667.981836
-1331.371367,1001,674.508762
-510.818234,1001,680.540052
-1137.388564,1001,686.339062
-1618.748504,1001,692.756995
-658.272993,1001,699.443718
-1583.479463,1001,706.663726
-272.977139,1001,713.641117
-1022.57292,1001,720.127317
-1151.384908,1001,726.086679
-1554.053931,1001,733.023961
-830.281459,1001,739.534684
-937.254262,1001,746.273101
-1717.618722,1001,752.895918
-1253.631365,1001,759.132215
-444.0422,1001,766.092753
-1237.126827,1001,772.426539
-1126.477926,1001,779.507982
-756.725236,1001,786.197546
-1297.840595,1001,792.934769
-505.298602,1001,798.870087
-886.091753,1001,805.62513
-1082.42707,1001,812.368268
-1234.828542,1001,819.2177
-772.128513,1001,826.067892
-633.477368,1001,831.977433
-788.846387,1001,838.521295
-1597.378898,1001,845.628297
-1475.448893,1001,852.069911
-1280.815448,1001,858.536702
-1644.132846,1001,865.485385
-567.075498,1001,871.573705
-354.4835,1001,878.560239
-1068.944017,1001,885.226625
-963.435773,1001,891.993757
-1025.696154,1001,898.729098
-1041.721215,1001,904.403224
-783.758408,1001,910.98719
-906.642781,1001,917.815208
-738.291841,1001,924.50422
-754.235004,1001,930.888362
-1054.272136,1001,937.428106
-818.367242,1001,943.892191
-1613.381327,1001,950.722041
-1441.809035,1001,957.449698
-673.2596,1001,963.852082
-1149.282851,1001,970.811447
-625.219512,1001,977.2951
-1736.91509,1001,983.60861
-1603.44571,1001,990.439919
-1112.214915,1001,997.032554
-1589.444112,1001,1003.778352
-1504.233319,1001,1010.249506
-1758.120345,1001,1016.770526
-746.325565,1001,1023.724201
-1287.024828,1001,1030.635409
-1059.997532,1001,1037.588236
-714.032986,1001,1044.139239
-875.564222,1001,1050.668348
-699.543638,1001,1056.823351
-498.551329,1001,1063.722394
-933.670668,1001,1070.948097
-1116.144651,1001,1078.013205
-1006.860212,1001,1085.098573
-1155.530799,1001,1091.361742
-946.158359,1001,1098.092154
-311.439366,1001,1104.308896
-1746.69841,1001,1111.091465
-424.516378,1001,1118.016356
-1006.601037,1001,1124.906506
-1085.696451,1001,1130.660282
-203.810709,1001,1137.652596
-385.918931,1001,1144.384298
-1045.401898,1001,1151.300743
-1070.217729,1001,1158.025694
-881.737328,1001,1164.280368
-935.831066,1001,1170.75134
-1297.654446,1001,1177.368751
-877.369213,1001,1184.337066
-1354.786764,1001,1190.718367
-1372.248079,1001,1197.68464
-1401.149557,1001,1203.988924
-1177.188892,1001,1210.661348
-1131.76763,1001,1217.717942
-592.56052,1001,1224.786811
-1178.017124,1001,1231.858641
-1636.53038,1001,1238.657325
-921.798039,1001,1244.320451
-690.971386,1001,1251.144272
-1391.675787,1001,1257.719312
-892.273695,1001,1264.199311
-821.899462,1001,1270.931027
-238.779102,1001,1276.580724
-1991.424554,1001,1283.198713
-498.557429,1001,1289.798234
-1116.002111,1001,1296.634879
-1112.364339,1001,1303.551939
-830.650129,1001,1310.128777
-733.296548,1001,1316.485844
-553.481282,1001,1323.371941
-561.107596,1001,1330.255369
-1355.905317,1001,1337.341022
-1554.961306,1001,1344.186456
-1521.05963,1001,1350.370968
-1665.688671,1001,1356.986768
-1994.661841,1001,1363.578815
-667.265976,1001,1370.347447
-962.181081,1001,1376.828628
-853.653742,1001,1383.775838
-344.505459,1001,1389.93488
-419.139526,1001,1396.592944
-1095.81029,1001,1403.314079
-362.923613,1001,1410.071091
-1401.763039,1001,1417.325086
-1036.166706,1001,1423.621466
-828.893752,1001,1430.229487
-1083.910331,1001,1437.237034
-667.317532,1001,1444.326545
-1072.467434,1001,1451.218853
-1023.155893,1001,1457.896465
-1065.173711,1001,1463.76355
-646.510883,1001,1470.423095
-1273.327211,1001,1476.861728
-1336.095989,1001,1483.23231
-1199.443012,1001,1489.871519
-771.28301,1001,1496.790825
-707.082956,1001,1502.517198
-1559.250352,1001,1508.782013
-1343.483555,1001,1515.355826
-1743.068773,1001,1521.999264
-1500.322455,1001,1529.056121
-1039.228693,1001,1535.10489
-1733.509317,1001,1541.859736
-1644.656894,1001,1548.627356
-929.645646,1001,1555.120393
-1591.52999,1001,1561.782105
-988.804724,1001,1568.324614
-1604.09993,1001,1574.681911
-1167.021676,1001,1581.342254
-1135.408252,1001,1587.938116
-1414.281219,1001,1594.485782
-1847.52174,1001,1601.209134
-774.803242,1001,1607.740036
-1175.58642,1001,1614.677023
-1230.490082,1001,1621.209919
-1288.7623,1001,1628.539296
-892.827717,1001,1635.223737
-971.867994,1001,1642.001932
-1696.28126,1001,1648.37902
-1932.740735,1001,1655.259467
-1300.110428,1001,1662.401536
-1447.122789,1001,1669.085659
-735.174279,1001,1675.968398
-659.822228,1001,1682.394536
-1158.344949,1001,1688.91974
-1782.944863,1001,1695.854664
-2017.381465,1001,1702.379072
-1699.732361,1001,1709.145344
-1345.831383,1001,1715.68591
-1595.445484,1001,1721.852158
-1194.143027,1001,1728.505235
-2127.834584,1001,1734.991431
-654.875047,1001,1741.591823
-1576.148166,1001,1748.069575
-1445.377263,1001,1754.125939
-1699.194484,1001,1760.353281
-1380.703942,1001,1766.970738
-1665.966106,1001,1773.819364
-1356.655861,1001,1780.089753
-1461.544798,1001,1786.769948
-1714.818979,1001,1792.711081
-1474.388352,1001,1799.54271
-1373.044862,1001,1806.377543
-1721.701948,1001,1813.037139
-1283.566785,1001,1820.269441
-1188.058938,1001,1827.01578
-848.253691,1001,1833.333577
-1595.515839,1001,1839.658059
-1527.930026,1001,1846.022607
-1836.227631,1001,1852.51515
-453.952276,1001,1859.67189
-2303.404456,1001,1866.035238
-1605.852763,1001,1873.056561
-948.334944,1001,1879.749778
-1521.310816,1001,1886.736886
-899.066379,1001,1893.211904
-632.931275,1001,1900.315567
-1569.871586,1001,1906.22307
-935.628621,1001,1912.814661
-850.042149,1001,1919.424047
-1047.556879,1001,1926.346748
-990.333796,1001,1933.066008
-1251.584399,1001,1939.635027
-1501.403034,1001,1946.356264
-1642.411641,1001,1953.206547
-1750.466331,1001,1959.837987
-1744.600213,1001,1966.287879
-1445.787407,1001,1973.098425
-1471.277197,1001,1979.088864
-1146.386578,1001,1985.546815
-692.765901,1001,1992.314818
-1724.500507,1001,1999.137579
-1923.035386,1001,2005.852207
-1011.425288,1001,2011.80658
-918.255191,1001,2018.192617
-1425.994458,1001,2024.935229
-1549.078112,1001,2031.660754
-587.944462,1001,2038.085348
-1173.95334,1001,2044.871404
-1847.137492,1001,2051.099594
-1302.045542,1001,2058.043531
-985.582468,1001,2064.785594
-961.725945,1001,2071.418735
-1623.9832,1001,2078.248432
-1188.294775,1001,2084.980282
-905.099905,1001,2091.164113
-1620.700698,1001,2098.290851
-643.528097,1001,2105.145852
