#{"t_start": 1565133244.535043, "env_id": null}
r,l,t
-1477.262353,1001,69.082924
-1026.376734,1001,77.761957
-1125.088754,1001,84.868011
-994.521697,1001,91.864425
-882.501844,1001,98.610055
-1272.270467,1001,105.207704
-940.083269,1001,112.09074
-1102.524035,1001,118.770651
-1175.60921,1001,125.589527
-1075.838851,1001,132.934226
-1295.305878,1001,139.890301
-1326.614436,1001,146.201784
-1997.816337,1001,153.318593
-1026.60457,1001,160.823981
-1391.192963,1001,167.930032
-903.13164,1001,175.541403
-1264.859476,1001,181.913667
-923.725456,1001,189.518668
-1287.886144,1001,196.470859
-2066.623445,1001,203.780496
-1198.061902,1001,211.961161
-1225.1195,1001,219.330403
-1871.519296,1001,226.214336
-1384.675931,1001,233.879709
-1139.490078,1001,240.975184
-1631.353991,1001,248.498538
-1224.918393,1001,255.511063
-1059.369124,1001,262.075198
-1784.439903,1001,268.59268
-2065.576714,1001,276.105872
-2000.69737,1001,283.168731
-732.196765,1001,290.289721
-1342.383985,1001,297.757285
-1722.961743,1001,304.594044
-1469.180376,1001,311.984886
-1437.573404,1001,318.917331
-2088.364359,1001,325.975889
-1732.070953,1001,332.790702
-1303.15806,1001,338.861261
-1119.59265,1001,345.862419
-1284.291556,1001,352.845334
-1137.447225,1001,359.850042
-1949.02228,1001,367.219013
-1152.553066,1001,374.85514
-1085.412676,1001,381.474614
-795.404328,1001,389.212367
-960.17885,1001,397.142952
-2158.290742,1001,404.295472
-526.48115,1001,411.509967
-1878.962246,1001,419.203734
-891.344844,1001,426.331623
-763.299803,1001,433.676718
-806.061283,1001,441.541782
-1699.774395,1001,448.669708
-1018.965075,1001,455.769633
-1970.910489,1001,462.240257
-1454.270765,1001,469.789993
-392.487008,1001,476.597049
-1828.507739,1001,483.326311
-1342.879005,1001,490.790862
-1082.049616,1001,497.364229
-1015.400194,1001,504.621293
-1181.629841,1001,512.068309
-741.145133,1001,519.418407
-1689.580346,1001,526.698946
-2326.637829,1001,534.556241
-1377.895737,1001,540.630416
-1347.898616,1001,548.175306
-1080.312967,1001,555.479811
-1034.266539,1001,563.479833
-1655.276336,1001,571.25883
-1740.350537,1001,577.883458
-1054.506589,1001,584.454944
-1304.509507,1001,591.585862
-1027.488773,1001,598.493768
-1231.395923,1001,605.290867
-1507.812076,1001,612.571224
-1779.473436,1001,619.300896
-1401.709415,1001,626.14628
-1535.702564,1001,633.600036
-1518.068494,1001,640.541076
-1665.708013,1001,648.217523
-1559.286044,1001,655.249734
-1112.876994,1001,661.964107
-802.734084,1001,669.436132
-1476.784619,1001,675.98406
-609.204755,1001,682.587561
-1143.578717,1001,689.513007
-853.676039,1001,696.370836
-1251.563367,1001,702.604494
-1435.200747,1001,709.964193
-1778.564742,1001,717.239446
-1064.816818,1001,724.779239
-1161.665799,1001,731.872983
-1966.472545,1001,738.795652
-1849.215248,1001,745.683342
-1357.22877,1001,752.541315
-1680.06406,1001,760.011299
-1667.137859,1001,767.205611
-1763.307806,1001,775.021709
-965.054693,1001,782.127229
-1854.927861,1001,788.894091
-1225.020687,1001,795.830767
-1471.286693,1001,802.386073
-2008.570689,1001,810.112762
-1485.672454,1001,816.338965
-882.457231,1001,823.226094
-1566.093191,1001,830.899791
-994.953303,1001,838.285768
-991.353838,1001,844.692553
-1491.241231,1001,851.314925
-683.266449,1001,857.432077
-1535.154134,1001,864.414498
-1370.476312,1001,871.303672
-734.260108,1001,878.320721
-975.65477,1001,885.360879
-2070.487738,1001,892.228835
-898.302894,1001,899.386198
-1921.312862,1001,906.219666
-1009.36231,1001,913.422931
-746.12035,1001,920.33096
-1919.742231,1001,927.213091
-1261.007444,1001,934.184712
-2285.934541,1001,941.553139
-1671.479011,1001,948.437479
-633.704369,1001,955.357705
-1809.143099,1001,962.097744
-1651.545604,1001,968.153785
-1325.912917,1001,975.145249
-855.775468,1001,983.137536
-484.663234,1001,990.159823
-1581.682879,1001,997.907656
-1447.052072,1001,1005.43692
-1252.141418,1001,1012.038561
-1469.255653,1001,1018.506416
-754.921375,1001,1025.239214
-1904.109725,1001,1031.630538
-1798.007844,1001,1038.941193
-791.395841,1001,1046.523623
-1482.916159,1001,1052.781576
-1341.133666,1001,1060.079151
-1686.784279,1001,1066.588716
-485.860296,1001,1073.828504
-1071.687199,1001,1080.725739
-1774.208563,1001,1088.153874
-1243.883529,1001,1095.169523
-1018.809623,1001,1102.108068
-466.767058,1001,1109.068875
-1025.080366,1001,1115.660224
-1215.29714,1001,1122.325473
-1326.475029,1001,1128.881088
-1493.673591,1001,1135.79837
-1466.520983,1001,1142.484026
-1327.173923,1001,1149.570433
-1096.57363,1001,1156.595458
-864.379046,1001,1163.671609
-1159.417518,1001,1170.467677
-1936.205696,1001,1178.131539
