#{"t_start": 1567233156.1047263, "env_id": null}
r,l,t
-1604.115261,1001,5.04376
-1574.280845,1001,7.917891
-1097.056165,1001,10.790987
-1574.341474,1001,13.666983
-802.752885,1001,16.522434
-1255.037906,1001,19.405746
-1059.216427,1001,22.270049
-1004.80659,1001,25.119408
-1676.724709,1001,28.00556
-1995.11848,1001,30.877511
-655.576399,1001,33.761397
-1442.819817,1001,36.620599
-1145.518237,1001,39.504352
-894.950334,1001,42.37598
-1723.480859,1001,45.272123
-1905.327584,1001,48.122848
-1656.465449,1001,50.995685
-2065.561507,1001,53.869414
-2286.294221,1001,56.755261
-1170.720573,1001,59.619467
-1924.994123,1001,62.506893
-2072.831486,1001,65.40011
-767.939523,1001,68.270329
-1365.72501,1001,71.169506
-967.513775,1001,74.040501
-2033.663336,1001,76.908537
-954.112507,1001,79.766823
-1382.744586,1001,82.62178
-1501.579905,1001,85.486271
-1679.023945,1001,88.362257
-2084.047258,1001,91.238638
-1128.319551,1001,94.111612
-1095.518143,1001,96.980393
-1384.39778,1001,99.866151
-957.361238,1001,102.734243
-1629.910723,1001,105.592459
-1427.954722,1001,108.495187
-1839.46817,1001,111.345473
-1658.3129,1001,114.232927
-1005.029547,1001,117.110739
-1582.567873,1001,120.009339
-1188.000692,1001,122.888879
-1228.17771,1001,125.772537
-889.752034,1001,128.660271
-1625.022501,1001,131.533086
-1477.678588,1001,134.418756
-2050.517643,1001,137.293987
-1442.614685,1001,140.179062
-827.760146,1001,143.058771
-1568.588886,1001,145.961699
-1533.09213,1001,148.821597
-803.113763,1001,151.713895
-2007.156853,1001,154.599488
-1384.344661,1001,157.470431
-1824.816362,1001,160.324636
-2004.275782,1001,163.229857
-1932.259108,1001,166.110771
-1479.605239,1001,169.030142
-1114.29357,1001,171.898229
-1426.107092,1001,174.790764
-1249.745485,1001,177.665068
-1520.04986,1001,180.567275
-1788.657102,1001,183.44504
-1166.310686,1001,186.333446
-1372.083447,1001,189.251141
-1171.063242,1001,192.126691
-1478.2105,1001,195.021156
-945.247786,1001,197.897434
-1190.389673,1001,200.790139
-2189.311122,1001,203.669217
