#{"t_start": 1568172904.6355727, "env_id": null}
r,l,t
-1341.010667,1001,5.816269
-676.385111,1001,10.171926
-1090.861528,1001,14.417253
-1925.871361,1001,18.855346
-1324.144423,1001,23.364693
-1060.256556,1001,27.604624
-2208.111164,1001,31.891412
-2308.902849,1001,36.179787
-2395.292963,1001,40.573766
-1036.504338,1001,44.761631
-528.97353,1001,48.922101
-637.441052,1001,53.781975
-1327.533019,1001,58.352118
-737.397675,1001,62.521581
-1221.135125,1001,67.049694
-520.142046,1001,71.313351
-558.077188,1001,75.625656
-722.19127,1001,79.861396
-403.868274,1001,84.181375
-365.947859,1001,88.44736
-230.351197,1001,92.900525
-312.031191,1001,97.161662
-1896.009961,1001,102.020114
-461.585115,1001,106.374231
-984.312782,1001,110.873439
-403.300757,1001,115.060039
-429.533681,1001,119.371148
-1038.53763,1001,123.654722
-124.843373,1001,127.732861
-862.480565,1001,132.048194
-151.938826,1001,136.509123
-710.433648,1001,140.787416
-775.596388,1001,145.113511
-174.587813,1001,149.356934
-422.713246,1001,153.581691
-1249.516161,1001,158.131835
-435.633153,1001,162.299874
-146.730821,1001,166.829685
-159.757444,1001,170.942624
-136.188287,1001,175.550945
-371.721578,1001,179.814334
-276.517523,1001,184.198633
-531.495379,1001,188.354344
-673.614547,1001,192.749319
-471.379582,1001,196.985162
-502.566458,1001,201.512039
-467.330403,1001,205.874769
-419.834255,1001,210.209322
-199.313353,1001,214.39001
-643.187295,1001,218.692493
-763.606631,1001,222.909685
-117.464383,1001,227.183161
-655.170904,1001,231.537638
-604.960448,1001,235.730623
-323.747522,1001,240.183661
-436.322919,1001,244.466599
-95.408633,1001,248.865185
-429.382998,1001,253.233713
-251.441717,1001,257.731044
-226.382963,1001,262.179777
-406.666795,1001,266.42411
-87.561065,1001,270.66225
-833.542684,1001,274.894301
-135.753387,1001,279.174706
-250.63957,1001,283.387279
-372.323539,1001,287.706039
-207.856257,1001,291.963215
-148.387266,1001,296.769193
-140.517628,1001,301.096238
-585.939844,1001,305.28048
-157.052862,1001,309.743415
-687.270854,1001,314.166431
-462.445316,1001,318.653316
-1150.012803,1001,323.010617
-385.416639,1001,327.751908
-387.350209,1001,332.198713
-372.177074,1001,336.692119
-337.277422,1001,341.134873
-431.620601,1001,345.360766
-490.871659,1001,349.592031
-316.999266,1001,353.992224
-215.054367,1001,358.231864
-354.097507,1001,362.648856
-235.674206,1001,367.182934
-194.586517,1001,371.805201
-257.789961,1001,376.09351
-446.203125,1001,380.568416
-352.316015,1001,385.15294
-487.358703,1001,389.433712
-240.62432,1001,394.129987
-695.951806,1001,398.644857
-193.674045,1001,402.917878
-85.585336,1001,407.156675
-349.205343,1001,411.337558
-347.567515,1001,415.612415
-352.627251,1001,420.07426
-164.147041,1001,424.30269
-307.425778,1001,428.531132
-780.027577,1001,433.065517
-649.130114,1001,437.454322
-260.52882,1001,441.751957
-822.046697,1001,446.103405
-606.855256,1001,450.306298
-236.916753,1001,454.562994
-174.139301,1001,458.709426
-606.979046,1001,462.821041
-394.234416,1001,467.276362
-436.694023,1001,471.577218
-518.896008,1001,475.957207
-571.466427,1001,480.122481
-403.484412,1001,484.399753
-338.252303,1001,488.806009
-464.279103,1001,493.070349
-1409.778873,1001,497.28778
-281.085072,1001,501.600736
-224.744526,1001,506.012072
-479.528897,1001,510.249297
-101.443733,1001,514.667689
-634.472614,1001,519.361008
-565.965231,1001,523.620428
-251.337234,1001,527.934426
-768.752878,1001,532.071963
-385.960366,1001,536.736122
-586.444763,1001,541.315846
-487.714276,1001,545.703275
-372.882971,1001,550.152906
-1104.863255,1001,554.804799
-256.712314,1001,559.146187
-590.830823,1001,563.365832
-154.687765,1001,567.642238
-173.569044,1001,571.983608
-216.883656,1001,576.118348
-226.531095,1001,580.560635
-230.740654,1001,584.919167
-748.888753,1001,589.335869
-756.49341,1001,593.614313
-252.429451,1001,598.342277
-113.168278,1001,602.595086
-152.604667,1001,607.080492
-83.237342,1001,611.465085
-322.394561,1001,615.582934
-861.984308,1001,619.778901
-244.295275,1001,624.021319
-242.132447,1001,628.362688
-387.773418,1001,632.88554
-737.903617,1001,637.377053
-181.37643,1001,641.557815
-405.220317,1001,645.808487
-446.939338,1001,650.543961
-139.15457,1001,655.182408
-440.146209,1001,659.80797
-202.753936,1001,664.171915
-323.320553,1001,668.454604
-337.477733,1001,672.794202
-108.717511,1001,677.27248
-144.85269,1001,682.076948
-491.227019,1001,686.546517
-638.641253,1001,690.907217
-215.702148,1001,695.028546
-173.916144,1001,699.312032
-355.975742,1001,704.007275
-224.434777,1001,708.28177
-598.686229,1001,712.892046
-273.618345,1001,717.387754
-418.518538,1001,721.939749
-546.451001,1001,726.33645
-75.763015,1001,730.702286
-265.974396,1001,735.137183
-279.509193,1001,739.715851
-514.547665,1001,744.041276
-205.185371,1001,748.263473
-942.4775,1001,752.526799
-257.598558,1001,756.869402
-270.162281,1001,761.222317
-366.145093,1001,765.625239
-379.178524,1001,770.056472
-196.31759,1001,774.682011
-230.988413,1001,779.113633
-490.7677,1001,783.372316
-639.538292,1001,787.522492
-317.486094,1001,791.706114
-93.420722,1001,796.387902
-888.248902,1001,800.641979
-1242.562868,1001,804.940534
-335.258395,1001,809.124082
-511.828005,1001,813.387086
-565.296045,1001,818.083262
-497.615796,1001,822.371553
-191.753724,1001,826.732226
-193.331044,1001,831.115963
-758.707925,1001,835.383905
-784.533442,1001,839.693393
-557.252171,1001,844.071212
-297.046172,1001,848.357114
-388.999534,1001,852.795536
-258.71219,1001,857.032257
-895.908981,1001,861.385346
-527.053613,1001,865.566941
-366.498993,1001,869.836515
-462.411934,1001,874.0841
-471.056795,1001,878.429024
-459.495971,1001,882.864092
-538.25411,1001,887.254364
-1180.848594,1001,891.80255
-376.561384,1001,896.162698
-375.137588,1001,900.738056
-280.061941,1001,905.182789
-396.780305,1001,909.338728
-401.223064,1001,913.679725
-612.020808,1001,918.136331
-410.561291,1001,922.391469
