#{"t_start": 1567194178.7651947, "env_id": null}
r,l,t
-2161.648308,1001,6.196394
-1228.667499,1001,9.95693
-1670.134784,1001,13.911101
-1802.93965,1001,18.153746
-1095.791622,1001,22.436646
-1179.842668,1001,26.667469
-698.486531,1001,30.904102
-972.984343,1001,35.121388
-1565.609883,1001,39.319313
-950.808125,1001,43.600778
-793.0741,1001,47.7761
-860.159189,1001,51.988171
-972.954978,1001,56.192775
-2211.469241,1001,60.398316
-1373.390635,1001,64.625454
-2272.341243,1001,68.806201
-880.567836,1001,73.052416
-532.4213,1001,77.188353
-531.619741,1001,81.381124
-932.248775,1001,85.610723
-851.579329,1001,89.886458
-550.378885,1001,94.157665
-710.560621,1001,98.3803
-965.410815,1001,102.637251
-509.835398,1001,106.86514
-409.880508,1001,111.043195
-400.453446,1001,115.309046
-569.925156,1001,119.505934
-530.810501,1001,123.695541
-665.145939,1001,127.909536
-838.8729,1001,132.164919
-380.504304,1001,136.379945
-656.556397,1001,140.590758
-468.487878,1001,144.766516
-367.392382,1001,149.01257
-926.208524,1001,153.265014
-327.883465,1001,157.464572
-492.349437,1001,161.693831
-617.630856,1001,165.837214
-423.195684,1001,170.090276
-590.498281,1001,174.263901
-396.469286,1001,178.497056
-296.095798,1001,182.730972
-508.740144,1001,186.965416
-514.47015,1001,191.168076
-387.268462,1001,195.437497
-437.974276,1001,199.646511
-540.156966,1001,203.892794
-447.175775,1001,208.113783
-518.47371,1001,212.3413
-831.113121,1001,216.618128
-522.52542,1001,220.892079
-501.964437,1001,225.050311
-503.876365,1001,229.258703
-498.569,1001,233.451873
-580.578187,1001,237.663679
-553.545964,1001,241.985481
-541.889428,1001,246.155319
-452.512697,1001,250.409698
-440.426872,1001,254.710525
-573.082368,1001,259.005057
-441.928959,1001,263.266977
-394.103794,1001,267.453879
-439.969283,1001,271.681491
-330.732921,1001,275.941949
-497.297154,1001,280.189167
-444.590084,1001,284.43188
-559.812165,1001,288.674343
-492.724769,1001,292.855999
-376.972467,1001,297.097537
-587.272944,1001,301.335647
-348.071395,1001,305.545814
-412.24728,1001,309.833225
-418.592778,1001,314.159896
-442.665077,1001,318.433088
-496.876625,1001,322.689637
-595.979479,1001,326.968434
-438.741315,1001,331.282001
-349.63425,1001,335.673332
-414.244296,1001,340.036975
-353.813566,1001,344.290501
-455.201279,1001,348.51509
-495.122597,1001,352.751463
-396.963271,1001,356.999227
-704.085131,1001,361.223585
-297.462696,1001,365.461895
-458.37499,1001,369.731646
-472.075742,1001,374.108462
-241.747109,1001,378.450579
-503.598801,1001,382.624458
-558.005118,1001,386.950085
-354.490911,1001,391.131869
-434.436046,1001,395.461818
-456.380753,1001,399.701137
-426.110317,1001,403.911005
-332.405941,1001,408.160112
-365.539563,1001,412.445714
-715.03047,1001,416.699327
-515.48262,1001,420.930505
-552.491119,1001,425.207296
-473.499829,1001,429.48641
-360.136029,1001,433.731222
-254.358943,1001,438.036179
-441.639161,1001,442.353223
-307.093381,1001,446.661051
-500.739826,1001,450.889138
-483.491345,1001,455.211153
-383.053869,1001,459.399156
-424.278136,1001,463.659862
-414.208619,1001,467.886707
-492.890541,1001,472.139064
-348.525057,1001,476.393576
-391.616336,1001,480.663628
-435.092492,1001,484.932842
-411.192174,1001,489.135559
-378.077954,1001,493.431353
-432.070544,1001,497.705699
-355.68868,1001,501.943715
-393.543927,1001,506.191565
-224.711456,1001,510.391358
-441.98734,1001,514.653406
-389.144845,1001,518.941143
-465.447398,1001,523.170739
-370.545576,1001,527.374155
-392.198842,1001,531.680728
-433.210875,1001,535.882303
-438.005707,1001,540.141677
-295.399977,1001,544.409
-426.378547,1001,548.621091
-409.857686,1001,552.862634
-409.229624,1001,557.10923
-452.467947,1001,561.389855
-381.270011,1001,565.610575
-355.3876,1001,569.806647
-455.960538,1001,574.068352
-442.066087,1001,578.354896
-400.719697,1001,582.5795
-201.571683,1001,586.825032
-603.857991,1001,591.107695
-522.905117,1001,595.394806
-466.389781,1001,599.600129
-329.662958,1001,603.824005
-432.905775,1001,608.138593
-320.48686,1001,612.341915
-242.806687,1001,616.581625
-385.582127,1001,620.888889
-421.246571,1001,625.113705
-454.281285,1001,629.38765
-347.002881,1001,633.688893
-385.664581,1001,637.88837
-437.419424,1001,642.145439
-397.529369,1001,646.391239
-345.384258,1001,650.626445
-305.983183,1001,654.887207
-372.257135,1001,659.135913
-314.342108,1001,663.424181
-319.543663,1001,667.668417
-371.651491,1001,671.984193
-388.338124,1001,676.213563
-296.980716,1001,680.465849
-370.275892,1001,684.671048
-393.936214,1001,688.869053
-409.471255,1001,693.089285
-388.61373,1001,697.351592
-258.024018,1001,701.6387
-305.971184,1001,705.877869
-270.507804,1001,710.213152
-437.039011,1001,714.539715
-422.840096,1001,718.85107
-415.652859,1001,723.083737
-272.87919,1001,727.318287
-355.602172,1001,731.578742
-314.937384,1001,735.7943
-275.807629,1001,740.053241
-364.019035,1001,744.332354
-231.711189,1001,748.563967
-280.074144,1001,752.80389
-382.391375,1001,757.019801
-152.511282,1001,761.180176
-822.112003,1001,765.475893
-374.899766,1001,769.737649
-432.695461,1001,774.01584
-398.901276,1001,778.330286
-295.093099,1001,782.629178
-398.303512,1001,786.889997
-300.962163,1001,791.090207
-373.864512,1001,795.365743
-317.166541,1001,799.679258
-407.295827,1001,803.920325
-386.052081,1001,808.195924
-386.711558,1001,812.4389
-313.167291,1001,816.755501
-495.141161,1001,820.994186
-366.249238,1001,825.192729
-394.886869,1001,829.503034
-353.653975,1001,833.727777
-452.874301,1001,838.018876
-627.473201,1001,842.251384
-294.251856,1001,846.533756
-307.964972,1001,850.797588
-351.764972,1001,854.995987
-307.390697,1001,859.263436
-399.32978,1001,863.527512
-296.720062,1001,867.772242
-440.601545,1001,871.983005
-373.310529,1001,876.211026
-328.425893,1001,880.527508
-490.099989,1001,884.7472
-363.576545,1001,888.933523
-459.827372,1001,893.190011
-441.852606,1001,897.45175
-469.902319,1001,901.710217
-414.956531,1001,905.963866
-308.358191,1001,910.254603
-412.592285,1001,914.532987
-348.129267,1001,918.833622
-323.955552,1001,923.184089
-387.160931,1001,927.360613
-404.880401,1001,931.568012
-322.900829,1001,935.794458
-345.49305,1001,939.941519
-369.324026,1001,944.089659
-127.164565,1001,948.295569
-378.293167,1001,952.434046
-397.400668,1001,956.627785
-398.576426,1001,960.860857
-414.095082,1001,965.12596
-926.300022,1001,969.340068
-1271.315504,1001,973.550636
-362.502653,1001,977.708806
-1798.503163,1001,981.846292
-520.804356,1001,985.979264
-431.71198,1001,990.09867
-364.391773,1001,994.287661
-336.962864,1001,998.473547
-373.436404,1001,1002.680485
-460.788331,1001,1006.798848
-441.958011,1001,1011.021482
-177.713503,1001,1015.250481
-481.298831,1001,1019.719301
-464.450499,1001,1024.040218
-521.339526,1001,1028.199801
-431.602707,1001,1032.385132
-417.382357,1001,1036.545611
-312.254375,1001,1040.708507
-478.039911,1001,1044.809348
-405.30868,1001,1048.999758
-423.111394,1001,1053.209903
-424.187313,1001,1057.448593
-503.613072,1001,1061.652981
-321.332651,1001,1065.810131
-487.946312,1001,1070.04074
-385.94409,1001,1074.201688
-316.172587,1001,1078.365277
-383.862335,1001,1082.532427
-372.516208,1001,1086.68936
-263.572325,1001,1090.858816
-274.973517,1001,1095.079668
-395.781345,1001,1099.262572
-227.879939,1001,1103.393922
-306.047341,1001,1107.575075
-351.972696,1001,1111.728922
-280.936678,1001,1115.942961
-252.205026,1001,1120.13598
-399.191586,1001,1124.332036
-537.67891,1001,1128.50692
-180.029479,1001,1132.694885
-334.006874,1001,1136.864139
-264.406071,1001,1141.103001
-329.370773,1001,1145.33238
-338.061736,1001,1149.447123
-439.369066,1001,1153.692125
-326.13195,1001,1157.955435
-445.606959,1001,1162.152112
-434.762309,1001,1166.322165
-351.846368,1001,1170.515115
-296.308819,1001,1174.705322
-398.648297,1001,1178.878021
-430.21515,1001,1183.044414
-299.520813,1001,1187.198666
-348.457076,1001,1191.411214
-356.024874,1001,1195.611448
-318.969413,1001,1199.805345
-209.534833,1001,1203.956332
-303.802839,1001,1208.105908
-343.991725,1001,1212.267341
-252.317779,1001,1216.447286
-255.456688,1001,1220.642529
-244.432855,1001,1224.899199
-139.995103,1001,1229.101695
-390.885166,1001,1233.315359
-354.698711,1001,1237.507539
-210.870051,1001,1241.729814
-317.481717,1001,1245.892195
-445.529367,1001,1250.069873
-229.286709,1001,1254.208506
-245.766998,1001,1258.395595
-272.78827,1001,1262.542068
-368.121161,1001,1266.788053
-231.38418,1001,1270.950246
-331.147938,1001,1275.174565
-234.391121,1001,1279.316792
-207.744974,1001,1283.468729
-258.945665,1001,1287.737291
-272.635072,1001,1291.858369
-249.359204,1001,1296.01187
-312.791888,1001,1300.134342
-261.294937,1001,1304.335995
-335.342198,1001,1308.539381
-191.88625,1001,1312.670005
-242.142499,1001,1316.884485
-197.060639,1001,1321.089491
-253.390718,1001,1325.3176
-190.524106,1001,1329.542433
-625.936757,1001,1333.731592
-240.348438,1001,1337.919727
-210.953507,1001,1342.098208
-183.06413,1001,1346.27478
-245.566236,1001,1350.489857
-247.782619,1001,1354.739547
-259.190701,1001,1358.882382
-258.792806,1001,1363.088546
-286.817687,1001,1367.279875
-185.323973,1001,1371.474231
-208.31284,1001,1375.632596
-224.434131,1001,1379.800355
-200.618596,1001,1383.94935
-239.943078,1001,1388.116678
-220.53936,1001,1392.327935
-214.460894,1001,1396.471171
-324.12443,1001,1400.629357
-344.755092,1001,1404.805678
-314.266721,1001,1408.939119
-390.724593,1001,1413.189816
-341.998336,1001,1417.366564
-247.73615,1001,1421.539338
-212.152479,1001,1425.744681
-224.914187,1001,1429.935312
-315.157806,1001,1434.058798
-301.662603,1001,1438.234408
-254.45986,1001,1442.422201
-282.600807,1001,1446.655811
-330.099068,1001,1450.85713
-297.891422,1001,1455.082113
-190.670565,1001,1459.263599
-319.020775,1001,1463.421946
-244.948285,1001,1467.62341
-207.087366,1001,1471.826726
-280.070655,1001,1475.981179
-187.839064,1001,1480.096605
-377.954453,1001,1484.330527
-221.894726,1001,1488.507177
-213.786051,1001,1492.682513
-238.280921,1001,1496.933908
-203.411202,1001,1501.155425
-190.835058,1001,1505.37148
-190.128047,1001,1509.53045
-185.831133,1001,1513.76416
-195.798772,1001,1518.005335
-314.342785,1001,1522.187936
-261.310007,1001,1526.393909
-185.249537,1001,1530.6271
-289.417124,1001,1534.864675
-219.388437,1001,1539.084944
-223.079571,1001,1543.298795
-329.559873,1001,1547.549401
-386.039937,1001,1551.734999
-205.417898,1001,1555.907322
-310.205754,1001,1560.055388
-225.917162,1001,1564.315773
-263.182257,1001,1568.537686
-269.344421,1001,1572.713548
-140.665702,1001,1576.898336
-288.615032,1001,1581.040474
-216.597806,1001,1585.269954
-139.223653,1001,1589.458328
-237.803007,1001,1593.652854
-189.677683,1001,1597.837923
-170.844991,1001,1602.082182
-262.839778,1001,1606.228879
-307.291593,1001,1610.413216
-287.508252,1001,1614.592154
-201.071524,1001,1618.721523
-204.46165,1001,1622.841125
-242.981894,1001,1627.089473
-177.086122,1001,1631.292082
-236.780945,1001,1635.473047
-304.704096,1001,1639.689611
-312.510662,1001,1643.870652
-266.302605,1001,1648.022441
-241.354952,1001,1652.248068
-208.106562,1001,1656.488388
-239.836931,1001,1660.682983
-282.758198,1001,1664.846906
-249.227261,1001,1669.078081
-228.379962,1001,1673.235547
-219.10785,1001,1677.459485
-289.603636,1001,1681.630247
-277.998736,1001,1685.785308
-252.769354,1001,1690.026036
-220.420811,1001,1694.219378
-391.234452,1001,1698.401755
-344.594774,1001,1702.53844
-622.830465,1001,1706.68924
-227.584448,1001,1710.855872
-321.232,1001,1715.042225
-652.670642,1001,1719.258546
-267.745845,1001,1723.397569
-335.713602,1001,1727.53094
-334.678603,1001,1731.69635
-239.500045,1001,1735.840593
-309.9047,1001,1740.004063
-220.660301,1001,1744.174165
-238.188916,1001,1748.290685
-252.758497,1001,1752.426295
-265.221946,1001,1756.590218
-218.317223,1001,1760.707992
-326.418654,1001,1764.84702
-220.13587,1001,1769.006983
-298.313921,1001,1773.174617
-232.702754,1001,1777.324941
-287.42273,1001,1781.474349
-202.515363,1001,1785.623749
-313.186716,1001,1789.771559
-275.984589,1001,1793.921575
-275.616808,1001,1798.053644
-246.0208,1001,1802.201926
-217.819991,1001,1806.384727
-263.64103,1001,1810.57489
-189.136951,1001,1814.761449
-278.473306,1001,1818.987498
-311.639164,1001,1823.215448
-200.250216,1001,1827.354367
-293.395967,1001,1831.516385
-199.473651,1001,1835.703925
-323.740844,1001,1839.874941
-204.007495,1001,1844.019266
-248.74212,1001,1848.183473
-319.807314,1001,1852.326872
-235.397323,1001,1856.544111
-278.423279,1001,1860.717298
-262.54068,1001,1864.86711
-267.013078,1001,1869.014657
-210.132693,1001,1873.208463
-314.373773,1001,1877.385141
-261.085386,1001,1881.536572
-240.857254,1001,1885.697107
-318.304074,1001,1889.909382
-235.409943,1001,1894.126557
-256.805971,1001,1898.270456
-242.2039,1001,1902.430241
-245.608237,1001,1906.605158
-233.127149,1001,1910.781862
-279.797746,1001,1914.956012
-281.196439,1001,1919.218363
-237.715368,1001,1923.441981
-167.31103,1001,1927.636378
-278.3408,1001,1931.83112
-242.295325,1001,1935.972261
-197.986669,1001,1940.141521
-242.701764,1001,1944.331412
-243.255298,1001,1948.473087
-248.96875,1001,1952.636481
-244.078224,1001,1956.829488
-309.570456,1001,1960.995044
-246.948537,1001,1965.207672
-379.05368,1001,1969.317076
