#{"t_start": 1567238956.3178775, "env_id": null}
r,l,t
-1382.143607,1001,5.025909
-843.536471,1001,7.881557
-1834.422249,1001,10.769911
-1444.968069,1001,13.63888
-2189.526192,1001,16.523448
-2307.272378,1001,19.396282
-1207.058749,1001,22.271159
-1312.678787,1001,25.143154
-1294.568761,1001,28.043533
-1445.403506,1001,30.919084
-1284.636272,1001,33.801104
-2113.189319,1001,36.675201
-1435.060489,1001,39.583297
-2069.01821,1001,42.455392
-1584.880008,1001,45.326527
-1395.117285,1001,48.211513
-1693.756811,1001,51.108887
-1580.760282,1001,54.014582
-1881.065977,1001,56.902376
-1401.048668,1001,59.789261
-1168.408401,1001,62.684349
-959.698671,1001,65.565577
-1828.01096,1001,68.452705
-1283.910254,1001,71.345746
-1281.090637,1001,74.248409
-1885.589239,1001,77.127026
-1375.803681,1001,80.007519
-1780.286774,1001,82.893266
-2019.484575,1001,85.790761
-1526.183067,1001,88.652009
-734.174212,1001,91.520368
-1286.193038,1001,94.381904
-1421.181102,1001,97.265713
-1616.735768,1001,100.14313
-1216.176202,1001,103.028502
-2143.829552,1001,105.905153
-878.028562,1001,108.784597
-1751.542971,1001,111.667241
-1449.367328,1001,114.568197
-1224.445764,1001,117.442213
-1569.119941,1001,120.327641
-1770.536667,1001,123.200418
-1247.824781,1001,126.083446
-1839.567586,1001,128.940014
-1495.962087,1001,131.821034
-1633.091335,1001,134.714477
-2145.590833,1001,137.613403
-1932.489747,1001,140.467338
-1457.055165,1001,143.354202
-1927.567516,1001,146.228115
-2023.763379,1001,149.100704
-1280.52262,1001,151.981009
-1618.335565,1001,154.873499
-1548.170627,1001,157.77439
-2119.982241,1001,160.648151
-1750.140519,1001,163.527479
-1965.845234,1001,166.402034
-2300.714062,1001,169.275605
-2267.402832,1001,172.150283
-2062.814257,1001,175.06159
-1489.366563,1001,178.050884
-1422.489889,1001,181.029824
-2342.515779,1001,184.012497
-1357.901383,1001,186.939422
-1663.762979,1001,189.830566
-1416.685592,1001,192.707313
-1248.980471,1001,195.629457
-1593.305263,1001,198.505031
-943.070209,1001,201.403532
-1857.436072,1001,204.310381
-1760.350482,1001,207.231055
-1949.519922,1001,210.149141
-1458.089621,1001,213.063073
-1356.785275,1001,215.952873
-1699.532428,1001,218.864934
-2020.269624,1001,221.7539
-1612.414457,1001,224.660779
-1570.878329,1001,227.547159
-2074.031142,1001,230.427586
