"z,y,force"
-0.07504527773285183,21.366017676132785,0
-0.28976001302135784,18.50286667751572,0
-0.8078335292879184,14.638363685959353,0
-1.8156029219350838,10.12375664769658,0
-3.4550492285436953,5.3246637048574605,0
-5.780196356705764,0.5941164635207157,0
-8.74262184492789,-3.751894441683266,0
-12.20522308656445,-7.4539178091252944,0
-15.977995954875295,-10.322219994676871,0
-19.864683443572407,-12.24309091862828,0
-23.706045896574242,-13.178315567323693,0
-27.407128236638528,-13.159118394333243,0
-30.94272796675584,-12.276261242484141,0
-34.34347191447714,-10.667750735138423,0
-37.67037286795376,-8.505192104447671,0
-40.987166242614876,-5.979561068285198,0
-44.33819257661439,-3.287131368522288,0
-47.736533752263384,-0.6163618314308096,0
-51.163543605515756,1.8634392613663968,0
-54.57756386651281,4.011020838607797,0
-57.92727551448064,5.719231002499112,0
-61.16465608605537,6.918373758185049,0
-64.2538313740087,7.576928291097828,0
-67.17435229934321,7.699922227741733,0
-69.91958224967202,7.325317703655434,0
-72.49216191137735,6.5187946523199765,0
-74.89876910806267,5.367345683195661,0
-77.14589247234774,3.9721307952160037,0
-79.23749967842798,2.441060699541654,0
-81.17464710393365,0.8815698337988366,0
-82.10547321049845,-0.6059570992215423,0
-82.45830373065574,-1.934035081701217,0
-82.49003082192783,-3.0321160613207594,0
-82.3531919357747,-3.849779059674021,0
-82.13633919207466,-4.35833216430267,0
-81.84182779166309,-4.550885492884864,0
-81.4726717755099,-4.441033108766849,0
-81.03263998125992,-4.060330999357063,0
-80.52621706322722,-3.454843587478205,0
-79.95841696842515,-2.68105425119692,0
-79.33447077324368,-1.8014515886367861,0
-78.6594501256367,-0.880098071241597,0
-77.93791515139645,0.021536648426621518,0
-77.17367779486801,0.8482360457009518,0
-76.36974411646744,1.5539979264922692,0
-75.52844977359273,2.10416582411785,0
-74.65174794794481,2.4766897253776308,0
-73.74156681669005,2.6624942689347213,0
-72.80013558641527,2.665002215798107,0
-71.8301895878855,2.498911364347006,0
-70.83500135463353,2.1883617811563263,0
-69.81823477366063,1.7646571350782276,0
-68.78366880067414,1.2637184342542223,0
-67.73487200129124,0.7234508054433522,0
-66.67491988489544,0.1811950454139842,0
-65.60623140302724,-0.32858272026932334,0
-64.5305646510526,-0.7762325669521745,0
-63.44916640306692,-1.1384104717546188,0
-62.36302902529795,-1.3990553686965768,0
-61.27318255342559,-1.5498291090898249,0
-60.18094525370258,-1.590032933639191,0
-59.0880721979079,-1.5260462787241578,0
-57.9967720746388,-1.370360550951298,0
-56.909598240546295,-1.1403005930822145,0
-55.829251080908556,-0.8565392094357694,0
-54.75834744876354,-0.5415151457792313,0
-53.699215570023,-0.21786261847482152,0
-52.65376120375755,0.0930484597226741,0
-51.62342786680285,0.37237699076690617,0
-50.60924770895628,0.6048142676181246,0
-49.611957426946184,0.7792817714299451,0
-48.632140702802765,0.8893045223961783,0
