"z,y,force"
-0.16713188564450251,62.132711797658565,0
-1.805096450925526,50.092458347627236,0
-7.954470231758286,34.281896795301726,0
-21.9238763066757,16.64652513156562,0
-45.57640982623961,-0.793456155985174,0
-76.57410768328005,-16.343119284492513,0
-108.12326159533679,-29.04498891930018,0
-122.66094582109638,-35.218340318650725,0
-127.58836017952906,-37.498422322080735,0
-127.27673590638719,-36.15418644848722,0
-124.27104960781952,-31.59392619040966,0
-120.02331141799455,-24.51905161137368,0
-114.60062461697535,-15.802766106027338,0
-107.6594627149089,-6.38687162458384,0
-99.41107556255731,2.8153782495642883,0
-90.50837430461155,11.004897691611966,0
-81.65600448449352,17.549103194828476,0
-73.26152843063943,22.007884651633127,0
-65.37069626076358,24.14811479550198,0
-57.84933818936194,23.94949438848083,0
-50.62619506843169,21.59564870443867,0
-43.84090139545168,17.448534665044377,0
-37.82920998087389,12.00975247370152,0
-32.97209295075878,5.871745201927475,0
-29.510269234170618,-0.3403927631122751,0
-27.43210191111498,-6.033080263185259,0
-26.4813692420076,-10.704646712369017,0
-26.261515950437786,-13.991979069120134,0
-26.377773001245576,-15.696500799836791,0
-26.556739700487324,-15.78845744907254,0
-26.703769928091734,-14.393422554648739,0
-26.88926007697603,-11.766134353890113,0
-27.281272163123013,-8.25579981110211,0
-28.056359518852883,-4.265930792558676,0
-29.322583376565987,-0.21177124685232154,0
-31.079960544924607,3.520776201629201,0
-33.22707745265175,6.610145754837202,0
-35.604266749414634,8.824233829787058,0
-38.05089484954472,10.03398344679946,0
-40.452387003682546,10.215248249658615,0
-42.76137334654477,9.440640285047486,0
-44.99090404075652,7.863667140988843,0
-47.18847617404048,5.697437445167108,0
-49.40424155394963,3.190118454105037,0
-51.665745921779376,0.5993840755735684,0
-53.96684643622863,-1.8318357290730523,0
-56.27193008727669,-3.896075335976907,0
-58.5305786625784,-5.436933001295021,0
-60.69479978362914,-6.358692890570109,0
-62.731786655453924,-6.629587804056859,0
-64.62869480634295,-6.279092829920535,0
-66.38986465148206,-5.390051624158492,0
-68.02947203298805,-4.086771522172047,0
-69.56327912366513,-2.520447531540418,0
-71.00242279613374,-0.8534149342663374,0
-72.35070997309504,0.7562944088063022,0
-73.60532782602328,2.168730177554829,0
-74.75973432438879,3.2730012505355335,0
-75.80707941921227,3.9947997829313353,0
-76.7428127605258,4.300074958482252,0
-77.5658371331063,4.194825534329255,0
-78.27827606873521,3.7213424219150655,0
-78.88436728987277,2.9515174383576386,0
-79.38910599399593,1.9780447268728716,0
-79.79713146508918,0.9044643856287367,0
-80.11211328354618,-0.1649720443271527,0
-80.26495719485393,-1.1346867524782143,0
-80.32447213372825,-1.9256491711341164,0
-80.30055136379629,-2.481111596309127,0
-80.19502236244516,-2.7699524004418343,0
-80.01033065763785,-2.787441307241487,0
-79.74975080643577,-2.553571591703868,0
-79.41736309373142,-2.1093032885069083,0
-79.01781537166202,-1.511221225598005,0
-78.5559418998308,-0.8252147692943942,0
-78.03635048049098,-0.11982587792108154,0
-77.46310068398684,0.5401100974597297,0
-76.8395690050131,1.0989828155964034,0
-76.16853516495085,1.5146521469284708,0
-75.45244742907168,1.7611581779703944,0
-74.69376284651491,1.8297707044987261,0
-73.89523406156341,1.7284126352682598,0
-73.06003763399694,1.479637179840095,0
-72.19170081538712,1.1174536178998944,0
-71.29386083795119,0.6833759126746835,0
-70.36995367593711,0.22210832346520823,0
-69.42295404881024,-0.22271762593041847,0
-68.45526614522115,-0.6123739503248882,0
-67.46880495560355,-0.9161326193911782,0
-66.46523538075901,-1.1134060276333866,0
-65.44627876806639,-1.1948106796438829,0
-64.41397527556927,-1.162140856909115,0
-63.370811350883656,-1.0273380945697788,0
-62.319674258741365,-0.8106261151360551,0
-61.26365860084335,-0.5380430089826379,0
-60.20579945531457,-0.23863903110451426,0
-59.14882599717913,0.05838187951951145,0
-58.095013584642885,0.3263146994720715,0
-57.046170031242816,0.5431762142045908,0
-56.00374099198178,0.6933294277502959,0
-54.968979477280165,0.7684094235467005,0
-53.94310906593745,0.7675203029266017,0
-52.927422366367054,0.6967393429842453,0
-51.923288203266836,0.5680256606015786,0
-50.93207899102605,0.3976774153833427,0
-49.95505910257459,0.2045118444197767,0
-48.99328586762383,0.007954922554098657,0
-48.04756514392871,-0.1737780542767333,0
-47.11847899683588,-0.3252531690124875,0
-46.206474379828144,-0.43501439945357956,0
-45.311979815894425,-0.49632440270376477,0
-44.43550916807711,-0.5074159383642318,0
-43.57771901820687,-0.4712677953529543,0
-42.73940461861956,-0.3949618262769558,0
-41.92144108789987,-0.2887120556646237,0
-41.12469351322591,-0.1646802514486416,0
-40.349926833465396,-0.035703473352615075,0
-39.59774310977772,0.0859421952076702,0
-38.8685572927133,0.18963024627736463,0
-38.16261154827001,0.26723531593263905,0
-37.48001513500101,0.313687137947552,0
-36.8207909314288,0.32719854136407867,0
-36.18491172743255,0.3091715803113751,0
-35.572317037340405,0.2638154565531167,0
-34.98291080584479,0.19753407525123354,0
-34.41654814784496,0.11815802995853344,0
-33.87302261538701,0.034104520543913046,0
-33.352063827545095,-0.04645102019181765,0
-32.85334995040907,-0.11631537546100644,0
-32.37653295431863,-0.16986795753167855,0
-31.921269388876215,-0.2034579122589708,0
-31.487247348678583,-0.2155860887806457,0
-31.07420175151326,-0.2068718831963336,0
-30.6819141099416,-0.17982510068066637,0
-30.310197939240116,-0.13845965049335368,0
