"z,y,force"
-0.08349114865637912,24.406108619110395,0
-0.35537890578322556,20.82659150058501,0
-1.0735429677275805,16.0303457102609,0
-2.5232033223260983,10.484986124108039,0
-4.909519004611385,4.6734152240046525,0
-8.291135350146577,-0.9452551630418129,0
-12.562965428797863,-5.970753216410034,0
-17.486868485092266,-10.088331517002098,0
-22.759383658521536,-13.08513885332692,0
-28.093891696107423,-14.855001666723865,0
-33.28722481713938,-15.39287802834595,0
-38.24839808299086,-14.782171338599522,0
-42.986408394618145,-13.178033168838482,0
-47.57080753318029,-10.78864906540539,0
-52.08457703319214,-7.855574025539653,0
-56.58594111508571,-4.633992374309581,0
-61.08876043649567,-1.3740011616396204,0
-65.56338135109493,1.6958405386334308,0
-69.95271461196846,4.381680882997842,0
-74.19393073157885,6.533607919711966,0
-78.23619728832827,8.051234280063357,0
-82.04893206833195,8.885700383002376,0
-83.89979399806946,9.038420836452191,0
-84.62179735249356,8.556424743826833,0
-84.71491883899316,7.526115117465222,0
-84.47628888784705,6.064314300305188,0
-84.07998516403302,4.307721492393737,0
-83.61603842941103,2.401856103365148,0
-83.09039009032583,0.4903193754862462,0
-82.50795971003869,-1.2949262036408318,0
-81.87213309504611,-2.8416180781513254,0
-81.18469026547254,-4.063235634241493,0
-80.4462563353764,-4.902832607665949,0
-79.65716678324593,-5.334511611530761,0
-78.81848311817696,-5.3626300456508735,0
-77.93283183245272,-5.018984571136032,0
-77.00478532762058,-4.358334099520145,0
-76.04064234758947,-3.452709169690082,0
-75.04765565893742,-2.385008900093834,0
-74.03293582982191,-1.242382380207106,0
-73.00236921044467,-0.10987001672391546,0
-71.95988343960806,0.9352785184388288,0
-70.90727533562833,1.8282696132055603,0
-69.84462880775642,2.5201719042061934,0
-68.77116396057684,2.979974598222922,0
-67.68623800080636,3.195246476896879,0
-66.59019242315358,3.1714622177942333,0
-65.48480978590514,2.9301517700563835,0
-64.3732763270179,2.506096361350524,0
-63.25969914390299,1.9438411981626103,0
-62.14835349903414,1.29381915216433,0
-61.04290228347895,0.6083824270674147,0
-59.945820143670396,-0.06197785054560638,0
-58.8581770391111,-0.6719763482510206,0
-57.77981850368575,-1.1842427303622216,0
-56.709861903108035,-1.5712741738944342,0
-55.64734476936498,-1.8165463892759393,0
-54.591833340572656,-1.9147707609026983,0
-53.54382907280068,-1.871347419374089,0
-52.504882810533566,-1.701116618439928,0
-51.47741532647531,-1.4265517138562298,0
-50.46432241976396,-1.0755645401772795,0
-49.46849188063659,-0.6791074536507776,0
-48.49236825315085,-0.2687560669925453,0
-47.53767164732414,0.12555622463463884,0
-46.60532160850312,0.4775047541405964,0
-45.69555486136811,0.7659262605551584,0
-44.80817501186612,0.975880379729208,0
-43.942845659983966,1.0991893064523683,0
-43.099340375084495,1.1344573972421188,0
-42.27768841975236,1.0866106620368334,0
-41.47819382889021,0.9660274880747897,0
-40.701344707804765,0.7873550959567841,0
-39.94765953904386,0.568120846928191,0
-39.21752648362572,0.32725331341250397,0
-38.511085989634445,0.08362528489334095,0
-37.8281893276864,-0.14527870036544058,0
-37.16843866236973,-0.3444867878990157,0
-36.531290288843294,-0.5023939347602138,0
-35.916186977258455,-0.611305967664432,0
-35.32268120195101,-0.6676600187328714,0
-34.75051789596067,-0.6719321134364965,0
-34.1996598273264,-0.6282642687422764,0
-33.67025572651266,-0.5438609425144982,0
-33.16256593268901,-0.4282171331032785,0
-32.676868993761616,-0.29224738414952867,0
-32.213373929606504,-0.14738635749822535,0
-31.77215754046407,-0.004727842762587309,0
-31.353136661505303,0.1257392372408362,0
-30.95607481472111,0.23575112823756064,0
-30.580614228764535,0.319213419188057,0
-30.226319615828206,0.37245207560541516,0
-29.892719968802492,0.39426964372753986,0
-29.579338223509474,0.3858191824666849,0
-29.28570429583075,0.350320470879577,0
-29.01135282778826,0.2926521619324695,0
-28.755811313287353,0.2188597737229411,0
-28.518586177015905,0.13562213153052224,0
-28.299153727788337,0.04971803153529638,0
-28.09696029512013,-0.03246854157874471,0
-27.911432346609946,-0.10537235668674262,0
-27.741994104881318,-0.16457560663893833,0
-27.588088029389578,-0.20702582784111373,0
-27.449192944643983,-0.2311369016491444,0
-27.32483552713799,-0.2367759341881871,0
-27.214592847618658,-0.22514680471644863,0
-27.11808602582342,-0.19858769778757632,0
-27.0349671150676,-0.16030464401522898,0
-26.964902600867894,-0.11406580367669257,0
-26.907557164272582,-0.06388191366142243,0
-26.862580715418908,-0.01369710719223823,0
-26.82960045848853,0.0328885399986066,0
-26.80821832183618,0.07284753340816802,0
-26.798012868594434,0.10389238002291713,0
-26.798544061351784,0.12457520017487439,0
-26.8093590836002,0.13431829802026307,0
-26.829997746322807,0.13337953695907256,0
-26.85999663773795,0.12276072093352024,0
-26.898891870049766,0.10407056283101292,0
-26.946220828802687,0.0793560702132721,0
-27.001523607891162,0.0509172346941868,0
-27.064344787916813,0.02111980392785591,0
-27.13423595066731,-0.007780245435774546,0
-27.21075893966668,-0.03378895325851204,0
-27.29348951228462,-0.05529445066019946,0
-27.38202079318163,-0.07114906860170297,0
-27.475965889688588,-0.0807109231066814,0
-27.57495916429305,-0.08384555664456961,0
-27.67865592427,-0.08089103353233146,0
-27.786730601622622,-0.07259221239175655,0
-27.898873773630093,-0.06001162700778301,0
-28.014788551721757,-0.04442543011775329,0
-28.13418691459562,-0.02721317990928647,0
-28.256786487542133,-0.0097499149140544,0
-28.382308109801745,0.006691947816898076,0
-28.510474336372038,0.02102472712857717,0
-28.641008840258344,0.03240713195154073,0
-28.773636552684376,0.04028284434783311,0
-28.90808431891512,0.04439530421219119,0
-29.04408185209047,0.04477973698193835,0
-29.181362817285983,0.04173500268332172,0
-29.319665946144003,0.035779060657431166,0
-29.45873614355501,0.027592680966616906,0
-29.598325584842765,0.017956464729465556,0
-29.738194808865938,0.007686266701878657,0
-29.878113794338233,-0.002428222349628338,0
-30.01786297578448,-0.011677621995021951,0
-30.157234126628598,-0.019476508392818687,0
-30.296031022347698,-0.025394366893632284,0
-30.4340698031356,-0.02917275783095013,0
-30.57117898288464,-0.030728683495540234,0
-30.707199093261234,-0.030145130720173288,0
-30.841981998333672,-0.027650593160673673,0
-30.975389956163117,-0.02359000490491212,0
-31.107294530758267,-0.018389915583445347,0
-31.237575466608817,-0.012520898536930043,0
-31.366119628962785,-0.0064601173072851535,0
-31.492820090206475,-0.0006567066524760054,0
-31.61757541248737,0.004497810419025499,0
-31.74028914580995,0.008692402786064085,0
-31.86086953470101,0.011711666240009766,0
-31.979229408387567,0.013442814799799332,0
-32.09528621993659,0.013874745033201756,0
-32.20896219756229,0.013089935740834332,0
-32.32018457369009,0.01125038864418304,0
-32.42888586154405,0.008579134141139465,0
-32.53500415279418,0.005339008114306532,0
-32.63848341206923,0.0018104502913987837,0
-32.73927374498639,-0.001730009298869064,0
-32.83733161671277,-0.005029104380196524,0
-32.93261999925651,-0.007872838281063239,0
-33.025108428808146,-0.010098295304731789,0
-33.11477296005297,-0.011600783916176756,0
-33.201596012231725,-0.012336211643691489,0
-33.28556611092457,-0.012318939562570689,0
-33.3666775387286,-0.011615664083144673,0
-33.44492991577385,-0.010336108411822864,0
-33.52032773622901,-0.008621464530795942,0
-33.592879888954485,-0.006631604261697716,0
-33.66259918923729,-0.004532076492284835,0
-33.72950194460985,-0.002481833994861232,0
-33.7936075719979,-0.0006224990010269516,0
-33.85493827688734,0.0009302033376217373,0
-33.91351879878634,0.0020924234858513036,0
-33.96937622168778,0.0028153785513379084,0
-34.02253984389043,0.0030857718197443347,0
-34.07304109850299,0.0029236523949341515,0
-34.120913514098255,0.0023780900254475965,0
-34.166192704064635,0.0015211627815019343,0
-34.208916372973555,0.00044083179269945966,0
-34.249124328564356,-0.0007666936553481835,0
-34.2868584886598,-0.0020045136662500402,0
-34.32216287345653,-0.003181987495609359,0
-34.355083575211665,-0.004220634434029617,0
-34.38566869937373,-0.005058657599142263,0
-34.41396827362495,-0.005653888805768625,0
-34.4400341239744,-0.005985082410814857,0
-34.46391971975414,-0.0060516096018369825,0
-34.485679991872914,-0.005871713775940694,0
-34.50537113072735,-0.005479575937077702,0
-34.52305037156366,-0.004921501971316656,0
-34.53877577571368,-0.0042515789741143645,0
-34.552606015985745,-0.0035271553912513153,0
-34.56460017365935,-0.002804481464137989,0
-34.57481755316587,-0.0021348058825416383,0
-34.58331751883369,-0.0015611664623658304,0
-34.590159356234835,-0.0011160427260717045,0
-34.59540215887058,-0.0008199624639482656,0
-34.599104739313454,-0.0006810785870782318,0
-34.60132556257403,-0.0006956622257888045,0
-34.60212269842908,-0.0008493976085634605,0
-34.60155378874719,-0.0011193172057228755,0
-34.59967602546974,-0.0014761841231946708,0
-34.5965461348271,-0.0018871136744992916,0
-34.59222036356649,-0.0023182270891771483,0
-34.58675446340581,-0.0027371459670263625,0
-34.580203670572295,-0.003115163982015186,0
-34.57262267808925,-0.003428969436083029,0
-34.5640655993854,-0.0036618351293216597,0
-34.55458592275524,-0.0038042371043395216,0
-34.54423645712565,-0.0038539077426173393,0
-34.53306927041628,-0.003815368419966637,0
-34.521135622456534,-0.003699020006252428,0
-34.508485894896474,-0.00351989414613235,0
-34.495169520794846,-0.0032961834597364874,0
-34.48123491658325,-0.003047674291930747,0
-34.466729418907406,-0.0027942018659881185,0
-34.451699228472535,-0.0025542357314277393,0
-34.436189362515236,-0.002343684795627962,0
-34.420243616944674,-0.0021749878904627103,0
-34.4039045385922,-0.002056529817425318,0
-34.387213407429186,-0.00199239621717599,0
-34.37021022809653,-0.0019824553640106863,0
-34.35293372966426,-0.0020227327702627682,0
-34.33542137222499,-0.002106026617543473,0
-34.31770935872973,-0.002222699405486477,0
-34.2998326503987,-0.002361574268773089,0
-34.281824984078966,-0.002510863161444242,0
-34.26371889005994,-0.002659058141018746,0
-34.24554570908343,-0.0027957255598913514,0
-34.227335607572726,-0.002912155085379361,0
-34.20911759043401,-0.0030018299550970844,0
-34.19091951112616,-0.003060700495797231,0
-34.17276807902782,-0.003087258482124326,0
-34.154688864429744,-0.0030824242873053916,0
-34.13670630172703,-0.0030492710595473576,0
-34.11884369156474,-0.002992619653273221,0
-34.101123202794824,-0.0029185443188445123,0
-34.083565875129075,-0.0028338320403082113,0
-34.06619162332772,-0.002745437995771637,0
-34.0490192436553,-0.0026599762142901764,0
-34.032066423179195,-0.002583278616877972,0
-34.01534975229701,-0.0025200478912341465,0
-33.9988847406746,-0.002473620770770276,0
-33.982685836573246,-0.0024458489989943625,0
-33.966766449356406,-0.0024370962567482413,0
-33.95113897480619,-0.002446341228108473,0
-33.9358148227555,-0.002471370279390071,0
-33.92080444645912,-0.0025090382803126727,0
-33.90611737308827,-0.002555573106942894,0
-33.8917622347366,-0.0026068983759632886,0
-33.877746799368225,-0.002658949866539339,0
-33.86407800121308,-0.002707963660849417,0
-33.850761970215494,-0.0027507179495738815,0
-33.83780406025728,-0.0027847153096277333,0
-33.825208875999905,-0.0028082976403334334,0
-33.812980298310706,-0.0028206914134032424,0
-33.80112150834754,-0.0028219860544660322,0
-33.78963501046924,-0.002813052788576823,0
-33.77852265420825,-0.002795414883943103,0
-33.76778565558646,-0.002771082739692193,0
-33.75742461807235,-0.0027423686005448714,0
-33.74743955346973,-0.002711695850319212,0
-33.737829902997824,-0.0026814169264043983,0
-33.728594558773636,-0.002653652066931572,0
-33.71973188584596,-0.002630158561373233,0
-33.71123974486111,-0.0026122371661572007,0
-33.703115515370364,-0.002600679124342789,0
-33.69535611972186,-0.002595754040351956,0
-33.687958047421716,-0.0025972359311218314,0
-33.68091737980194,-0.0026044622899910417,0
-33.67422981480055,-0.002616419097516621,0
-33.66789069164175,-0.002631843479117794,0
-33.66189501520234,-0.0026493351729385667,0
-33.65623747986216,-0.0026674681103197166,0
-33.65091249266141,-0.0026848941573240463,0
-33.64591419562107,-0.002700432313134888,0
-33.64123648712303,-0.0027131382775927616,0
-33.6368730422902,-0.002722351138584759,0
-33.632817332349596,-0.0027277158403375525,0
-33.6290626430021,-0.0027291819336671456,0
-33.62560209185643,-0.0027269807540233138,0
-33.62242864501216,-0.002721584522577227,0
-33.619535132894406,-0.002713651849191709,0
-33.61691426545203,-0.002703964695591355,0
-33.614558646830496,-0.002693362026209472,0
-33.61246078962283,-0.0026826751565742165,0
-33.61061312878657,-0.0026726692537429523,0
-33.60900803529465,-0.0026639946190273895,0
-33.60763782956495,-0.0026571503720721175,0
-33.606494794688615,-0.0026524620454486717,0
-33.60557118945402,-0.002650073477876761,0
-33.6048592611418,-0.002649952342751915,0
-33.60435125804913,-0.0026519077356502627,0
-33.60403944168857,-0.0026556175228792324,0
-33.60391609859981,-0.002660662657708993,0
-33.60397355170999,-0.0026665654172986276,0
-33.60420417118193,-0.0026728284985982737,0
-33.60460038469657,-0.0026789721159869054,0
-33.60515468712736,-0.0026845666335215445,0
-33.60585964957773,-0.002689258796552028,0
-33.6067079277678,-0.002692790250936984,0
-33.60769226977158,-0.0026950077008534245,0
-33.60880552312039,-0.002695864707641623,0
-33.61004064130042,-0.0026954157268798276,0
-33.61139068968289,-0.0026938034815249387,0
-33.61284885093164,-0.002691241148016802,0
-33.61440842993761,-0.002687991073293568,0
-33.61606285832965,-0.0026843418385217757,0
-33.61780569860923,-0.002680585445467803,0
-33.619630647951816,-0.002676996238616828,0
-33.62153154171067,-0.002673812912639085,0
-33.623502356651336,-0.0026712246181034185,0
-33.62553721393601,-0.002669361798761329,0
-33.62763038186876,-0.002668292002008065,0
-33.62977627840476,-0.0026680205292049014,0
-33.631969473419986,-0.0026684954596461127,0
-33.63420469073284,-0.0026696163111225297,0
-33.636476809865755,-0.002671245405161156,0
-33.638780867533704,-0.0026732208933848913,0
