"z,y,force"
-31.875164838042686,-0.009441946101872807,0
-31.992431346722693,-0.009737698981022204,0
-32.10738699438565,-0.00972381227282705,0
-32.219958374997695,-0.009427694138003042,0
-32.33007870972263,-0.008888124610249489,0
-32.4376876203832,-0.00815238266360381,0
-32.54273089959096,-0.0072732090289190175,0
-32.645160281784136,-0.006305766745306432,0
-32.74493321882206,-0.005304747447405455,0
-32.842012663044265,-0.0043217514326646,0
-32.93636685988772,-0.0034030451146577364,0
-33.02796915133605,-0.0025877721261398953,0
-33.11679779070762,-0.0019066656694016596,0
-33.20283576861718,-0.0013812812279975044,0
-33.28607064939175,-0.0010237418192113857,0
-33.366494416796584,-0.0008369637525188939,0
-33.44410332762663,-0.0008153103036006631,0
-33.518897771534654,-0.0009456044949373776,0
-33.59088213538306,-0.0012084207021862718,0
-33.66006467040809,-0.0015795682243060151,0
-33.72645736055986,-0.002031678159228016,0
-33.79007579051695,-0.0025358075876144534,0
-33.850939012061836,-0.0030629816693597874,0
-33.90906940773503,-0.0035856041392852566,0
-33.96449255095283,-0.0040786790867877315,0
-34.01723706206596,-0.00452080100014129,0
-34.06733446014438,-0.004894885019531797,0
-34.11481901058139,-0.0051886243734081275,0
-34.15972756890528,-0.005394676336033427,0
-34.20209942145342,-0.005510591101710085,0
-34.24197612378835,-0.005538509202962231,0
-34.279401337907075,-0.005484662119285681,0
-34.314420669405784,-0.005358717283777596,0
-34.34708150580942,-0.0051730126912369985,0
-34.377432857260025,-0.004941727770732174,0
-34.40552520068505,-0.0046800362562226736,0
-34.43141032844537,-0.004403283721612617,0
-34.45514120230446,-0.004126227574532067,0
-34.47677181337632,-0.003862371017871619,0
-34.49635704851405,-0.003623415216029408,0
-34.51395256340449,-0.003418846081451548,0
-34.52961466244684,-0.0032556641527871247,0
-34.543400185324344,-0.003138258364520164,0
-34.55536640003157,-0.00306841745770427,0
-34.56557090200205,-0.003045466640763482,0
-34.5740715188919,-0.003066512097720175,0
-34.580926220516425,-0.00312677220457526,0
-34.586193033406765,-0.0032199719244823018,0
-34.589929959450934,-0.00333877580900449,0
-34.59219489810539,-0.0034752352710162326,0
-34.59304557170633,-0.0036212271930769133,0
-34.59253945346972,-0.0037688633259453,0
-34.59073369784309,-0.003910853114155565,0
-34.58768507295394,-0.004040806336969455,0
-34.583449894986565,-0.004153466042759016,0
-34.57808396440555,-0.0042448664555540415,0
-34.57164250402616,-0.004312414630824908,0
-34.5641800990059,-0.004354898443529618,0
-34.555750638894004,-0.004372426845471321,0
-34.54640726192363,-0.004366311107122776,0
-34.53620230176503,-0.004338897875871216,0
-34.52518723697408,-0.004293366292113828,0
-34.51341264337146,-0.004233502099040505,0
-34.5009281495737,-0.00416346168888453,0
-34.487782395869544,-0.0040875384065017645,0
-34.4740229965981,-0.004009942264448743,0
-34.459696506138734,-0.003934602615596255,0
-34.444848388572645,-0.003865001395636582,0
-34.429522991023184,-0.0038040424103908716,0
-34.41376352063031,-0.003753959922830117,0
-34.39761202506568,-0.003716267607042478,0
-34.38110937645176,-0.003691746884459566,0
-34.36429525851122,-0.003680471829490796,0
-34.3472081567443,-0.0036818662969040515,0
-34.32988535141146,-0.003694787731223625,0
-34.312362913086695,-0.003717631297610939,0
-34.29467570054389,-0.003748447532196191,0
-34.27685736074296,-0.0037850666365767983,0
-34.25894033069386,-0.003825222808190492,0
-34.2409558409943,-0.0038666725633794224,0
-34.22293392085834,-0.003907301820186353,0
-34.20490340447834,-0.003945217502897733,0
-34.18689193858951,-0.003978820545899724,0
-34.168925991133364,-0.004006858346009785,0
-34.15103086094239,-0.004028455878360854,0
-34.13323068839277,-0.004043125794984615,0
-34.11554846699267,-0.0040507588191182435,0
-34.098006055891005,-0.004051596593095937,0
-34.08062419330481,-0.0040461898052043714,0
-34.063422510871575,-0.004035344893842243,0
-34.04641954893734,-0.004020062899423706,0
-34.02963277279073,-0.004001474109701494,0
-34.013078589849755,-0.003980772035781734,0
-33.99677236780031,-0.003959149985075658,0
-33.98072845367635,-0.003937743090903343,0
-33.96496019385979,-0.003917578147813533,0
-33.94947995496613,-0.003899533020664503,0
-33.934299145569284,-0.003884306778403839,0
-33.919428238706935,-0.0038724010833851145,0
-33.90487679509727,-0.00386411277436895,0
-33.89065348698847,-0.003859537042537568,0
-33.876766122555495,-0.0038585801364791118,0
-33.86322167075382,-0.0038609801602253143,0
-33.850026286537364,-0.0038663342582822106,0
-33.83718533634787,-0.0038741303175828324,0
-33.82470342378556,-0.003883781257278967,0
-33.81258441537467,-0.0038946600171335275,0
-33.800831466344356,-0.0039061334835530466,0
-33.78944704635209,-0.003917593795182779,0
-33.77843296508608,-0.003928485731204809,0
-33.76779039769153,-0.003938329187322422,0
-33.75751990997527,-0.003946736068715923,0
-33.74762148335235,-0.0039534212583178605,0
-33.73809453950624,-0.003958207636168539,0
-33.72893796474277,-0.0039610254169408785,0
-33.72015013402342,-0.003961906326040237,0
-33.711728934670205,-0.00396097334093584,0
-33.70367178973737,-0.003958426877578317,0
-33.695975681048665,-0.00395452839900987,0
-33.68863717189999,-0.003949582464656246,0
-33.68165242942784,-0.003943918227090136,0
-33.67501724664302,-0.003937871323403547,0
-33.66872706412796,-0.003931767007743138,0
-33.66277699139348,-0.003925905238456085,0
-33.65716182788868,-0.003920548276932882,0
-33.65187608365475,-0.003915911185220039,0
-33.64691399961097,-0.003912155435251509,0
-33.64226956745871,-0.003909385672947684,0
-33.63793654918726,-0.0039076495233054676,0
-33.63390849616367,-0.003906940184521675,0
-33.63017876778802,-0.00390720144523283,0
-33.626740549694894,-0.003908334672586008,0
-33.62358687148256,-0.00391020726190614,0
-33.62071062395189,-0.003912662011435495,0
-33.618104575838906,-0.003915526886768132,0
-33.615761390026584,-0.003918624666685369,0
-33.61367363922411,-0.003921782011570461,0
-33.61183382110437,-0.0039248375631108666,0
-33.610234372893316,-0.00392764876474784,0
-33.60886768540794,-0.003930097181241529,0
-33.60772611654205,-0.003932092187760469,0
-33.606802004202294,-0.003933572989331572,0
-33.60608767869884,-0.003934509016041995,0
-33.6055754745976,-0.003934898814460477,0
-33.60525774204259,-0.003934767618507329,0
-33.60512685755853,-0.003934163831456103,0
-33.605175234344614,-0.003933154683770613,0
-33.60539533207128,-0.003931821348789923,0
-33.60577966619201,-0.003930253800380815,0
-33.606320816782016,-0.003928545684787552,0
-33.60701143691578,-0.0039267894548040815,0
-33.60784426059426,-0.003925071980297494,0
-33.60881211023266,-0.0039234708075407505,0
-33.60990790371833,-0.003922051193431934,0
-33.61112466104792,-0.003920863992155666,0
-33.612455510552,-0.003919944423723357,0
-33.61389369471489,-0.00391931170841786,0
-33.61543257559653,-0.003918969510440034,0
-33.61706563986327,-0.003918907099587144,0
-33.618786503433796,-0.0039191011127234976,0
-33.620588915746595,-0.003919517777811674,0
-33.62246676365526,-0.0039201154525871935,0
-33.624414074958324,-0.003920847327384962,0
-33.626425021570505,-0.003921664146590075,0
-33.628493922342905,-0.003922516814798384,0
-33.630615245540206,-0.003923358770897142,0
-33.6327836109833,-0.003924148034606179,0
-33.634993791866954,-0.003924848854156442,0
-33.63724071626198,-0.003925432909310599,0
-33.639519468312834,-0.0039258800494885995,0
-33.64182528914123,-0.003926178571104681,0
-33.644153577467435,-0.003926325060271953,0
-33.64649988996088,-0.003926323845911774,0
-33.64885994133213,-0.0039261861233724415,0
-33.65122960417827,-0.003925928819510554,0
-33.65360490859373,-0.003925573276654318,0
-33.65598204155862,-0.003925143835013986,0
-33.65835734611629,-0.003924666391197404,0
-33.66072732035153,-0.0039241670049702795,0
-33.6630886161807,-0.003923670617849689,0
-33.66543803796428,-0.0039231999362125385,0
-33.66777254095232,-0.003922774519070833,0
-33.67008922957249,-0.003922410097261713,0
-33.67238535557014,-0.003922118137248845,0
-33.6746583160093,-0.003921905649704589,0
-33.67690565114318,-0.003921775231127652,0
-33.67912504216226,-0.003921725316432059,0
-33.68131430882792,-0.003921750612084634,0
-33.683471406999004,-0.003921842673207715,0
-33.685594426058756,-0.003921990584211627,0
-33.68768158624927,-0.003922181700966309,0
-33.68973123592032,-0.003922402413141625,0
-33.69174184869963,-0.003922638887923706,0
-33.693712020591214,-0.003922877760556694,0
-33.69564046700866,-0.003923106742716015,0
-33.697526019749965,-0.003923315126207541,0
-33.699367623920644,-0.003923494166511321,0
-33.701164334811644,-0.003923637337861144,0
-33.70291531473864,-0.003923740458510937,0
-33.70461982984914,-0.0039238016912654505,0
-33.70627724690382,-0.003923821429979839,0
-33.70788703003819,-0.003923802087355227,0
-33.70944873751081,-0.003923747802837407,0
-33.710962018443794,-0.003923664091692127,0
-33.71242660956135,-0.003923557457377488,0
-33.71384233193177,-0.00392343498921554,0
-33.71520908771812,-0.0039233039661875245,0
-33.7165268569424,-0.003923171485588314,0
-33.71779569426792,-0.003923044132455799,0
-33.71901572580424,-0.003922927702339888,0
-33.7201871459386,-0.003922826986302132,0
-33.72131021419781,-0.003922745623247102,0
-33.722385252143866,-0.003922686020974731,0
-33.72341264030669,-0.00392264934388261,0
-33.724392815156904,-0.003922635562185289,0
-33.72532626612132,-0.0039226435549685424,0
-33.7262135326438,-0.003922671257440145,0
-33.72705520129359,-0.003922715841418989,0
-33.72785190292359,-0.003922773917431083,0
-33.728604309880154,-0.003922841746730699,0
-33.72931313326651,-0.003922915452087071,0
-33.72997912026143,-0.0039229912171967534,0
-33.73060305149471,-0.003923065466006501,0
-33.73118573848075,-0.003923135014957659,0
-33.73172802111194,-0.003923197193080262,0
-33.73223076521273,-0.003923249926864081,0
-33.732694860155654,-0.0039232917888103085,0
-33.73312121654045,-0.003923322010427266,0
-33.733510763936984,-0.003923340462096363,0
-33.73386444869302,-0.003923347603636264,0
-33.73418323180737,-0.003923344410488416,0
-33.73446808686916,-0.003923332281208784,0
-33.73471999806359,-0.003923312932370454,0
-33.734939958244674,-0.003923288287068763,0
-33.735128967075056,-0.003923260362999122,0
-33.73528802923319,-0.003923231165584999,0
-33.7354181526877,-0.003923202590917048,0
-33.735520347039014,-0.003923176342377926,0
-33.735595621927864,-0.003923153863828869,0
-33.73564498551037,-0.0039231362911816585,0
-33.73566944299928,-0.003923124423128986,0
-33.7356699952708,-0.003923118710808439,0
-33.73564763753624,-0.003923119265274201,0
-33.735603358078,-0.0039231258808816675,0
-33.735538137048806,-0.00392313807207963,0
-33.73545294533347,-0.003923155120668184,0
-33.7353487434722,-0.003923176130324811,0
-33.735226480644386,-0.003923200085122696,0
-33.73508709371195,-0.003923225908852857,0
-33.73493150632094,-0.0039232525221968885,0
-33.734760628060556,-0.003923278895155405,0
-33.7345753536781,-0.003923304092591095,0
-33.73437656234894,-0.003923327311264098,0
-33.73416511700015,-0.003923347907290451,0
-33.73394186368662,-0.003923365413511866,0
-33.733707631018376,-0.003923379546799542,0
-33.73346322963794,-0.0039233902058020236,0
-33.733209451746326,-0.0039233974600678765,0
-33.73294707067644,-0.003923401531813098,0
-33.732676840512674,-0.003923402771851642,0
-33.732399495755175,-0.003923401631360513,0
-33.732115751027735,-0.003923398631209724,0
-33.73182630082767,-0.003923394330556931,0
-33.7315318193166,-0.003923389296296196,0
-33.73123296015063,-0.003923384074772109,0
-33.73093035634858,-0.003923379166938998,0
-33.73062462019696,-0.003923375007876085,0
-33.73031634319029,-0.003923371951279338,0
-33.73000609600529,-0.003923370259255462,0
-33.72969442850777,-0.003923370097457741,0
-33.72938186979065,-0.003923371535340382,0
-33.7290689282418,-0.003923374551078325,0
-33.72875609164049,-0.003923379040511713,0
-33.728443827280806,-0.003923384829333654,0
-33.72813258212097,-0.003923391687649379,0
-33.72782278295714,-0.003923399345994702,0
-33.72751483662033,-0.003923407511909076,0
-33.72720913019526,-0.00392341588620948,0
-33.72690603125988,-0.003923424178199237,0
-33.726605888144206,-0.003923432119163601,0
-33.72630903020744,-0.003923439473642912,0
-33.72601576813207,-0.003923446048125978,0
-33.7257263942338,-0.003923451696962491,0
-33.72544118278625,-0.003923456325445777,0
-33.725160390359186,-0.003923459890158933,0
-33.724884256169446,-0.0039234623968024745,0
-33.72461300244321,-0.003923463895825246,0
-33.72434683478891,-0.003923464476259555,0
-33.72408594257947,-0.00392346425821423,0
-33.72383049934322,-0.003923463384505635,0
-33.723580663162316,-0.003923462011907246,0
-33.72333657707791,-0.003923460302475627,0
-33.72309836950109,-0.003923458415367617,0
-33.72286615462874,-0.003923456499503958,0
-33.72264003286363,-0.003923454687362888,0
-33.72242009123771,-0.003923453090107989,0
-33.72220640383802,-0.003923451794172122,0
-33.7219990322344,-0.003923450859338002,0
-33.72179802590827,-0.0039234503182798055,0
-33.72160342268174,-0.003923450177462173,0
-33.721415249146546,-0.003923450419235932,0
-33.721233521092,-0.0039234510049255674,0
-33.7210582439314,-0.003923451878672797,0
-33.72088941312636,-0.003923452971784176,0
-33.72072701460842,-0.003923454207327871,0
-33.72057102519755,-0.003923455504734481,0
-33.72042141301681,-0.003923456784177729,0
-33.720278137902916,-0.00392345797054083,0
-33.72014115181221,-0.003923458996811153,0
-33.72001039922148,-0.003923459806787208,0
-33.71988581752343,-0.003923460357025282,0
-33.719767337416286,-0.003923460617996421,0
-33.71965488328722,-0.0039234605744652125,0
-33.71954837358937,-0.003923460225138821,0
-33.71944772121201,-0.003923459581665923,0
-33.71935283384375,-0.003923458667090056,0
-33.71926361432829,-0.003923457513879369,0
-33.71917996101282,-0.003923456161664896,0
-33.71910176808854,-0.0039234546548223065,0
-33.71902892592338,-0.003923453040028057,0
-33.71896132138648,-0.0039234513639109,0
-33.71889883816451,-0.003923449670904663,0
-33.718841357069664,-0.0039234480013893396,0
-33.71878875633901,-0.003923446390185976,0
-33.71874091192538,-0.003923444865448129,0
-33.71869769777958,-0.003923443447969601,0
-33.718658986123785,-0.003923442150906307,0
-33.718624647716254,-0.003923440979890175,0
-33.71859455210715,-0.003923439933495783,0
-33.718568567885576,-0.00392343900400675,0
-33.71854656291777,-0.003923438178418797,0
-33.71852840457644,-0.003923437439610439,0
-33.718513959961264,-0.003923436767609903,0
-33.71850309611073,-0.003923436140888491,0
-33.71849568020508,-0.003923435537615209,0
-33.71849157976073,-0.003923434936815053,0
-33.71849066281597,-0.003923434319382931,0
-33.718492798108166,-0.003923433668916392,0
-33.71849785524258,-0.0039234329723422745,0
-33.71850570485278,-0.003923432220324576,0
-33.71851621875277,-0.00392343140745259,0
-33.71852927008113,-0.003923430532219043,0
-33.718544733437014,-0.003923429596807464,0
-33.71856248500837,-0.003923428606715538,0
-33.71858240269237,-0.003923427570246899,0
-33.71860436620823,-0.0039234264979074625,0
-33.71862825720267,-0.0039234254017438755,0
-33.718653959347925,-0.003923424294661312,0
-33.7186813584328,-0.003923423189755565,0
-33.71871034244655,-0.003923422099690783,0
-33.71874080165612,-0.0039234210361492,0
-33.718772628676625,-0.00392342000937349,0
-33.7188057185354,-0.003923419027816104,0
-33.71883996872974,-0.003923418097903471,0
-33.71887527927849,-0.003923417223916752,0
-33.71891155276775,-0.003923416407984941,0
-33.718948694390704,-0.003923415650181103,0
-33.71898661198199,-0.003923414948708212,0
-33.71902521604654,-0.003923414300157961,0
-33.71906441978326,-0.003923413699823734,0
-33.719104139103656,-0.003923413142047929,0
-33.71914429264556,-0.0039234126205838745,0
-33.71918480178224,-0.003923412128953548,0
-33.71922559062691,-0.003923411660784148,0
-33.719266586033044,-0.003923411210108999,0
-33.71930771759042,-0.003923410771621354,0
-33.719348917617275,-0.003923410340872836,0
-33.71939012114868,-0.003923409914411691,0
-33.71943126592127,-0.003923409489859402,0
-33.71947229235453,-0.0039234090659272655,0
-33.71951314352886,-0.003923408642377382,0
-33.71955376516047,-0.003923408219934791,0
-33.71959410557345,-0.003923407800159267,0
-33.71963411566896,-0.003923407385286554,0
-33.71967374889191,-0.003923406978049451,0
-33.71971296119509,-0.0039234065814892005,0
-33.719751711001194,-0.00392340619876729,0
-33.71978995916243,-0.003923405832986794,0
-33.719827668918455,-0.003923405487031199,0
-33.719864805852225,-0.0039234051634270935,0
-33.71990133784427,-0.003923404864235381,0
-33.7199372350254,-0.003923404590973939,0
-33.71997246972793,-0.003923404344572781,0
-33.72000701643571,-0.003923404125361195,0
-33.720040851732946,-0.0039234039330847655,0
-33.72007395425195,-0.0039234037669489295,0
-33.72010630462006,-0.003923403625684696,0
-33.72013788540569,-0.003923403507631511,0
-33.72016868106376,-0.0039234034108317686,0
-33.72019867788053,-0.003923403333131414,0
-33.720227863917955,-0.003923403272281302,0
-33.720256228957716,-0.003923403226034305,0
-33.72028376444496,-0.0039234031922338874,0
-33.72031046343189,-0.003923403168890604,0
-33.72033632052132,-0.003923403154243855,0
-33.720361331810125,-0.003923403146807205,0
-33.72038549483296,-0.003923403145396543,0
-33.72040880850602,-0.003923403149141158,0
-33.72043127307114,-0.003923403157478731,0
-33.72045289004016,-0.003923403170135892,0
-33.72047366213976,-0.003923403187096521,0
-33.72049359325672,-0.003923403208560483,0
-33.72051268838374,-0.00392340323489555,0
-33.7205309535658,-0.003923403266585556,0
-33.72054839584724,-0.003923403304177582,0
-33.72056502321946,-0.003923403348230864,0
-33.72058084456945,-0.003923403399269772,0
-33.720595869629044,-0.003923403457742835,0
-33.72061010892508,-0.003923403523989246,0
-33.72062357373036,-0.003923403598213921,0
-33.72063627601562,-0.003923403680471545,0
-33.72064822840238,-0.003923403770659637,0
-33.7206594441168,-0.003923403868520212,0
-33.72066993694454,-0.003923403973649236,0
-33.720679721186706,-0.003923404085512733,0
-33.72068881161675,-0.003923404203468214,0
-33.72069722343859,-0.003923404326789931,0
-33.72070497224567,-0.0039234044546964135,0
-33.72071207398132,-0.003923404586378748,0
-33.72071854490003,-0.003923404721028171,0
-33.720724401530106,-0.003923404857861692,0
-33.72072966063722,-0.003923404996144677,0
-33.720734339189335,-0.003923405135209579,0
-33.72073845432267,-0.003923405274470193,0
-33.72074202330882,-0.00392340541343118,0
-33.72074506352315,-0.003923405551692762,0
-33.720747592414185,-0.003923405688950792,0
-33.720749627474326,-0.003923405824992604,0
-33.72075118621164,-0.003923405959689181,0
-33.72075228612279,-0.003923406092984362,0
-33.720752944667126,-0.003923406224881837,0
-33.720753179241974,-0.003923406355430779,0
-33.72075300715891,-0.003923406484710914,0
-33.7207524456213,-0.003923406612817772,0
-33.720751511702844,-0.003923406739848869,0
-33.720750222327254,-0.003923406865891353,0
-33.720748594248946,-0.003923406991011626,0
-33.720746644034904,-0.003923407115247242,0
-33.72074438804744,-0.0039234072386012874,0
-33.72074184242814,-0.0039234073610393,0
-33.72073902308263,-0.0039234074824886275,0
-33.7207359456665,-0.003923407602840075,0
-33.720732625572076,-0.003923407721951529,0
-33.72072907791622,-0.0039234078396532335,0
-33.720725317528995,-0.003923407955754262,0
-33.720721358943244,-0.003923408070049808,0
-33.72071721638511,-0.00392340818232887,0
-33.72071290376534,-0.003923408292381839,0
-33.720708434671415,-0.003923408400007717,0
-33.72070382236063,-0.0039234085050205755,0
-33.72069907975378,-0.003923408607255006,0
-33.72069421942974,-0.003923408706570396,0
-33.72068925362072,-0.003923408802853894,0
-33.720684194208324,-0.003923408896022045,0
-33.720679052720186,-0.003923408986021099,0
-33.72067384032736,-0.003923409072826099,0
-33.72066856784235,-0.003923409156438886,0
-33.72066324571775,-0.003923409236885188,0
-33.72065788404544,-0.003923409314211036,0
-33.72065249255643,-0.0039234093884787016,0
-33.72064708062127,-0.003923409459762382,0
-33.72064165725085,-0.003923409528143899,0
-33.72063623109786,-0.003923409593708559,0
-33.720630810458694,-0.003923409656541386,0
-33.720625403275704,-0.003923409716723847,0
-33.72062001714006,-0.0039234097743312156,0
-33.72061465929488,-0.0039234098294305825,0
-33.720609336638866,-0.00392340988207961,0
-33.72060405573019,-0.00392340993232596,0
-33.72059882279087,-0.0039234099802074075,0
-33.720593643711325,-0.003923410025752528,0
-33.72058852405535,-0.003923410068981898,0
-33.72058346906534,-0.003923410109909675,0
-33.720578483667765,-0.00392341014854546,0
-33.720573572478905,-0.003923410184896298,0
-33.72056873981082,-0.0039234102189687385,0
-33.720563989677544,-0.003923410250770795,0
-33.720559325801396,-0.003923410280313747,0
-33.72055475161958,-0.003923410307613701,0
-33.72055027029088,-0.003923410332692822,0
-33.720545884702446,-0.0039234103555802246,0
-33.7205415974768,-0.003923410376312496,0
-33.720537410978935,-0.003923410394933853,0
-33.72053332732341,-0.00392341041149595,0
